,s_stables,i_stables,r_stables,n_stables
0,218.75714285714287,0.0,2.0,220.75714285714287
1,275.3142857142857,0.0,1.0,276.3142857142857
2,207.95714285714286,0.0,4.0,211.95714285714286
3,256.6714285714286,0.0,2.0285714285714285,258.7
4,243.67142857142858,0.0,4.0,247.67142857142858
5,279.48571428571427,0.0,5.0,284.48571428571427
6,233.74285714285713,0.0,4.0,237.74285714285713
7,264.8857142857143,0.0,2.1714285714285713,267.0571428571429
8,261.6,0.0,5.0,266.6
9,268.22857142857146,0.0,4.0,272.22857142857146
10,247.57142857142858,0.0,5.0,252.57142857142858
11,255.75714285714287,0.0,3.0,258.75714285714287
12,246.28571428571428,0.0,3.0,249.28571428571428
13,248.65714285714284,0.0,3.0,251.65714285714284
14,214.05714285714285,0.0,0.0,214.05714285714285
15,255.62857142857143,0.0,5.0,260.62857142857143
16,255.84285714285716,0.0,4.0,259.84285714285716
17,232.68571428571428,0.0,1.0,233.68571428571428
18,250.71428571428572,0.0,2.0,252.71428571428572
19,215.17142857142858,0.0,1.0,216.17142857142858
20,258.74285714285713,0.0,2.0,260.74285714285713
21,254.71428571428572,0.0,4.0,258.7142857142857
22,177.25714285714287,0.0,0.0,177.25714285714287
23,251.44285714285715,0.0,4.0,255.44285714285715
24,226.68571428571428,0.0,2.0,228.68571428571428
25,246.42857142857142,0.0,4.0,250.42857142857142
26,265.2857142857143,0.0,3.0,268.2857142857143
27,268.2142857142857,0.0,0.0,268.2142857142857
28,220.04285714285714,0.0,5.0,225.04285714285714
29,204.02857142857144,0.0,2.0,206.02857142857144
