,s_stables,i_stables,r_stables,n_stables
0,54.81428571428572,26.542857142857144,27.228571428571428,108.58571428571429
1,103.55714285714286,20.47142857142857,26.4,150.42857142857142
2,100.81428571428572,11.842857142857143,26.014285714285716,138.67142857142858
3,88.58571428571429,30.242857142857144,25.47142857142857,144.3
4,94.44285714285714,22.97142857142857,27.357142857142858,144.77142857142857
5,132.8,0.0,3.4285714285714284,136.22857142857143
6,168.31428571428572,37.92857142857143,14.742857142857142,220.9857142857143
7,136.44285714285715,18.242857142857144,21.142857142857142,175.82857142857142
8,70.22857142857143,0.0,0.0,70.22857142857143
9,179.0857142857143,26.585714285714285,38.42857142857143,244.1
10,250.67142857142858,53.042857142857144,44.02857142857143,347.74285714285713
11,181.4,30.32857142857143,43.41428571428571,255.14285714285714
12,116.82857142857142,17.2,22.542857142857144,156.57142857142858
13,111.11428571428571,11.871428571428572,13.414285714285715,136.4
14,150.21428571428572,31.37142857142857,32.3,213.88571428571427
15,117.14285714285714,35.18571428571428,53.98571428571429,206.31428571428572
16,301.3142857142857,0.0,5.0,306.3142857142857
17,538.3571428571429,0.0,0.11428571428571428,538.4714285714285
18,118.72857142857143,20.771428571428572,43.285714285714285,182.78571428571428
19,226.4857142857143,18.928571428571427,24.957142857142856,270.37142857142857
20,183.68571428571428,13.614285714285714,19.5,216.8
21,177.21428571428572,44.22857142857143,42.81428571428572,264.25714285714287
22,469.84285714285716,0.0,3.0,472.84285714285716
23,74.92857142857143,23.285714285714285,37.74285714285714,135.95714285714286
24,310.3,0.0,1.0,311.3
25,98.08571428571429,28.47142857142857,29.4,155.95714285714286
26,252.21428571428572,51.44285714285714,38.1,341.75714285714287
27,129.32857142857142,3.3714285714285714,12.371428571428572,145.07142857142858
28,78.44285714285714,17.642857142857142,20.6,116.68571428571428
29,414.1,0.0,1.0,415.1
