,s_stables,i_stables,r_stables,n_stables
0,237.72857142857143,0.0,4.0,241.72857142857143
1,222.54285714285714,0.0,2.0,224.54285714285714
2,288.57142857142856,0.0,2.0,290.57142857142856
3,238.4142857142857,0.0,3.0,241.4142857142857
4,260.14285714285717,0.0,1.0,261.14285714285717
5,248.64285714285714,0.0,1.1,249.74285714285713
6,263.3285714285714,0.0,3.0,266.3285714285714
7,257.0857142857143,0.0,6.0,263.0857142857143
8,238.44285714285715,0.0,4.0,242.44285714285715
9,259.5571428571429,0.0,5.0,264.5571428571429
10,256.5571428571429,0.0,2.0,258.5571428571429
11,244.88571428571427,0.0,2.0,246.88571428571427
12,244.6,0.0,4.0,248.6
13,253.65714285714284,0.0,4.0,257.65714285714284
14,225.8,0.0,1.0,226.8
15,272.1714285714286,0.0,3.0,275.1714285714286
16,253.9142857142857,0.0,2.0,255.9142857142857
17,251.87142857142857,0.0,1.0,252.87142857142857
18,247.95714285714286,0.0,2.0,249.95714285714286
19,253.14285714285714,0.0,5.0,258.14285714285717
20,199.11428571428573,0.0,4.0,203.11428571428573
21,216.4142857142857,0.0,1.0,217.4142857142857
22,250.54285714285714,0.0,2.0,252.54285714285714
23,315.3142857142857,0.0,2.0,317.3142857142857
24,255.3,0.0,3.0,258.3
25,174.25714285714287,0.0,2.0,176.25714285714287
26,232.44285714285715,0.0,2.0,234.44285714285715
27,236.42857142857142,0.0,3.0,239.42857142857142
28,303.27142857142854,4.0,5.071428571428571,312.34285714285716
29,233.42857142857142,0.0,4.0,237.42857142857142
