,s_stables,i_stables,r_stables,n_stables
0,473.0571428571429,18.514285714285716,45.48571428571429,537.0571428571428
1,347.3,54.25714285714286,68.14285714285714,469.7
2,324.1,69.22857142857143,87.52857142857142,480.85714285714283
3,341.12857142857143,97.98571428571428,87.97142857142858,527.0857142857143
4,342.74285714285713,33.94285714285714,56.957142857142856,433.64285714285717
5,351.3285714285714,60.628571428571426,87.9,499.85714285714283
6,305.15714285714284,56.5,82.35714285714286,444.01428571428573
7,353.1714285714286,76.64285714285714,89.15714285714286,518.9714285714285
8,409.4,74.01428571428572,82.87142857142857,566.2857142857143
9,338.12857142857143,32.44285714285714,60.72857142857143,431.3
10,373.8285714285714,49.02857142857143,53.371428571428574,476.22857142857146
11,309.9714285714286,58.642857142857146,79.72857142857143,448.34285714285716
12,400.87142857142857,52.98571428571429,75.71428571428571,529.5714285714286
13,383.57142857142856,43.82857142857143,73.35714285714286,500.75714285714287
14,350.9,82.9,59.31428571428572,493.1142857142857
15,398.4428571428571,47.22857142857143,78.78571428571429,524.4571428571429
16,334.5571428571429,91.65714285714286,92.92857142857143,519.1428571428571
17,294.14285714285717,52.44285714285714,76.47142857142858,423.0571428571429
18,631.2714285714286,48.3,34.77142857142857,714.3428571428572
19,523.1,71.98571428571428,59.52857142857143,654.6142857142858
20,274.5571428571429,60.41428571428571,79.42857142857143,414.4
21,369.98571428571427,41.457142857142856,80.91428571428571,492.35714285714283
22,327.1142857142857,71.51428571428572,87.8,486.42857142857144
23,255.94285714285715,36.67142857142857,47.74285714285714,340.35714285714283
24,346.48571428571427,62.0,81.05714285714286,489.54285714285714
25,337.3142857142857,27.885714285714286,42.77142857142857,407.9714285714286
26,396.8857142857143,44.97142857142857,74.84285714285714,516.7
27,434.35714285714283,83.28571428571429,90.31428571428572,607.9571428571429
28,334.1714285714286,90.2,95.92857142857143,520.3
29,277.22857142857146,38.857142857142854,77.31428571428572,393.4
