,s_stables,i_stables,r_stables,n_stables
0,256.4714285714286,0.0,3.0,259.4714285714286
1,202.0,0.0,2.0,204.0
2,192.57142857142858,0.0,3.0,195.57142857142858
3,216.21428571428572,0.0,1.4285714285714286,217.64285714285714
4,288.0571428571429,0.0,2.0,290.0571428571429
5,205.8,0.0,1.0,206.8
6,216.12857142857143,0.0,4.0,220.12857142857143
7,291.48571428571427,0.0,6.0,297.48571428571427
8,207.11428571428573,0.0,8.0,215.11428571428573
9,282.7,0.0,0.0,282.7
10,277.14285714285717,0.0,0.0,277.14285714285717
11,235.77142857142857,0.0,3.0,238.77142857142857
12,279.22857142857146,0.0,5.0,284.22857142857146
13,247.11428571428573,0.0,3.585714285714286,250.7
14,247.22857142857143,0.0,2.0,249.22857142857143
15,218.84285714285716,0.0,2.0,220.84285714285716
16,187.55714285714285,0.0,0.0,187.55714285714285
17,212.37142857142857,0.0,4.0,216.37142857142857
18,238.07142857142858,0.0,3.0,241.07142857142858
19,230.17142857142858,0.0,2.585714285714286,232.75714285714287
20,290.25714285714287,0.0,3.0,293.25714285714287
21,249.88571428571427,0.0,1.0,250.88571428571427
22,215.52857142857144,0.0,3.142857142857143,218.67142857142858
23,221.9,0.0,0.0,221.9
24,273.5857142857143,0.0,4.0,277.5857142857143
25,234.38571428571427,0.0,2.442857142857143,236.82857142857142
26,241.38571428571427,0.0,3.0,244.38571428571427
27,203.64285714285714,0.0,4.542857142857143,208.18571428571428
28,240.82857142857142,0.0,2.0,242.82857142857142
29,213.72857142857143,0.0,4.0,217.72857142857143
