,s_stables,i_stables,r_stables,n_stables
0,58.82857142857143,4.9714285714285715,14.928571428571429,78.72857142857143
1,396.4,0.0,0.0,396.4
2,464.4,0.0,0.0,464.4
3,311.35714285714283,0.0,0.0,311.35714285714283
4,374.85714285714283,0.0,0.0,374.85714285714283
5,72.91428571428571,0.0,0.0,72.91428571428571
6,545.8571428571429,0.0,0.0,545.8571428571429
7,296.6,0.0,0.0,296.6
8,220.1,0.0,0.0,220.1
9,480.5285714285714,0.0,0.0,480.5285714285714
10,362.9142857142857,0.0,0.0,362.9142857142857
11,298.34285714285716,0.0,0.0,298.34285714285716
12,363.92857142857144,0.0,0.0,363.92857142857144
13,287.8857142857143,0.0,0.0,287.8857142857143
14,584.9,0.0,0.0,584.9
15,402.37142857142857,0.0,0.0,402.37142857142857
16,364.3,0.0,0.0,364.3
17,450.42857142857144,0.0,0.0,450.42857142857144
18,441.84285714285716,0.0,0.0,441.84285714285716
19,392.0,0.0,0.0,392.0
20,398.85714285714283,0.0,0.0,398.85714285714283
21,257.72857142857146,0.0,0.0,257.72857142857146
22,438.1714285714286,0.0,0.0,438.1714285714286
23,371.8857142857143,0.0,0.0,371.8857142857143
24,364.5,0.0,0.0,364.5
25,345.62857142857143,0.0,0.0,345.62857142857143
26,324.3142857142857,0.0,0.0,324.3142857142857
27,260.24285714285713,0.0,0.0,260.24285714285713
28,391.74285714285713,0.0,0.0,391.74285714285713
29,297.7,0.0,0.0,297.7
