,s_stables,i_stables,r_stables,n_stables
0,207.45714285714286,0.0,0.0,207.45714285714286
1,214.8,0.0,0.0,214.8
2,185.0857142857143,0.0,1.0,186.0857142857143
3,138.4142857142857,0.0,0.0,138.4142857142857
4,202.87142857142857,0.0,0.0,202.87142857142857
5,66.21428571428571,0.0,0.0,66.21428571428571
6,197.17142857142858,0.0,0.0,197.17142857142858
7,81.4,0.0,7.857142857142857,89.25714285714285
8,137.72857142857143,0.0,0.0,137.72857142857143
9,173.35714285714286,0.0,0.0,173.35714285714286
10,119.45714285714286,0.0,0.0,119.45714285714286
11,203.54285714285714,0.0,2.0,205.54285714285714
12,120.42857142857143,0.0,0.14285714285714285,120.57142857142857
13,268.98571428571427,0.0,1.0,269.98571428571427
14,200.25714285714287,0.0,2.0,202.25714285714287
15,186.85714285714286,0.0,0.0,186.85714285714286
16,151.04285714285714,0.0,0.0,151.04285714285714
17,206.37142857142857,0.0,1.0,207.37142857142857
18,153.54285714285714,0.0,0.0,153.54285714285714
19,113.97142857142858,0.0,0.0,113.97142857142858
20,132.77142857142857,0.0,1.0,133.77142857142857
21,131.95714285714286,0.0,0.0,131.95714285714286
22,186.54285714285714,0.0,0.0,186.54285714285714
23,106.38571428571429,0.0,0.0,106.38571428571429
24,193.5,0.0,1.0,194.5
25,173.52857142857144,0.0,0.0,173.52857142857144
26,170.37142857142857,0.0,0.0,170.37142857142857
27,127.74285714285715,0.0,0.0,127.74285714285715
28,70.17142857142858,0.0,1.0,71.17142857142858
29,143.94285714285715,0.0,1.0,144.94285714285715
