,s_stables,i_stables,r_stables,n_stables
0,170.15714285714284,15.628571428571428,30.37142857142857,216.15714285714284
1,92.58571428571429,0.0,0.0,92.58571428571429
2,200.85714285714286,34.01428571428571,31.65714285714286,266.5285714285714
3,128.28571428571428,0.5428571428571428,10.885714285714286,139.71428571428572
4,231.78571428571428,0.0,0.0,231.78571428571428
5,248.47142857142856,0.0,0.0,248.47142857142856
6,126.97142857142858,35.31428571428572,30.685714285714287,192.97142857142856
7,417.12857142857143,0.0,2.0,419.12857142857143
8,248.8,71.52857142857142,34.25714285714286,354.5857142857143
9,197.27142857142857,0.0,2.0,199.27142857142857
10,195.4857142857143,3.557142857142857,15.285714285714286,214.32857142857142
11,148.6,0.0,1.0,149.6
12,131.3,16.257142857142856,30.3,177.85714285714286
13,222.31428571428572,0.0,1.0,223.31428571428572
14,143.44285714285715,32.65714285714286,27.9,204.0
15,56.6,1.4714285714285715,13.82857142857143,71.9
16,114.38571428571429,39.714285714285715,36.81428571428572,190.9142857142857
17,171.78571428571428,17.957142857142856,24.485714285714284,214.22857142857143
18,126.47142857142858,17.114285714285714,9.271428571428572,152.85714285714286
19,31.87142857142857,0.0,0.0,31.87142857142857
20,233.81428571428572,14.571428571428571,22.62857142857143,271.01428571428573
21,88.57142857142857,6.328571428571428,24.02857142857143,118.92857142857143
22,124.67142857142858,13.771428571428572,25.47142857142857,163.9142857142857
23,201.62857142857143,55.51428571428571,54.07142857142857,311.2142857142857
24,149.6,34.628571428571426,40.68571428571428,224.9142857142857
25,139.07142857142858,20.042857142857144,30.642857142857142,189.75714285714287
26,289.35714285714283,0.0,2.0,291.35714285714283
27,124.28571428571429,36.8,26.571428571428573,187.65714285714284
28,52.42857142857143,16.785714285714285,22.34285714285714,91.55714285714286
29,77.21428571428571,24.34285714285714,27.057142857142857,128.61428571428573
