,s_stables,i_stables,r_stables,n_stables
0,202.61428571428573,0.0,3.0,205.61428571428573
1,194.62857142857143,0.0,0.0,194.62857142857143
2,221.94285714285715,0.0,1.0,222.94285714285715
3,192.88571428571427,0.0,2.0,194.88571428571427
4,248.65714285714284,0.0,2.0,250.65714285714284
5,215.04285714285714,0.0,0.0,215.04285714285714
6,222.5,0.0,2.0,224.5
7,182.47142857142856,0.0,0.0,182.47142857142856
8,194.21428571428572,0.0,0.0,194.21428571428572
9,260.2142857142857,0.0,2.0,262.2142857142857
10,247.12857142857143,0.0,1.0,248.12857142857143
11,202.18571428571428,0.0,2.0,204.18571428571428
12,202.77142857142857,0.0,2.0,204.77142857142857
13,299.1714285714286,0.0,2.6285714285714286,301.8
14,207.12857142857143,0.0,2.0,209.12857142857143
15,248.0,0.0,0.0,248.0
16,179.61428571428573,0.0,0.0,179.61428571428573
17,187.57142857142858,0.0,0.0,187.57142857142858
18,180.65714285714284,0.0,3.0,183.65714285714284
19,273.14285714285717,0.0,2.0,275.14285714285717
20,215.0142857142857,0.0,3.0,218.0142857142857
21,179.54285714285714,0.0,0.0,179.54285714285714
22,137.6,1.0,11.142857142857142,149.74285714285713
23,186.6,0.0,3.0,189.6
24,235.34285714285716,0.0,2.0,237.34285714285716
25,219.71428571428572,0.0,2.0,221.71428571428572
26,161.11428571428573,0.0,0.0,161.11428571428573
27,174.92857142857142,0.0,1.0,175.92857142857142
28,178.14285714285714,0.0,2.0,180.14285714285714
29,189.84285714285716,0.0,1.0,190.84285714285716
