,s_stables,i_stables,r_stables,n_stables
0,241.1,0.0,2.0,243.1
1,210.37142857142857,0.0,1.0,211.37142857142857
2,175.34285714285716,0.0,1.0,176.34285714285716
3,280.57142857142856,0.0,0.0,280.57142857142856
4,217.72857142857143,0.0,4.171428571428572,221.9
5,231.57142857142858,0.0,3.0,234.57142857142858
6,231.8,0.0,1.0,232.8
7,223.17142857142858,0.0,2.4714285714285715,225.64285714285714
8,187.5,0.0,4.0,191.5
9,226.85714285714286,0.0,4.285714285714286,231.14285714285714
10,207.42857142857142,0.0,0.0,207.42857142857142
11,182.94285714285715,0.0,2.0,184.94285714285715
12,207.9,0.0,0.5571428571428572,208.45714285714286
13,263.0857142857143,0.0,3.0,266.0857142857143
14,283.0857142857143,0.0,2.0,285.0857142857143
15,222.65714285714284,0.0,2.0,224.65714285714284
16,223.45714285714286,0.0,3.0,226.45714285714286
17,244.22857142857143,0.0,2.0,246.22857142857143
18,249.24285714285713,0.0,3.0,252.24285714285713
19,191.45714285714286,0.0,0.21428571428571427,191.67142857142858
20,202.9142857142857,0.0,1.0,203.9142857142857
21,258.14285714285717,0.0,6.0,264.14285714285717
22,216.45714285714286,0.0,0.0,216.45714285714286
23,268.48571428571427,0.0,2.0,270.48571428571427
24,174.42857142857142,0.0,1.0,175.42857142857142
25,260.85714285714283,0.0,1.0,261.85714285714283
26,199.9142857142857,0.0,2.0,201.9142857142857
27,174.0142857142857,0.0,1.0,175.0142857142857
28,232.21428571428572,0.0,3.0,235.21428571428572
29,228.88571428571427,0.0,3.5714285714285716,232.45714285714286
