,s_stables,i_stables,r_stables,n_stables
0,213.38571428571427,0.0,4.0,217.38571428571427
1,181.0142857142857,0.0,1.0,182.0142857142857
2,214.61428571428573,0.0,3.0,217.61428571428573
3,207.7,0.0,1.0,208.7
4,206.2,0.0,1.0,207.2
5,241.17142857142858,0.0,5.0,246.17142857142858
6,191.9,0.0,0.0,191.9
7,210.68571428571428,0.0,2.0,212.68571428571428
8,181.11428571428573,0.0,0.0,181.11428571428573
9,222.88571428571427,0.0,1.0,223.88571428571427
10,206.15714285714284,0.0,1.0,207.15714285714284
11,266.6142857142857,0.0,2.0,268.6142857142857
12,202.47142857142856,0.0,0.0,202.47142857142856
13,221.35714285714286,0.0,3.0,224.35714285714286
14,174.0,0.0,4.0,178.0
15,256.22857142857146,0.0,0.0,256.22857142857146
16,221.78571428571428,0.0,2.0,223.78571428571428
17,202.9857142857143,0.0,0.0,202.9857142857143
18,258.2857142857143,0.0,2.0,260.2857142857143
19,194.82857142857142,0.0,2.0,196.82857142857142
20,213.97142857142856,0.0,2.0,215.97142857142856
21,263.8857142857143,0.0,4.0,267.8857142857143
22,195.34285714285716,0.0,3.0,198.34285714285716
23,222.65714285714284,0.0,3.0,225.65714285714284
24,271.0,0.0,2.0,273.0
25,275.1714285714286,0.0,2.0,277.1714285714286
26,180.65714285714284,0.0,2.0,182.65714285714284
27,200.11428571428573,0.0,1.0,201.11428571428573
28,215.38571428571427,0.0,4.0,219.38571428571427
29,240.54285714285714,0.0,1.0,241.54285714285714
