,s_stables,i_stables,r_stables,n_stables
0,307.6714285714286,30.557142857142857,42.92857142857143,381.15714285714284
1,129.78571428571428,26.5,44.07142857142857,200.35714285714286
2,188.05714285714285,69.18571428571428,54.1,311.34285714285716
3,249.92857142857142,21.67142857142857,30.514285714285716,302.1142857142857
4,237.62857142857143,43.02857142857143,38.58571428571429,319.24285714285713
5,308.2,51.42857142857143,73.04285714285714,432.6714285714286
6,329.01428571428573,39.9,50.74285714285714,419.65714285714284
7,119.87142857142857,27.542857142857144,27.62857142857143,175.04285714285714
8,383.7857142857143,35.214285714285715,30.0,449.0
9,204.31428571428572,39.114285714285714,56.371428571428574,299.8
10,205.55714285714285,69.75714285714285,72.62857142857143,347.9428571428571
11,107.01428571428572,12.928571428571429,28.057142857142857,148.0
12,478.75714285714287,48.82857142857143,44.34285714285714,571.9285714285714
13,329.35714285714283,47.871428571428574,54.714285714285715,431.9428571428571
14,411.9714285714286,25.84285714285714,62.27142857142857,500.0857142857143
15,217.15714285714284,65.32857142857142,60.785714285714285,343.27142857142854
16,272.62857142857143,75.87142857142857,73.8,422.3
17,327.42857142857144,74.15714285714286,88.95714285714286,490.54285714285714
18,234.7,70.35714285714286,71.9,376.95714285714286
19,318.72857142857146,47.542857142857144,79.65714285714286,445.92857142857144
20,316.4142857142857,60.285714285714285,56.371428571428574,433.07142857142856
21,205.6,30.957142857142856,37.1,273.65714285714284
22,364.84285714285716,54.97142857142857,94.54285714285714,514.3571428571429
23,323.65714285714284,49.74285714285714,63.885714285714286,437.2857142857143
24,345.54285714285714,43.07142857142857,57.785714285714285,446.4
25,188.62857142857143,50.08571428571429,52.82857142857143,291.54285714285714
26,393.6142857142857,37.02857142857143,70.92857142857143,501.57142857142856
27,194.27142857142857,33.72857142857143,56.042857142857144,284.04285714285714
28,314.8142857142857,40.214285714285715,73.02857142857142,428.0571428571429
29,334.3285714285714,46.9,70.44285714285714,451.6714285714286
