,s_stables,i_stables,r_stables,n_stables
0,219.05714285714285,0.0,3.0,222.05714285714285
1,166.67142857142858,0.0,1.0,167.67142857142858
2,189.85714285714286,0.0,2.0,191.85714285714286
3,209.2,0.0,1.0,210.2
4,181.95714285714286,0.0,1.0,182.95714285714286
5,231.1,0.0,1.0,232.1
6,257.0857142857143,0.0,2.0,259.0857142857143
7,151.3,0.0,0.0,151.3
8,175.95714285714286,0.0,0.0,175.95714285714286
9,210.35714285714286,0.0,0.0,210.35714285714286
10,240.61428571428573,0.0,2.0,242.61428571428573
11,300.24285714285713,0.0,2.0,302.24285714285713
12,143.05714285714285,0.0,1.0,144.05714285714285
13,253.57142857142858,0.0,0.0,253.57142857142858
14,215.35714285714286,0.0,0.0,215.35714285714286
15,252.87142857142857,-1.0,3.0,254.87142857142857
16,181.4142857142857,0.0,0.0,181.4142857142857
17,221.25714285714287,0.0,0.0,221.25714285714287
18,212.85714285714286,0.0,1.4,214.25714285714287
19,171.85714285714286,0.0,1.0,172.85714285714286
20,188.9142857142857,0.0,0.0,188.9142857142857
21,228.11428571428573,0.0,2.0,230.11428571428573
22,181.12857142857143,0.0,3.0,184.12857142857143
23,231.67142857142858,0.0,0.0,231.67142857142858
24,156.32857142857142,0.0,0.0,156.32857142857142
25,265.0571428571429,0.0,2.0,267.0571428571429
26,197.9,0.0,0.0,197.9
27,207.22857142857143,0.0,2.0,209.22857142857143
28,264.95714285714286,0.0,1.0,265.95714285714286
29,210.55714285714285,0.0,1.0,211.55714285714285
