,s_stables,i_stables,r_stables,n_stables
0,407.84285714285716,63.98571428571429,89.97142857142858,561.8
1,476.2,41.77142857142857,60.68571428571428,578.6571428571428
2,242.8,64.37142857142857,70.22857142857143,377.4
3,286.1714285714286,55.9,84.78571428571429,426.85714285714283
4,313.5,82.45714285714286,93.22857142857143,489.1857142857143
5,394.45714285714286,56.114285714285714,69.07142857142857,519.6428571428571
6,410.3,81.45714285714286,65.62857142857143,557.3857142857142
7,277.07142857142856,44.68571428571428,66.62857142857143,388.3857142857143
8,358.15714285714284,37.92857142857143,62.642857142857146,458.72857142857146
9,267.75714285714287,84.27142857142857,87.14285714285714,439.1714285714286
10,287.01428571428573,55.68571428571428,77.11428571428571,419.8142857142857
11,313.07142857142856,79.35714285714286,91.01428571428572,483.4428571428571
12,438.1714285714286,92.57142857142857,91.42857142857143,622.1714285714286
13,393.2,67.21428571428571,84.52857142857142,544.9428571428572
14,272.77142857142854,51.871428571428574,76.08571428571429,400.72857142857146
15,334.57142857142856,57.18571428571428,84.52857142857142,476.2857142857143
16,298.72857142857146,44.44285714285714,61.51428571428571,404.6857142857143
17,333.37142857142857,40.957142857142856,64.2,438.5285714285714
18,285.22857142857146,61.042857142857144,62.18571428571428,408.45714285714286
19,287.4142857142857,47.82857142857143,69.55714285714286,404.8
20,256.8285714285714,22.0,63.55714285714286,342.3857142857143
21,335.1142857142857,88.71428571428571,89.2,513.0285714285715
22,274.3142857142857,55.01428571428571,51.92857142857143,381.25714285714287
23,397.87142857142857,50.785714285714285,42.82857142857143,491.48571428571427
24,252.35714285714286,55.857142857142854,78.68571428571428,386.9
25,508.9714285714286,8.271428571428572,32.81428571428572,550.0571428571428
26,282.2142857142857,38.75714285714286,66.24285714285715,387.2142857142857
27,233.05714285714285,51.0,62.9,346.95714285714286
28,344.72857142857146,59.542857142857144,87.4,491.6714285714286
29,309.54285714285714,67.68571428571428,63.25714285714286,440.48571428571427
