,s_stables,i_stables,r_stables,n_stables
0,261.85714285714283,0.0,0.0,261.85714285714283
1,215.2,0.0,4.0,219.2
2,257.27142857142854,0.0,2.0,259.27142857142854
3,244.5142857142857,0.0,1.0,245.5142857142857
4,283.9714285714286,0.0,1.0,284.9714285714286
5,232.57142857142858,0.0,4.0,236.57142857142858
6,285.2,0.0,1.6142857142857143,286.8142857142857
7,217.27142857142857,0.0,5.0,222.27142857142857
8,237.68571428571428,0.0,5.0,242.68571428571428
9,241.44285714285715,0.0,3.0,244.44285714285715
10,221.85714285714286,0.0,3.0,224.85714285714286
11,223.82857142857142,0.0,3.0,226.82857142857142
12,244.22857142857143,0.0,1.0,245.22857142857143
13,229.54285714285714,0.0,4.0,233.54285714285714
14,232.65714285714284,0.0,1.0,233.65714285714284
15,214.0142857142857,0.0,3.0,217.0142857142857
16,178.94285714285715,0.0,2.0,180.94285714285715
17,250.04285714285714,0.0,3.0,253.04285714285714
18,192.5142857142857,0.0,2.0,194.5142857142857
19,212.67142857142858,0.0,1.0,213.67142857142858
20,274.15714285714284,0.0,7.0,281.15714285714284
21,186.87142857142857,0.0,0.0,186.87142857142857
22,237.0857142857143,0.0,2.0,239.0857142857143
23,259.85714285714283,0.0,1.2285714285714286,261.0857142857143
24,228.9,0.0,2.0,230.9
25,181.7,0.0,2.4571428571428573,184.15714285714284
26,207.18571428571428,0.0,2.0,209.18571428571428
27,229.77142857142857,0.0,2.0,231.77142857142857
28,212.9142857142857,0.0,2.0,214.9142857142857
29,193.22857142857143,0.0,1.0,194.22857142857143
