,s_stables,i_stables,r_stables,n_stables
0,271.1,28.228571428571428,65.67142857142858,365.0
1,122.95714285714286,0.0,1.2142857142857142,124.17142857142858
2,224.71428571428572,50.857142857142854,37.74285714285714,313.3142857142857
3,253.6,39.22857142857143,41.55714285714286,334.3857142857143
4,193.55714285714285,37.68571428571428,57.15714285714286,288.4
5,143.17142857142858,4.557142857142857,22.5,170.22857142857143
6,345.07142857142856,32.25714285714286,27.02857142857143,404.35714285714283
7,117.21428571428571,20.242857142857144,42.65714285714286,180.11428571428573
8,296.77142857142854,39.385714285714286,54.74285714285714,390.9
9,220.97142857142856,62.114285714285714,56.32857142857143,339.4142857142857
10,176.42857142857142,39.44285714285714,41.27142857142857,257.14285714285717
11,276.85714285714283,39.67142857142857,42.885714285714286,359.4142857142857
12,269.74285714285713,38.871428571428574,42.214285714285715,350.8285714285714
13,187.9142857142857,40.871428571428574,55.98571428571429,284.77142857142854
14,129.4857142857143,49.58571428571429,37.871428571428574,216.94285714285715
15,215.15714285714284,27.042857142857144,60.0,302.2
16,112.75714285714285,21.17142857142857,23.514285714285716,157.44285714285715
17,196.88571428571427,55.52857142857143,42.02857142857143,294.4428571428571
18,172.5857142857143,58.48571428571429,49.97142857142857,281.04285714285714
19,320.0571428571429,29.257142857142856,34.02857142857143,383.34285714285716
20,308.4714285714286,46.714285714285715,57.65714285714286,412.84285714285716
21,149.4142857142857,29.457142857142856,25.685714285714287,204.55714285714285
22,191.87142857142857,43.642857142857146,41.142857142857146,276.65714285714284
23,464.3142857142857,52.65714285714286,37.0,553.9714285714285
24,450.64285714285717,26.114285714285714,30.314285714285713,507.07142857142856
25,228.47142857142856,58.34285714285714,61.357142857142854,348.1714285714286
26,173.25714285714287,51.57142857142857,42.97142857142857,267.8
27,221.7,36.07142857142857,44.02857142857143,301.8
28,250.67142857142858,48.357142857142854,61.25714285714286,360.2857142857143
29,343.2,34.885714285714286,38.08571428571429,416.1714285714286
