,s_stables,i_stables,r_stables,n_stables
0,212.27142857142857,0.0,1.0,213.27142857142857
1,243.52857142857144,0.0,0.0,243.52857142857144
2,262.7,0.0,6.0,268.7
3,229.38571428571427,0.0,1.0,230.38571428571427
4,255.0857142857143,0.0,1.0,256.0857142857143
5,207.82857142857142,0.0,1.0,208.82857142857142
6,208.25714285714287,0.0,3.0,211.25714285714287
7,258.07142857142856,0.0,5.0,263.07142857142856
8,202.97142857142856,0.0,2.0,204.97142857142856
9,216.62857142857143,0.0,0.0,216.62857142857143
10,189.71428571428572,0.0,3.0,192.71428571428572
11,218.78571428571428,0.0,3.0,221.78571428571428
12,262.48571428571427,0.0,2.8857142857142857,265.37142857142857
13,230.5142857142857,0.0,0.0,230.5142857142857
14,241.82857142857142,0.0,2.0,243.82857142857142
15,225.94285714285715,0.0,1.0,226.94285714285715
16,214.02857142857144,0.0,1.0,215.02857142857144
17,229.15714285714284,0.0,1.0,230.15714285714284
18,274.5,0.0,3.0,277.5
19,238.5,0.0,1.0,239.5
20,236.5142857142857,0.0,0.0,236.5142857142857
21,231.65714285714284,0.0,2.0,233.65714285714284
22,249.85714285714286,0.0,3.0,252.85714285714286
23,222.3,0.0,1.0,223.3
24,299.85714285714283,0.0,2.0,301.85714285714283
25,226.62857142857143,0.0,2.0,228.62857142857143
26,219.0,0.0,0.0,219.0
27,211.5857142857143,0.0,0.0,211.5857142857143
28,172.5142857142857,0.0,3.0,175.5142857142857
29,272.6,0.0,2.0,274.6
