,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.0013513513513513514,300.0,99.0,1.0,400.0
2,0.002702702702702703,300.0,98.0,1.0,399.0
3,0.004057440899546162,301.0,98.0,1.0,400.0
4,0.005408792250897514,300.0,97.0,2.0,399.0
5,0.006763530447740973,299.0,98.0,2.0,399.0
6,0.008118268644584432,299.0,97.0,3.0,399.0
7,0.009473006841427892,298.0,97.0,3.0,398.0
8,0.010831148903087541,298.0,97.0,3.0,398.0
9,0.01218929096474719,299.0,95.0,4.0,398.0
10,0.01354743302640684,299.0,95.0,4.0,398.0
11,0.014905575088066489,298.0,96.0,4.0,398.0
12,0.016263717149726138,297.0,94.0,5.0,396.0
13,0.017628718514727502,297.0,94.0,5.0,396.0
14,0.018993719879728865,297.0,94.0,5.0,396.0
15,0.02035872124473023,298.0,94.0,5.0,397.0
16,0.02172028431913965,297.0,94.0,5.0,396.0
17,0.023085285684141015,296.0,95.0,5.0,396.0
18,0.02445028704914238,297.0,94.0,6.0,397.0
19,0.0258118501235518,296.0,94.0,6.0,396.0
20,0.027176851488553165,296.0,94.0,6.0,396.0
21,0.02854185285355453,294.0,94.0,6.0,394.0
22,0.029913783159494986,294.0,95.0,6.0,395.0
23,0.03128224022415458,292.0,96.0,6.0,394.0
24,0.03265417053009504,291.0,96.0,6.0,393.0
25,0.03402959175284451,290.0,96.0,6.0,392.0
26,0.03540852170320303,291.0,96.0,6.0,393.0
27,0.036783942925952495,291.0,95.0,7.0,393.0
28,0.03815936414870196,292.0,95.0,7.0,394.0
29,0.03953129445464242,292.0,95.0,7.0,394.0
30,0.04090322476058288,293.0,95.0,7.0,395.0
31,0.04227168182524248,293.0,95.0,7.0,395.0
32,0.04364013888990207,293.0,95.0,7.0,395.0
33,0.045008595954561664,293.0,95.0,7.0,395.0
34,0.04637705301922126,292.0,94.0,7.0,393.0
35,0.047752474241970724,290.0,94.0,8.0,392.0
36,0.049131404192329246,289.0,93.0,8.0,390.0
37,0.050517405578330635,289.0,93.0,8.0,390.0
38,0.05190340696433202,288.0,92.0,9.0,389.0
39,0.05329297133590154,288.0,91.0,10.0,389.0
40,0.05468253570747105,287.0,92.0,10.0,389.0
41,0.056072100079040565,286.0,92.0,11.0,389.0
42,0.05746166445061008,287.0,92.0,11.0,390.0
43,0.05884766583661147,287.0,92.0,11.0,390.0
44,0.060233667222612856,287.0,92.0,11.0,390.0
45,0.061619668608614245,287.0,91.0,11.0,389.0
46,0.06300923298018375,286.0,92.0,11.0,389.0
47,0.06439879735175326,287.0,92.0,11.0,390.0
48,0.06578479873775464,285.0,93.0,11.0,389.0
49,0.06717436310932415,285.0,93.0,11.0,389.0
50,0.06856392748089365,284.0,94.0,11.0,389.0
51,0.06995349185246316,282.0,95.0,11.0,388.0
