,s_stables,i_stables,r_stables,n_stables
0,194.4857142857143,0.0,4.0,198.4857142857143
1,222.74285714285713,0.0,3.0,225.74285714285713
2,184.92857142857142,0.0,1.0,185.92857142857142
3,281.12857142857143,0.0,4.0,285.12857142857143
4,238.6,0.0,2.0,240.6
5,206.67142857142858,0.0,0.0,206.67142857142858
6,199.31428571428572,0.0,0.0,199.31428571428572
7,246.0857142857143,0.0,3.0,249.0857142857143
8,174.12857142857143,0.0,0.0,174.12857142857143
9,242.18571428571428,0.0,1.0,243.18571428571428
10,215.32857142857142,0.0,0.0,215.32857142857142
11,145.71428571428572,0.0,1.0,146.71428571428572
12,207.0142857142857,0.0,3.0,210.0142857142857
13,206.0142857142857,0.0,0.0,206.0142857142857
14,247.45714285714286,0.0,1.0,248.45714285714286
15,154.21428571428572,0.0,2.0,156.21428571428572
16,251.52857142857144,0.0,3.0,254.52857142857144
17,230.24285714285713,0.0,1.0,231.24285714285713
18,232.0857142857143,0.0,1.0,233.0857142857143
19,228.54285714285714,0.0,2.6,231.14285714285714
20,249.15714285714284,0.0,1.0,250.15714285714284
21,231.95714285714286,0.0,3.0,234.95714285714286
22,192.85714285714286,0.0,4.0,196.85714285714286
23,179.4857142857143,0.0,1.0,180.4857142857143
24,215.17142857142858,0.0,1.0,216.17142857142858
25,271.98571428571427,0.0,5.0,276.98571428571427
26,244.84285714285716,0.0,1.0,245.84285714285716
27,195.0,0.0,1.3,196.3
28,237.92857142857142,0.0,3.0,240.92857142857142
29,259.34285714285716,0.0,5.0,264.34285714285716
