,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.0013440860215053765,300.0,99.0,1.0,400.0
2,0.002688172043010753,301.0,98.0,1.0,400.0
3,0.004032258064516129,301.0,98.0,1.0,400.0
4,0.005376344086021506,301.0,98.0,1.0,400.0
5,0.006720430107526883,301.0,98.0,1.0,400.0
6,0.00806451612903226,302.0,98.0,1.0,401.0
7,0.009405250315072534,301.0,99.0,1.0,401.0
8,0.01074598450111281,300.0,100.0,1.0,401.0
9,0.012086718687153084,300.0,99.0,1.0,400.0
10,0.013430804708658461,300.0,98.0,1.0,399.0
11,0.014778259366809213,299.0,98.0,1.0,398.0
12,0.01612909958942768,299.0,97.0,1.0,397.0
13,0.017483342432254256,300.0,97.0,1.0,398.0
14,0.018834182654872723,299.0,97.0,1.0,397.0
15,0.020188425497699298,299.0,97.0,1.0,397.0
16,0.021542668340525872,299.0,96.0,1.0,396.0
17,0.0229003309885111,300.0,95.0,1.0,396.0
18,0.024257993636496326,300.0,95.0,1.0,396.0
19,0.025615656284481553,299.0,96.0,1.0,396.0
20,0.02697331893246678,298.0,95.0,1.0,394.0
21,0.02833787326902046,299.0,95.0,1.0,395.0
22,0.0296989730376335,299.0,94.0,1.0,394.0
23,0.031063527374187182,298.0,95.0,1.0,394.0
24,0.032428081710740866,298.0,96.0,1.0,395.0
25,0.033789181479353905,298.0,96.0,2.0,396.0
26,0.035146844127339136,297.0,96.0,3.0,396.0
27,0.036504506775324366,297.0,96.0,3.0,396.0
28,0.0378621694233096,297.0,96.0,3.0,396.0
29,0.03921983207129483,297.0,97.0,3.0,397.0
30,0.040574074914121405,295.0,98.0,3.0,396.0
31,0.041931737562106636,295.0,97.0,3.0,395.0
32,0.043292837330719675,294.0,98.0,3.0,395.0
33,0.04465393709933271,294.0,98.0,3.0,395.0
34,0.04601503686794575,294.0,97.0,3.0,394.0
35,0.04737959120449944,294.0,97.0,3.0,394.0
36,0.04874414554105312,293.0,98.0,3.0,394.0
37,0.050108699877606806,293.0,97.0,3.0,393.0
38,0.051476726362599555,294.0,97.0,3.0,394.0
39,0.05284128069915324,294.0,97.0,3.0,394.0
40,0.054205835035706924,294.0,96.0,4.0,394.0
41,0.05557038937226061,295.0,96.0,4.0,395.0
42,0.05693148914087365,293.0,97.0,4.0,394.0
43,0.05829604347742733,293.0,98.0,4.0,395.0
44,0.05965714324604037,293.0,98.0,4.0,395.0
45,0.06101824301465341,293.0,98.0,4.0,395.0
46,0.06237934278326645,292.0,98.0,4.0,394.0
47,0.06374389711982013,292.0,99.0,4.0,395.0
48,0.06510499688843317,292.0,98.0,4.0,394.0
49,0.06646955122498685,292.0,98.0,4.0,394.0
50,0.06783410556154053,292.0,96.0,5.0,393.0
51,0.06920213204653328,291.0,95.0,6.0,392.0
52,0.07057364839500815,290.0,96.0,6.0,392.0
53,0.07194516474348303,289.0,96.0,6.0,391.0
54,0.07332018880640413,289.0,94.0,7.0,390.0
55,0.07469873857205067,289.0,94.0,7.0,390.0
56,0.07607728833769721,290.0,94.0,7.0,391.0
57,0.07745231240061831,290.0,93.0,8.0,391.0
58,0.07882733646353941,290.0,93.0,8.0,391.0
59,0.08020236052646051,291.0,93.0,8.0,392.0
60,0.08157387687493539,291.0,93.0,8.0,392.0
61,0.08294539322341027,291.0,93.0,8.0,392.0
62,0.08431690957188515,291.0,92.0,9.0,392.0
63,0.08568842592036002,290.0,92.0,9.0,391.0
64,0.08706344998328112,291.0,92.0,9.0,392.0
65,0.088434966331756,291.0,91.0,9.0,391.0
66,0.0898099903946771,292.0,91.0,9.0,392.0
67,0.09118150674315198,291.0,92.0,9.0,392.0
68,0.09255302309162686,292.0,92.0,9.0,393.0
69,0.0939210495766196,292.0,92.0,9.0,393.0
70,0.09528907606161235,291.0,93.0,9.0,393.0
71,0.0966571025466051,290.0,94.0,9.0,393.0
72,0.09802512903159785,290.0,93.0,9.0,392.0
73,0.09939664538007273,290.0,93.0,9.0,392.0
74,0.1007681617285476,290.0,92.0,9.0,391.0
75,0.10214318579146871,290.0,92.0,9.0,391.0
76,0.10351820985438981,289.0,91.0,9.0,389.0
77,0.10490030344976808,288.0,92.0,9.0,389.0
78,0.10628239704514636,288.0,92.0,9.0,389.0
79,0.10766449064052463,288.0,91.0,9.0,388.0
80,0.10905014633279822,288.0,91.0,9.0,388.0
81,0.1104358020250718,288.0,90.0,9.0,387.0
82,0.11182503822301018,288.0,90.0,9.0,387.0
83,0.11321427442094856,288.0,90.0,9.0,387.0
84,0.11460351061888693,288.0,91.0,9.0,388.0
85,0.11598916631116052,288.0,91.0,9.0,388.0
86,0.1173748220034341,287.0,92.0,9.0,388.0
87,0.11876047769570769,286.0,93.0,9.0,388.0
88,0.12014613338798127,287.0,93.0,9.0,389.0
89,0.12152822698335955,288.0,93.0,9.0,390.0
90,0.12290677674900609,287.0,93.0,9.0,389.0
91,0.12428887034438436,286.0,93.0,9.0,388.0
92,0.12567452603665794,287.0,93.0,9.0,389.0
93,0.1270566196320362,288.0,93.0,9.0,390.0
94,0.12843516939768276,287.0,93.0,9.0,389.0
95,0.12981726299306104,288.0,93.0,9.0,390.0
96,0.1311958127587076,288.0,93.0,9.0,390.0
97,0.13257436252435414,289.0,93.0,9.0,391.0
98,0.13394938658727523,289.0,93.0,9.0,391.0
99,0.13532441065019632,289.0,92.0,10.0,391.0
100,0.1366994347131174,289.0,92.0,10.0,391.0
101,0.1380744587760385,289.0,92.0,10.0,391.0
102,0.13944948283895958,289.0,91.0,11.0,391.0
103,0.14082450690188067,289.0,91.0,11.0,391.0
104,0.14219953096480176,290.0,90.0,12.0,392.0
105,0.14357104731327663,289.0,90.0,12.0,391.0
106,0.14494607137619772,289.0,89.0,13.0,391.0
107,0.1463210954391188,289.0,89.0,13.0,391.0
108,0.1476961195020399,289.0,89.0,13.0,391.0
109,0.14907114356496098,287.0,90.0,13.0,390.0
110,0.15044969333060754,285.0,91.0,13.0,389.0
111,0.1518317869259858,285.0,91.0,13.0,389.0
112,0.1532138805213641,285.0,90.0,14.0,389.0
113,0.15459597411674236,286.0,90.0,14.0,390.0
114,0.15597452388238892,287.0,90.0,14.0,391.0
115,0.15734954794531,287.0,90.0,14.0,391.0
116,0.1587245720082311,288.0,88.0,15.0,391.0
117,0.16009959607115218,287.0,88.0,15.0,390.0
118,0.16147814583679873,288.0,88.0,15.0,391.0
119,0.16285316989971982,287.0,88.0,15.0,390.0
120,0.16423171966536637,287.0,88.0,15.0,390.0
121,0.16561026943101292,287.0,87.0,15.0,389.0
122,0.1669923630263912,287.0,87.0,15.0,389.0
123,0.16837445662176947,286.0,87.0,15.0,388.0
124,0.16976011231404306,286.0,87.0,15.0,388.0
125,0.17114576800631665,286.0,86.0,15.0,387.0
126,0.17253500420425502,286.0,85.0,15.0,386.0
127,0.173927839459701,286.0,85.0,15.0,386.0
128,0.17532067471514698,287.0,85.0,15.0,387.0
129,0.17670991091308536,285.0,85.0,16.0,386.0
130,0.17810274616853133,285.0,85.0,16.0,386.0
131,0.1794955814239773,285.0,84.0,16.0,385.0
132,0.18089203443333354,286.0,84.0,16.0,386.0
133,0.18228486968877952,286.0,85.0,16.0,387.0
134,0.1836741058867179,286.0,85.0,16.0,387.0
135,0.18506334208465627,286.0,85.0,16.0,387.0
136,0.18645257828259465,285.0,85.0,17.0,387.0
137,0.18784181448053303,283.0,86.0,17.0,386.0
138,0.189234649735979,284.0,86.0,17.0,387.0
139,0.19062388593391738,283.0,87.0,17.0,387.0
140,0.19201312213185576,283.0,88.0,17.0,388.0
141,0.19339877782412934,285.0,87.0,16.0,388.0
142,0.19478443351640293,284.0,88.0,16.0,388.0
143,0.1961700892086765,283.0,88.0,16.0,387.0
144,0.1975593254066149,283.0,88.0,16.0,387.0
145,0.19894856160455326,283.0,88.0,16.0,387.0
146,0.20033779780249164,283.0,89.0,16.0,388.0
147,0.20172345349476523,282.0,89.0,17.0,388.0
148,0.2031091091870388,281.0,90.0,17.0,388.0
149,0.2044947648793124,282.0,90.0,17.0,389.0
150,0.20587685847469067,282.0,91.0,17.0,390.0
151,0.20725540824033722,281.0,91.0,17.0,389.0
152,0.2086375018357155,282.0,89.0,18.0,389.0
153,0.21001959543109378,281.0,90.0,18.0,389.0
154,0.21140168902647205,281.0,90.0,18.0,389.0
155,0.21278378262185033,280.0,90.0,19.0,389.0
156,0.2141658762172286,280.0,90.0,19.0,389.0
157,0.21554796981260688,278.0,90.0,19.0,387.0
158,0.21693720601054525,278.0,90.0,19.0,387.0
159,0.21832644220848363,278.0,89.0,20.0,387.0
160,0.219715678406422,278.0,90.0,20.0,388.0
161,0.2211013340986956,277.0,90.0,21.0,388.0
162,0.22248698979096918,277.0,89.0,21.0,387.0
163,0.22387622598890755,276.0,90.0,21.0,387.0
164,0.22526546218684593,275.0,91.0,21.0,387.0
165,0.2266546983847843,274.0,92.0,21.0,387.0
166,0.22804393458272268,273.0,93.0,21.0,387.0
167,0.22943317078066106,272.0,93.0,21.0,386.0
168,0.23082600603610703,272.0,93.0,21.0,386.0
169,0.232218841291553,271.0,93.0,21.0,385.0
170,0.23361529430090924,270.0,93.0,21.0,384.0
171,0.235015383906644,269.0,93.0,21.0,383.0
172,0.2364191290988167,269.0,93.0,21.0,383.0
173,0.23782287429098942,269.0,92.0,21.0,382.0
174,0.2392302942087961,269.0,93.0,21.0,383.0
175,0.2406340394009688,269.0,93.0,21.0,383.0
176,0.24203778459314151,269.0,93.0,21.0,383.0
177,0.24344152978531422,270.0,93.0,21.0,384.0
178,0.24484161939104898,270.0,93.0,21.0,384.0
179,0.24624170899678374,270.0,93.0,21.0,384.0
180,0.2476417986025185,270.0,93.0,21.0,384.0
181,0.24904188820825326,270.0,92.0,21.0,383.0
182,0.25044563340042597,270.0,91.0,21.0,382.0
183,0.25185305331823266,270.0,92.0,21.0,383.0
184,0.2532567985104054,271.0,90.0,21.0,382.0
185,0.2546642184282121,271.0,90.0,21.0,382.0
186,0.25607163834601876,270.0,91.0,21.0,382.0
187,0.25747905826382544,271.0,90.0,21.0,382.0
188,0.25888647818163213,270.0,91.0,21.0,382.0
189,0.2602938980994388,270.0,90.0,21.0,381.0
190,0.2617050120327778,270.0,89.0,22.0,381.0
191,0.2631161259661168,269.0,88.0,22.0,379.0
192,0.2645346864109773,268.0,89.0,22.0,379.0
193,0.2659532468558379,266.0,89.0,22.0,377.0
194,0.2673793328202998,265.0,89.0,22.0,376.0
195,0.2688092115665821,265.0,90.0,22.0,377.0
196,0.270235297531044,264.0,91.0,22.0,377.0
197,0.27166138349550595,265.0,91.0,22.0,378.0
198,0.2730836967457762,264.0,91.0,22.0,377.0
199,0.2745097827102381,264.0,92.0,22.0,378.0
200,0.2759320959605084,264.0,91.0,22.0,377.0
201,0.2773581819249703,264.0,90.0,22.0,376.0
202,0.2787880606712526,264.0,89.0,23.0,376.0
203,0.2802179394175349,264.0,89.0,23.0,376.0
204,0.28164781816381723,263.0,89.0,23.0,375.0
205,0.2830815099200896,262.0,89.0,23.0,374.0
206,0.2845190350767799,263.0,88.0,23.0,374.0
207,0.28595656023347016,264.0,87.0,24.0,375.0
208,0.28739025198974255,264.0,86.0,24.0,374.0
209,0.2888277771464328,263.0,86.0,24.0,373.0
210,0.29026915625796673,263.0,86.0,24.0,373.0
211,0.29171053536950065,262.0,87.0,24.0,373.0
212,0.29315191448103456,262.0,86.0,24.0,372.0
213,0.29459716826759946,261.0,87.0,24.0,372.0
214,0.29604242205416437,261.0,87.0,24.0,372.0
215,0.29748767584072927,260.0,87.0,24.0,371.0
216,0.2989368251900612,260.0,86.0,24.0,370.0
217,0.3003898911592562,261.0,86.0,24.0,371.0
218,0.3018390405085881,262.0,86.0,24.0,372.0
219,0.303284294295153,262.0,85.0,24.0,371.0
220,0.30473344364448496,262.0,85.0,24.0,371.0
221,0.3061825929938169,262.0,85.0,24.0,371.0
222,0.30763174234314883,261.0,85.0,24.0,370.0
223,0.3090848083123438,260.0,85.0,25.0,370.0
224,0.3105378742815388,259.0,85.0,25.0,369.0
225,0.31199487809888876,259.0,85.0,25.0,369.0
226,0.31345188191623874,260.0,84.0,25.0,369.0
227,0.3149088857335887,260.0,84.0,25.0,369.0
228,0.3163658895509387,260.0,84.0,25.0,369.0
229,0.3178228933682887,261.0,84.0,25.0,370.0
230,0.31927595933748365,261.0,85.0,25.0,371.0
231,0.3207251086868156,261.0,85.0,25.0,371.0
232,0.3221742580361475,262.0,85.0,25.0,372.0
233,0.3236195118227124,263.0,85.0,25.0,373.0
