,s_stables,i_stables,r_stables,n_stables
0,662.2285714285714,141.25714285714287,134.77142857142857,938.2571428571429
1,648.8285714285714,103.48571428571428,119.0,871.3142857142857
2,577.2428571428571,116.14285714285714,154.82857142857142,848.2142857142857
3,862.0428571428571,68.8,127.38571428571429,1058.2285714285715
4,720.8571428571429,134.57142857142858,147.7,1003.1285714285714
5,610.8428571428572,119.35714285714286,171.44285714285715,901.6428571428571
6,616.6,99.9,140.8,857.3
7,638.2857142857143,128.17142857142858,163.28571428571428,929.7428571428571
8,594.5,102.98571428571428,168.28571428571428,865.7714285714286
9,647.7428571428571,105.18571428571428,149.1,902.0285714285715
10,781.2714285714286,82.91428571428571,121.77142857142857,985.9571428571429
11,618.5,71.4,147.54285714285714,837.4428571428572
12,724.4,105.37142857142857,118.61428571428571,948.3857142857142
13,798.3142857142857,95.4,90.04285714285714,983.7571428571429
14,709.1428571428571,133.81428571428572,189.4142857142857,1032.3714285714286
15,714.0,149.35714285714286,176.84285714285716,1040.2
16,559.1,107.07142857142857,174.88571428571427,841.0571428571428
17,788.3428571428572,93.74285714285715,102.14285714285714,984.2285714285714
18,759.2714285714286,93.25714285714285,129.0857142857143,981.6142857142858
19,636.4,138.22857142857143,144.4857142857143,919.1142857142858
20,799.0857142857143,110.38571428571429,131.3,1040.7714285714285
21,581.4285714285714,99.45714285714286,154.84285714285716,835.7285714285714
22,706.5142857142857,119.01428571428572,136.55714285714285,962.0857142857143
23,564.4428571428572,163.44285714285715,171.75714285714287,899.6428571428571
24,740.1285714285714,88.82857142857142,113.07142857142857,942.0285714285715
25,584.1857142857143,188.82857142857142,152.0142857142857,925.0285714285715
26,574.6285714285714,85.8,143.75714285714287,804.1857142857143
27,579.9714285714285,123.24285714285715,143.34285714285716,846.5571428571428
28,833.4,98.34285714285714,108.05714285714286,1039.8
29,590.5857142857143,131.0857142857143,158.9857142857143,880.6571428571428
