,s_stables,i_stables,r_stables,n_stables
0,31.142857142857142,36.785714285714285,38.27142857142857,106.2
1,74.07142857142857,50.6,67.65714285714286,192.32857142857142
2,72.32857142857142,37.47142857142857,56.885714285714286,166.68571428571428
3,109.54285714285714,54.628571428571426,82.78571428571429,246.95714285714286
4,31.7,25.785714285714285,34.371428571428574,91.85714285714286
5,25.814285714285713,22.52857142857143,30.814285714285713,79.15714285714286
6,72.94285714285714,58.01428571428571,66.12857142857143,197.0857142857143
7,46.74285714285714,63.75714285714286,60.6,171.1
8,28.014285714285716,14.442857142857143,23.571428571428573,66.02857142857142
9,54.18571428571428,32.357142857142854,63.457142857142856,150.0
10,60.82857142857143,40.25714285714286,48.91428571428571,150.0
11,27.65714285714286,20.62857142857143,40.357142857142854,88.64285714285714
12,35.042857142857144,29.9,43.7,108.64285714285714
13,15.142857142857142,16.32857142857143,13.785714285714286,45.25714285714286
14,14.142857142857142,0.0,0.0,14.142857142857142
15,66.27142857142857,40.75714285714286,53.44285714285714,160.47142857142856
16,23.214285714285715,19.614285714285714,27.32857142857143,70.15714285714286
17,18.957142857142856,19.257142857142856,19.571428571428573,57.785714285714285
18,73.25714285714285,56.18571428571428,79.4,208.84285714285716
19,32.8,22.114285714285714,29.414285714285715,84.32857142857142
20,11.314285714285715,6.985714285714286,14.342857142857143,32.642857142857146
21,71.2,18.714285714285715,37.542857142857144,127.45714285714286
22,40.214285714285715,34.15714285714286,41.75714285714286,116.12857142857143
23,23.857142857142858,22.8,24.65714285714286,71.31428571428572
24,70.92857142857143,57.47142857142857,77.67142857142858,206.07142857142858
25,28.642857142857142,20.728571428571428,39.542857142857144,88.91428571428571
26,41.371428571428574,25.8,35.72857142857143,102.9
27,42.042857142857144,38.57142857142857,34.857142857142854,115.47142857142858
28,29.914285714285715,28.17142857142857,35.52857142857143,93.61428571428571
29,36.142857142857146,28.62857142857143,50.58571428571429,115.35714285714286
