,s_stables,i_stables,r_stables,n_stables
0,861.2142857142857,204.02857142857144,240.88571428571427,1306.1285714285714
1,838.6571428571428,185.25714285714287,227.67142857142858,1251.5857142857142
2,1028.2428571428572,129.7,188.02857142857144,1345.9714285714285
3,1128.5857142857142,92.45714285714286,164.4,1385.442857142857
4,878.5714285714286,151.65714285714284,212.4857142857143,1242.7142857142858
5,1043.0714285714287,150.2,191.4,1384.6714285714286
6,1010.9857142857143,146.65714285714284,181.71428571428572,1339.357142857143
7,824.1285714285714,161.32857142857142,229.72857142857143,1215.1857142857143
8,1121.4857142857143,94.51428571428572,157.31428571428572,1373.3142857142857
9,1027.1714285714286,149.85714285714286,197.8,1374.8285714285714
10,919.8571428571429,141.42857142857142,202.61428571428573,1263.9
11,792.4571428571429,175.0142857142857,233.37142857142857,1200.8428571428572
12,1053.4285714285713,134.02857142857144,191.04285714285714,1378.5
13,938.1571428571428,174.47142857142856,181.65714285714284,1294.2857142857142
14,1079.8285714285714,103.27142857142857,167.9,1351.0
15,940.6714285714286,165.02857142857144,218.74285714285713,1324.442857142857
16,829.3428571428572,151.5857142857143,195.07142857142858,1176.0
17,856.2714285714286,221.32857142857142,212.02857142857144,1289.6285714285714
18,894.0428571428571,145.0142857142857,192.04285714285714,1231.1
19,933.3571428571429,126.7,215.57142857142858,1275.6285714285714
20,821.5285714285715,191.21428571428572,233.9142857142857,1246.6571428571428
21,1089.0,127.2,186.17142857142858,1402.3714285714286
22,770.0857142857143,196.0857142857143,230.75714285714287,1196.9285714285713
23,1038.5857142857142,136.54285714285714,212.0142857142857,1387.142857142857
24,952.1857142857143,165.82857142857142,196.84285714285716,1314.857142857143
25,885.1285714285714,152.78571428571428,191.12857142857143,1229.0428571428572
26,1105.0142857142857,110.81428571428572,159.35714285714286,1375.1857142857143
27,891.9428571428572,166.57142857142858,237.35714285714286,1295.8714285714286
28,879.5142857142857,140.54285714285714,198.0857142857143,1218.142857142857
29,922.6142857142858,176.71428571428572,204.88571428571427,1304.2142857142858
