,s_stables,i_stables,r_stables,n_stables
0,618.9857142857143,77.0,128.45714285714286,824.4428571428572
1,631.8857142857142,52.371428571428574,67.55714285714286,751.8142857142857
2,590.6142857142858,138.85714285714286,114.8,844.2714285714286
3,462.35714285714283,71.32857142857142,107.02857142857142,640.7142857142857
4,446.2142857142857,88.22857142857143,110.42857142857143,644.8714285714286
5,515.2571428571429,102.65714285714286,104.77142857142857,722.6857142857143
6,591.3285714285714,84.48571428571428,84.1,759.9142857142857
7,493.3857142857143,114.95714285714286,142.77142857142857,751.1142857142858
8,524.2714285714286,93.9,108.42857142857143,726.6
9,766.8285714285714,64.77142857142857,76.35714285714286,907.9571428571429
10,431.1714285714286,134.15714285714284,144.02857142857144,709.3571428571429
11,505.22857142857146,78.47142857142858,114.88571428571429,698.5857142857143
12,632.8,64.82857142857142,94.14285714285714,791.7714285714286
13,629.4714285714285,72.64285714285714,90.2,792.3142857142857
14,506.6714285714286,80.38571428571429,116.17142857142858,703.2285714285714
15,587.1285714285714,94.05714285714286,132.4,813.5857142857143
16,627.1571428571428,110.67142857142858,98.58571428571429,836.4142857142857
17,371.01428571428573,100.01428571428572,147.88571428571427,618.9142857142857
18,563.3857142857142,121.42857142857143,113.18571428571428,798.0
19,517.8714285714286,66.75714285714285,110.35714285714286,694.9857142857143
20,541.7428571428571,99.4,122.91428571428571,764.0571428571428
21,633.4285714285714,108.72857142857143,120.5,862.6571428571428
22,464.48571428571427,76.41428571428571,108.07142857142857,648.9714285714285
23,656.9571428571429,92.92857142857143,107.2,857.0857142857143
24,508.9714285714286,94.32857142857142,116.34285714285714,719.6428571428571
25,499.7857142857143,110.97142857142858,126.31428571428572,737.0714285714286
26,546.5285714285715,69.42857142857143,89.37142857142857,705.3285714285714
27,556.1857142857143,101.91428571428571,132.38571428571427,790.4857142857143
28,580.2714285714286,64.28571428571429,113.64285714285714,758.2
29,601.2142857142857,126.51428571428572,127.18571428571428,854.9142857142857
