,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.00045045045045045084,301.0,100.0,0.0,401.0
2,0.0008997775830693543,301.0,100.0,0.0,401.0
3,0.0013491047156882578,301.0,99.0,0.0,400.0
4,0.0017995551661387087,301.0,99.0,0.0,400.0
5,0.0022500056165891593,301.0,99.0,0.0,400.0
6,0.0027004560670396104,301.0,99.0,0.0,400.0
7,0.0031509065174900614,300.0,100.0,0.0,400.0
8,0.0036013569679405125,300.0,99.0,0.0,399.0
9,0.004052936366888333,300.0,99.0,0.0,399.0
10,0.004504515765836154,300.0,98.0,0.0,398.0
11,0.004957229786389371,299.0,97.0,0.0,396.0
12,0.005412230241389826,299.0,97.0,0.0,396.0
13,0.0058672306963902816,299.0,97.0,0.0,396.0
14,0.006322231151390737,299.0,97.0,0.0,396.0
15,0.006777231606391192,298.0,98.0,0.0,396.0
16,0.007232232061391648,297.0,99.0,0.0,396.0
17,0.007687232516392103,298.0,98.0,0.0,396.0
18,0.008142232971392558,298.0,98.0,0.0,396.0
19,0.008597233426393012,298.0,97.0,0.0,395.0
20,0.009053385781279545,298.0,96.0,1.0,395.0
21,0.009509538136166078,297.0,97.0,1.0,395.0
22,0.009965690491052611,297.0,97.0,1.0,395.0
23,0.010421842845939144,297.0,97.0,1.0,395.0
24,0.010877995200825677,297.0,97.0,1.0,395.0
25,0.01133414755571221,296.0,97.0,2.0,395.0
26,0.011790299910598743,296.0,96.0,2.0,394.0
27,0.012247610012578895,296.0,96.0,2.0,394.0
28,0.012704920114559048,296.0,96.0,2.0,394.0
29,0.0131622302165392,295.0,97.0,2.0,394.0
30,0.013619540318519353,295.0,97.0,2.0,394.0
31,0.014076850420499505,295.0,97.0,2.0,394.0
32,0.014534160522479658,295.0,97.0,2.0,394.0
33,0.01499147062445981,294.0,97.0,2.0,393.0
34,0.015449944365376299,294.0,97.0,2.0,393.0
35,0.015908418106292788,294.0,97.0,2.0,393.0
36,0.016366891847209276,294.0,97.0,2.0,393.0
37,0.016825365588125765,294.0,97.0,2.0,393.0
38,0.017283839329042254,294.0,97.0,2.0,393.0
39,0.017742313069958743,295.0,97.0,2.0,394.0
40,0.018199623171938895,296.0,97.0,2.0,395.0
41,0.018655775526825426,296.0,97.0,2.0,395.0
42,0.019111927881711958,296.0,97.0,2.0,395.0
43,0.01956808023659849,296.0,96.0,2.0,394.0
44,0.02002539033857864,295.0,96.0,2.0,393.0
45,0.02048386407949513,295.0,95.0,2.0,392.0
46,0.020943507396281303,294.0,94.0,3.0,391.0
47,0.021404326271422427,294.0,93.0,3.0,390.0
48,0.02186632673342289,294.0,93.0,3.0,390.0
49,0.022328327195423353,294.0,93.0,3.0,390.0
50,0.022790327657423816,294.0,93.0,3.0,390.0
51,0.02325232811942428,294.0,93.0,3.0,390.0
52,0.02371432858142474,295.0,93.0,3.0,391.0
53,0.024175147456565866,295.0,93.0,3.0,391.0
54,0.02463596633170699,295.0,93.0,3.0,391.0
55,0.025096785206848115,295.0,93.0,3.0,391.0
56,0.02555760408198924,294.0,93.0,3.0,390.0
57,0.026019604543989702,294.0,92.0,3.0,389.0
58,0.026482792667846207,294.0,92.0,3.0,389.0
59,0.02694598079170271,294.0,91.0,3.0,388.0
60,0.02741036269938359,294.0,91.0,3.0,388.0
61,0.027874744607064468,294.0,90.0,3.0,387.0
62,0.028340326467995166,293.0,91.0,3.0,387.0
63,0.028805908328925864,293.0,91.0,3.0,387.0
64,0.02927149018985656,293.0,91.0,3.0,387.0
65,0.02973707205078726,293.0,91.0,3.0,387.0
66,0.030202653911717958,293.0,90.0,3.0,386.0
67,0.03066944194327283,293.0,90.0,3.0,386.0
68,0.031136229974827703,293.0,90.0,3.0,386.0
69,0.03160301800638257,294.0,90.0,3.0,387.0
70,0.03206859986731327,294.0,89.0,3.0,386.0
71,0.032535387898868146,294.0,88.0,3.0,385.0
72,0.03300338836686861,293.0,89.0,3.0,385.0
73,0.03347138883486908,293.0,89.0,3.0,385.0
74,0.03393938930286955,293.0,88.0,3.0,384.0
75,0.03440860852208877,293.0,87.0,3.0,383.0
76,0.03487905285676287,294.0,87.0,3.0,384.0
77,0.03534827207598209,293.0,88.0,3.0,384.0
78,0.03581749129520131,293.0,89.0,3.0,385.0
79,0.036285491763201776,293.0,88.0,3.0,384.0
80,0.036754710982420995,293.0,88.0,3.0,384.0
81,0.037223930201640214,293.0,87.0,3.0,383.0
82,0.037694374536314315,293.0,87.0,3.0,383.0
83,0.038164818870988416,294.0,87.0,3.0,384.0
84,0.038634038090207636,294.0,87.0,3.0,384.0
85,0.039103257309426855,294.0,86.0,3.0,383.0
86,0.039573701644100956,294.0,85.0,4.0,383.0
87,0.04004414597877506,294.0,84.0,4.0,382.0
88,0.04051582184312108,295.0,84.0,4.0,383.0
89,0.04098626617779518,295.0,84.0,4.0,383.0
90,0.04145671051246928,295.0,84.0,4.0,383.0
91,0.041927154847143384,295.0,84.0,4.0,383.0
92,0.042397599181817486,295.0,83.0,4.0,382.0
93,0.04286927504616351,295.0,83.0,4.0,382.0
94,0.04334095091050953,295.0,83.0,4.0,382.0
95,0.043812626774855555,295.0,83.0,4.0,382.0
96,0.04428430263920158,295.0,83.0,4.0,382.0
97,0.0447559785035476,295.0,83.0,4.0,382.0
98,0.045227654367893624,295.0,82.0,4.0,381.0
99,0.04570056822663426,295.0,82.0,4.0,381.0
100,0.04617348208537489,295.0,82.0,4.0,381.0
101,0.04664639594411552,295.0,82.0,4.0,381.0
102,0.047119309802856155,295.0,82.0,4.0,381.0
103,0.04759222366159679,294.0,83.0,4.0,381.0
104,0.04806513752033742,293.0,82.0,4.0,379.0
105,0.04854054696672312,293.0,81.0,5.0,379.0
106,0.049015956413108824,292.0,82.0,5.0,379.0
107,0.04949136585949453,291.0,83.0,5.0,379.0
108,0.04996677530588023,290.0,84.0,5.0,379.0
109,0.05044218475226593,290.0,84.0,5.0,379.0
110,0.05091759419865163,290.0,84.0,5.0,379.0
111,0.051393003645037336,289.0,85.0,5.0,379.0
112,0.05186841309142304,289.0,85.0,5.0,379.0
113,0.05234382253780874,289.0,85.0,5.0,379.0
114,0.05281923198419444,288.0,86.0,5.0,379.0
115,0.053294641430580145,288.0,86.0,5.0,379.0
116,0.05377005087696585,287.0,86.0,5.0,378.0
117,0.05424671802029966,287.0,86.0,5.0,378.0
118,0.05472338516363347,287.0,86.0,5.0,378.0
119,0.05520005230696728,286.0,87.0,5.0,378.0
120,0.05567671945030109,285.0,87.0,5.0,377.0
121,0.05615465096271536,284.0,88.0,5.0,377.0
122,0.05663258247512963,284.0,87.0,5.0,376.0
123,0.057111785081991814,284.0,86.0,5.0,375.0
124,0.057592265562472295,284.0,86.0,5.0,375.0
125,0.058072746042952775,284.0,86.0,5.0,375.0
126,0.058553226523433255,283.0,86.0,5.0,374.0
127,0.05903499171108079,283.0,85.0,5.0,373.0
128,0.05951804849440567,283.0,84.0,5.0,372.0
129,0.06000240381747068,283.0,84.0,5.0,372.0
130,0.06048675914053568,283.0,84.0,5.0,372.0
131,0.060971114463600685,283.0,84.0,5.0,372.0
132,0.06145546978666569,283.0,83.0,5.0,371.0
133,0.061941130649685046,283.0,83.0,5.0,371.0
134,0.0624267915127044,283.0,83.0,5.0,371.0
135,0.06291245237572375,283.0,83.0,5.0,371.0
136,0.0633981132387431,282.0,84.0,5.0,371.0
137,0.06388377410176245,282.0,85.0,5.0,372.0
138,0.06436812942482745,282.0,85.0,5.0,372.0
139,0.06485248474789244,282.0,84.0,5.0,371.0
140,0.0653381456109118,282.0,83.0,5.0,370.0
141,0.06582511907085822,282.0,82.0,5.0,369.0
142,0.06631341224207822,283.0,81.0,5.0,369.0
143,0.06680170541329822,283.0,81.0,5.0,369.0
144,0.06728999858451822,283.0,80.0,5.0,368.0
145,0.06777961863935567,282.0,81.0,5.0,368.0
146,0.06826923869419312,282.0,81.0,5.0,368.0
147,0.06875885874903057,282.0,81.0,5.0,368.0
148,0.06924847880386802,282.0,80.0,5.0,367.0
149,0.0697394329732963,282.0,79.0,5.0,366.0
150,0.07023172854755909,282.0,78.0,6.0,366.0
151,0.07072402412182188,283.0,78.0,6.0,367.0
152,0.07121497829125016,283.0,77.0,6.0,366.0
153,0.07170727386551295,283.0,77.0,6.0,366.0
154,0.07219956943977575,283.0,77.0,6.0,366.0
155,0.07269186501403854,283.0,77.0,6.0,366.0
156,0.07318416058830134,283.0,77.0,6.0,366.0
157,0.07367645616256413,283.0,77.0,6.0,366.0
158,0.07416875173682692,282.0,78.0,6.0,366.0
159,0.07466104731108972,282.0,77.0,7.0,366.0
160,0.07515334288535251,282.0,76.0,7.0,365.0
161,0.07564698721461328,282.0,76.0,7.0,365.0
162,0.07614063154387406,282.0,76.0,7.0,365.0
163,0.07663427587313483,283.0,76.0,7.0,366.0
164,0.07712657144739762,283.0,76.0,7.0,366.0
165,0.07761886702166042,283.0,76.0,7.0,366.0
166,0.07811116259592321,283.0,74.0,8.0,365.0
167,0.07860480692518398,283.0,73.0,8.0,364.0
168,0.07909980742018448,283.0,72.0,8.0,363.0
169,0.07959617155291225,283.0,71.0,8.0,362.0
170,0.0800939068572774,283.0,71.0,8.0,362.0
171,0.08059164216164254,283.0,70.0,9.0,362.0
172,0.08108937746600768,283.0,70.0,9.0,362.0
173,0.08158711277037282,283.0,70.0,9.0,362.0
174,0.08208484807473797,284.0,70.0,9.0,363.0
175,0.08258121220746574,284.0,70.0,9.0,363.0
176,0.08307757634019351,284.0,70.0,9.0,363.0
177,0.08357394047292128,284.0,70.0,9.0,363.0
178,0.08407030460564906,284.0,70.0,9.0,363.0
179,0.08456666873837683,283.0,70.0,9.0,362.0
180,0.08506440404274197,283.0,70.0,9.0,362.0
181,0.08556213934710712,283.0,69.0,9.0,361.0
182,0.08606125341962839,283.0,68.0,9.0,360.0
183,0.0865617539201289,283.0,68.0,9.0,360.0
184,0.0870622544206294,283.0,67.0,9.0,359.0
185,0.08756414907294188,283.0,67.0,9.0,359.0
186,0.08806604372525437,282.0,68.0,9.0,359.0
187,0.08856793837756685,282.0,68.0,9.0,359.0
188,0.08906983302987934,282.0,68.0,9.0,359.0
189,0.08957172768219182,282.0,68.0,9.0,359.0
190,0.0900736223345043,282.0,68.0,9.0,359.0
191,0.09057551698681679,282.0,68.0,9.0,359.0
192,0.09107741163912927,282.0,68.0,9.0,359.0
193,0.09157930629144176,282.0,68.0,9.0,359.0
194,0.09208120094375424,282.0,67.0,10.0,359.0
195,0.09258309559606673,282.0,66.0,10.0,358.0
196,0.0930863921887488,282.0,66.0,10.0,358.0
197,0.09358968878143087,282.0,66.0,10.0,358.0
198,0.09409298537411294,281.0,67.0,10.0,358.0
199,0.09459628196679501,281.0,67.0,10.0,358.0
200,0.09509957855947708,281.0,67.0,10.0,358.0
201,0.09560287515215915,281.0,67.0,10.0,358.0
202,0.09610617174484122,281.0,67.0,10.0,358.0
203,0.09660946833752329,281.0,67.0,10.0,358.0
204,0.09711276493020536,281.0,67.0,10.0,358.0
205,0.09761606152288743,281.0,67.0,10.0,358.0
206,0.0981193581155695,281.0,65.0,11.0,357.0
207,0.09862406450262882,280.0,65.0,12.0,357.0
208,0.09912877088968815,280.0,65.0,12.0,357.0
209,0.09963347727674747,280.0,65.0,12.0,357.0
210,0.10013818366380679,280.0,65.0,12.0,357.0
211,0.10064289005086612,280.0,65.0,12.0,357.0
212,0.10114759643792544,280.0,65.0,12.0,357.0
213,0.10165230282498476,280.0,65.0,12.0,357.0
214,0.10215700921204408,280.0,65.0,12.0,357.0
215,0.1026617155991034,279.0,66.0,12.0,357.0
216,0.10316642198616273,279.0,65.0,12.0,356.0
217,0.10367254608779244,279.0,64.0,12.0,355.0
218,0.1041800958911169,280.0,64.0,12.0,356.0
219,0.10468621999274662,279.0,64.0,12.0,355.0
220,0.10519376979607106,279.0,63.0,12.0,354.0
221,0.10570275335590208,279.0,63.0,12.0,354.0
222,0.1062117369157331,279.0,63.0,12.0,354.0
223,0.10672072047556412,279.0,63.0,12.0,354.0
224,0.10722970403539514,280.0,63.0,12.0,355.0
225,0.1077372538387196,280.0,63.0,12.0,355.0
226,0.10824480364204406,280.0,63.0,12.0,355.0
227,0.10875235344536852,279.0,63.0,12.0,354.0
228,0.10926133700519954,278.0,64.0,12.0,354.0
229,0.10977032056503055,279.0,63.0,13.0,355.0
230,0.11027787036835501,279.0,63.0,13.0,355.0
231,0.11078542017167947,278.0,64.0,13.0,355.0
232,0.11129296997500393,278.0,64.0,13.0,355.0
233,0.11180051977832839,278.0,64.0,13.0,355.0
234,0.11230806958165285,278.0,63.0,13.0,354.0
235,0.11281705314148387,278.0,63.0,13.0,354.0
236,0.11332603670131489,278.0,63.0,13.0,354.0
237,0.1138350202611459,278.0,62.0,13.0,353.0
238,0.11434544570074981,278.0,62.0,13.0,353.0
239,0.11485587114035371,277.0,63.0,13.0,353.0
240,0.11536629657995762,277.0,63.0,13.0,353.0
241,0.11587672201956152,277.0,63.0,13.0,353.0
242,0.11638714745916542,277.0,63.0,13.0,353.0
243,0.11689757289876933,277.0,62.0,13.0,352.0
244,0.11740944841064484,277.0,62.0,13.0,352.0
245,0.11792132392252035,276.0,63.0,13.0,352.0
246,0.11843319943439586,276.0,62.0,13.0,351.0
247,0.11894653328106304,276.0,62.0,13.0,351.0
248,0.11945986712773023,276.0,62.0,13.0,351.0
249,0.11997320097439741,275.0,63.0,13.0,351.0
250,0.1204865348210646,275.0,63.0,13.0,351.0
