,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.001388888888888889,300.0,99.0,0.0,399.0
2,0.002781258702311334,300.0,99.0,0.0,399.0
3,0.004173628515733779,300.0,99.0,0.0,399.0
4,0.005565998329156224,300.0,99.0,0.0,399.0
5,0.006958368142578669,300.0,99.0,0.0,399.0
6,0.008350737956001114,301.0,99.0,0.0,400.0
7,0.009739626844890003,302.0,99.0,0.0,401.0
8,0.011125052170464955,301.0,99.0,1.0,401.0
9,0.012510477496039906,299.0,100.0,1.0,400.0
10,0.013899366384928795,299.0,99.0,1.0,399.0
11,0.01529173619835124,298.0,98.0,1.0,397.0
12,0.016691120469272035,298.0,98.0,1.0,397.0
13,0.01809050474019283,298.0,99.0,1.0,398.0
14,0.019486372970231914,298.0,98.0,1.0,397.0
15,0.02088575724115271,297.0,97.0,2.0,396.0
16,0.022288675310737447,296.0,98.0,2.0,396.0
17,0.023691593380322184,295.0,99.0,2.0,396.0
18,0.02509451144990692,293.0,100.0,2.0,395.0
19,0.026500981210807063,293.0,100.0,2.0,395.0
20,0.027907450971707205,294.0,100.0,2.0,396.0
21,0.02931036904129194,295.0,99.0,2.0,396.0
22,0.030713287110876678,293.0,99.0,2.0,394.0
23,0.03212332659198215,294.0,99.0,2.0,395.0
24,0.03352979635288229,294.0,99.0,2.0,395.0
25,0.034936266113782435,293.0,99.0,2.0,394.0
26,0.036346305594887905,292.0,100.0,2.0,394.0
27,0.037756345075993375,293.0,99.0,2.0,394.0
28,0.039166384557098845,293.0,99.0,2.0,394.0
29,0.040576424038204315,292.0,100.0,2.0,394.0
30,0.041986463519309784,291.0,101.0,2.0,394.0
31,0.043396503000415254,290.0,102.0,2.0,394.0
32,0.044806542481520724,290.0,102.0,2.0,394.0
33,0.046216581962626194,291.0,101.0,2.0,394.0
34,0.04762662144373166,290.0,100.0,3.0,393.0
35,0.0490402488115575,288.0,100.0,3.0,391.0
36,0.05046110700990931,289.0,100.0,3.0,392.0
37,0.05187834057000001,289.0,99.0,3.0,391.0
38,0.05329919876835181,289.0,100.0,3.0,392.0
39,0.05471643232844251,288.0,101.0,3.0,392.0
40,0.05613366588853321,287.0,101.0,4.0,392.0
41,0.05755089944862391,288.0,101.0,4.0,393.0
42,0.05896452681644975,288.0,101.0,4.0,393.0
43,0.06037815418427559,288.0,100.0,4.0,392.0
44,0.06179538774436629,288.0,100.0,5.0,393.0
45,0.06320901511219214,288.0,100.0,5.0,393.0
46,0.06462264248001798,287.0,99.0,5.0,391.0
47,0.06604350067836978,287.0,99.0,5.0,391.0
48,0.06746435887672159,286.0,100.0,5.0,391.0
