,s_stables,i_stables,r_stables,n_stables
0,85.54285714285714,0.0,0.0,85.54285714285714
1,170.94285714285715,0.0,0.0,170.94285714285715
2,110.07142857142857,0.0,0.0,110.07142857142857
3,96.4,0.0,0.0,96.4
4,191.78571428571428,0.0,0.0,191.78571428571428
5,208.82857142857142,0.0,2.0,210.82857142857142
6,133.05714285714285,0.0,0.0,133.05714285714285
7,168.8,0.0,1.0,169.8
8,254.92857142857142,0.0,1.0,255.92857142857142
9,122.85714285714286,0.0,0.0,122.85714285714286
10,212.15714285714284,0.0,1.0,213.15714285714284
11,151.97142857142856,0.0,0.02857142857142857,152.0
12,207.21428571428572,0.0,1.0,208.21428571428572
13,245.4,0.0,0.0,245.4
14,102.57142857142857,0.0,0.0,102.57142857142857
15,170.88571428571427,0.0,1.0,171.88571428571427
16,150.04285714285714,0.0,0.0,150.04285714285714
17,169.97142857142856,0.0,1.0,170.97142857142856
18,167.4142857142857,0.0,0.0,167.4142857142857
19,133.95714285714286,0.0,1.0,134.95714285714286
20,199.54285714285714,0.0,0.0,199.54285714285714
21,151.05714285714285,0.0,0.0,151.05714285714285
22,119.92857142857143,0.0,0.0,119.92857142857143
23,184.4,0.0,0.0,184.4
24,170.87142857142857,0.0,0.0,170.87142857142857
25,136.61428571428573,0.0,0.0,136.61428571428573
26,12.028571428571428,0.0,0.0,12.028571428571428
27,142.5,0.0,0.0,142.5
28,132.34285714285716,0.0,0.0,132.34285714285716
29,76.01428571428572,0.0,0.0,76.01428571428572
