,s_stables,i_stables,r_stables,n_stables
0,332.1,84.5,81.22857142857143,497.8285714285714
1,384.45714285714286,60.357142857142854,91.85714285714286,536.6714285714286
2,438.5,48.67142857142857,63.25714285714286,550.4285714285714
3,481.72857142857146,69.74285714285715,68.91428571428571,620.3857142857142
4,479.0857142857143,106.17142857142858,101.81428571428572,687.0714285714286
5,452.5571428571429,87.6,100.77142857142857,640.9285714285714
6,364.27142857142854,69.71428571428571,102.74285714285715,536.7285714285714
7,487.7857142857143,49.142857142857146,83.84285714285714,620.7714285714286
8,737.4571428571429,44.114285714285714,48.44285714285714,830.0142857142857
9,342.2,71.04285714285714,86.81428571428572,500.0571428571429
10,394.4142857142857,80.51428571428572,89.45714285714286,564.3857142857142
11,388.7,85.3,124.45714285714286,598.4571428571429
12,364.2857142857143,96.5,82.81428571428572,543.6
13,318.54285714285714,73.58571428571429,108.58571428571429,500.7142857142857
14,490.8,52.357142857142854,83.04285714285714,626.2
15,385.2857142857143,65.94285714285714,98.81428571428572,550.0428571428571
16,342.92857142857144,55.714285714285715,77.74285714285715,476.3857142857143
17,342.57142857142856,84.94285714285714,83.61428571428571,511.12857142857143
18,657.1857142857143,68.77142857142857,71.1,797.0571428571428
19,332.45714285714286,75.68571428571428,79.68571428571428,487.8285714285714
20,337.3857142857143,110.61428571428571,96.34285714285714,544.3428571428572
21,556.2285714285714,44.74285714285714,67.58571428571429,668.5571428571428
22,467.24285714285713,105.3,85.41428571428571,657.9571428571429
23,433.9714285714286,64.3,67.37142857142857,565.6428571428571
24,443.84285714285716,78.05714285714286,86.91428571428571,608.8142857142857
25,522.8714285714286,53.22857142857143,69.71428571428571,645.8142857142857
26,443.01428571428573,48.77142857142857,79.27142857142857,571.0571428571428
27,579.1714285714286,64.98571428571428,68.78571428571429,712.9428571428572
28,374.5857142857143,64.0,84.17142857142858,522.7571428571429
29,443.6,77.64285714285714,107.67142857142858,628.9142857142857
