,s_stables,i_stables,r_stables,n_stables
0,229.97142857142856,0.0,1.0,230.97142857142856
1,200.65714285714284,0.0,2.0,202.65714285714284
2,269.4714285714286,0.0,5.614285714285714,275.0857142857143
3,239.34285714285716,0.0,3.0,242.34285714285716
4,251.11428571428573,0.0,3.1285714285714286,254.24285714285713
5,297.27142857142854,0.0,3.0,300.27142857142854
6,238.7,0.0,4.0,242.7
7,253.57142857142858,0.0,2.0,255.57142857142858
8,250.85714285714286,0.0,2.0,252.85714285714286
9,213.04285714285714,0.0,2.0,215.04285714285714
10,267.77142857142854,0.0,2.0,269.77142857142854
11,263.8857142857143,0.0,3.0,266.8857142857143
12,242.4142857142857,0.0,3.0,245.4142857142857
13,240.94285714285715,0.0,4.0,244.94285714285715
14,249.12857142857143,0.0,4.514285714285714,253.64285714285714
15,288.6,0.0,4.0,292.6
16,258.85714285714283,0.0,3.0,261.85714285714283
17,240.94285714285715,0.0,1.0,241.94285714285715
18,212.0857142857143,0.0,4.0,216.0857142857143
19,238.84285714285716,0.0,3.0,241.84285714285716
20,204.92857142857142,0.0,3.0,207.92857142857142
21,256.24285714285713,0.0,2.0,258.24285714285713
22,250.6,0.0,2.0,252.6
23,293.0857142857143,0.0,3.0714285714285716,296.15714285714284
24,235.81428571428572,0.0,4.0,239.81428571428572
25,249.64285714285714,0.0,0.0,249.64285714285714
26,211.87142857142857,0.0,2.742857142857143,214.61428571428573
27,267.72857142857146,0.0,5.0,272.72857142857146
28,267.0,0.0,3.0,270.0
29,208.5857142857143,0.0,3.0,211.5857142857143
