,s_stables,i_stables,r_stables,n_stables
0,256.77142857142854,0.0,3.0,259.77142857142854
1,240.45714285714286,0.0,1.0,241.45714285714286
2,257.4,0.0,2.0,259.4
3,293.4142857142857,0.0,3.0,296.4142857142857
4,225.81428571428572,0.0,3.0,228.81428571428572
5,238.34285714285716,0.0,3.0,241.34285714285716
6,207.31428571428572,0.0,4.0,211.31428571428572
7,296.0857142857143,0.0,2.0,298.0857142857143
8,295.24285714285713,0.0,8.0,303.24285714285713
9,277.35714285714283,0.0,5.0,282.35714285714283
10,244.97142857142856,0.0,3.0,247.97142857142856
11,245.05714285714285,0.0,2.0,247.05714285714285
12,228.7,0.0,2.0,230.7
13,265.2142857142857,0.0,0.0,265.2142857142857
14,271.5571428571429,0.0,4.0,275.5571428571429
15,208.52857142857144,0.0,1.0,209.52857142857144
16,282.42857142857144,0.0,2.0,284.42857142857144
17,271.5285714285714,0.0,1.0,272.5285714285714
18,211.02857142857144,0.0,2.0,213.02857142857144
19,233.21428571428572,0.0,1.0,234.21428571428572
20,257.3285714285714,0.0,4.0,261.3285714285714
21,239.82857142857142,0.0,2.0,241.82857142857142
22,219.38571428571427,0.0,4.0,223.38571428571427
23,260.25714285714287,0.0,3.0,263.25714285714287
24,292.1142857142857,0.0,6.0,298.1142857142857
25,264.4,0.0,3.0,267.4
26,241.94285714285715,0.0,1.0,242.94285714285715
27,254.5,0.0,7.0,261.5
28,241.0857142857143,0.0,2.0,243.0857142857143
29,263.51428571428573,0.0,0.0,263.51428571428573
