,s_stables,i_stables,r_stables,n_stables
0,259.5285714285714,0.0,4.0,263.5285714285714
1,263.1714285714286,0.0,1.0,264.1714285714286
2,244.17142857142858,0.0,0.0,244.17142857142858
3,242.77142857142857,0.0,2.0,244.77142857142857
4,246.78571428571428,0.0,4.0,250.78571428571428
5,212.81428571428572,0.0,0.0,212.81428571428572
6,204.54285714285714,0.0,4.0,208.54285714285714
7,220.87142857142857,0.0,2.0,222.87142857142857
8,205.12857142857143,0.0,2.0,207.12857142857143
9,260.1142857142857,0.0,1.0,261.1142857142857
10,210.6,0.0,0.18571428571428572,210.78571428571428
11,215.72857142857143,0.0,1.0,216.72857142857143
12,218.47142857142856,0.0,1.0,219.47142857142856
13,260.74285714285713,0.0,4.0,264.74285714285713
14,245.0142857142857,0.0,1.0,246.0142857142857
15,239.4857142857143,0.0,2.0,241.4857142857143
16,231.0142857142857,0.0,2.0,233.0142857142857
17,246.38571428571427,0.0,2.0,248.38571428571427
18,268.84285714285716,0.0,1.0,269.84285714285716
19,220.3,0.0,0.0,220.3
20,269.5857142857143,0.0,3.0,272.5857142857143
21,234.82857142857142,0.0,1.0,235.82857142857142
22,245.4857142857143,0.0,3.0,248.4857142857143
23,223.04285714285714,0.0,2.0,225.04285714285714
24,234.47142857142856,0.0,1.0,235.47142857142856
25,251.27142857142857,0.0,1.0714285714285714,252.34285714285716
26,248.42857142857142,0.0,1.0,249.42857142857142
27,228.18571428571428,0.0,2.0,230.18571428571428
28,291.6857142857143,0.0,2.0,293.6857142857143
29,206.15714285714284,0.0,0.0,206.15714285714284
