,s_stables,i_stables,r_stables,n_stables
0,232.5857142857143,0.0,4.0,236.5857142857143
1,202.81428571428572,0.0,3.0,205.81428571428572
2,263.0,0.0,5.0,268.0
3,256.42857142857144,0.0,5.0,261.42857142857144
4,284.8142857142857,0.0,5.0,289.8142857142857
5,275.42857142857144,0.0,3.0,278.42857142857144
6,255.17142857142858,0.0,2.942857142857143,258.1142857142857
7,266.34285714285716,0.0,6.0,272.34285714285716
8,256.35714285714283,0.0,1.0,257.35714285714283
9,268.2857142857143,0.0,4.0,272.2857142857143
10,241.14285714285714,0.0,4.0,245.14285714285714
11,277.2,0.0,6.0,283.2
12,272.6,0.0,3.0,275.6
13,217.4142857142857,0.0,2.0,219.4142857142857
14,259.3285714285714,0.0,4.0,263.3285714285714
15,225.11428571428573,0.0,4.0,229.11428571428573
16,233.42857142857142,0.0,2.0,235.42857142857142
17,245.25714285714287,0.0,2.0,247.25714285714287
18,287.37142857142857,0.0,2.0,289.37142857142857
19,234.18571428571428,0.0,0.0,234.18571428571428
20,264.14285714285717,0.0,8.0,272.14285714285717
21,242.0857142857143,0.0,3.0,245.0857142857143
22,243.24285714285713,0.0,5.0,248.24285714285713
23,245.28571428571428,0.0,2.0,247.28571428571428
24,287.3,0.0,2.0,289.3
25,258.14285714285717,0.0,4.0,262.14285714285717
26,233.04285714285714,0.0,5.0,238.04285714285714
27,255.71428571428572,0.0,1.0,256.7142857142857
28,248.85714285714286,0.0,7.0,255.85714285714286
29,227.4142857142857,0.0,4.0,231.4142857142857
