,s_stables,i_stables,r_stables,n_stables
0,276.57142857142856,0.0,5.542857142857143,282.1142857142857
1,265.0285714285714,0.0,7.0,272.0285714285714
2,270.57142857142856,0.0,4.0,274.57142857142856
3,235.68571428571428,0.0,5.0,240.68571428571428
4,248.84285714285716,0.0,5.0,253.84285714285716
5,310.72857142857146,0.0,6.0,316.72857142857146
6,241.4142857142857,0.0,2.0,243.4142857142857
7,254.67142857142858,0.0,2.0,256.6714285714286
8,246.68571428571428,0.0,4.0,250.68571428571428
9,213.44285714285715,0.0,2.0,215.44285714285715
10,263.62857142857143,0.0,4.0,267.62857142857143
11,280.7857142857143,0.0,4.0,284.7857142857143
12,258.4142857142857,0.0,3.0,261.4142857142857
13,269.54285714285714,0.0,0.0,269.54285714285714
14,225.67142857142858,0.0,4.0,229.67142857142858
15,230.4142857142857,0.0,1.0,231.4142857142857
16,235.94285714285715,0.0,0.0,235.94285714285715
17,254.45714285714286,0.0,0.0,254.45714285714286
18,200.52857142857144,0.0,3.0,203.52857142857144
19,269.3142857142857,0.0,3.742857142857143,273.0571428571429
20,251.17142857142858,0.0,4.0,255.17142857142858
21,212.81428571428572,0.0,5.514285714285714,218.32857142857142
22,276.34285714285716,0.0,4.0,280.34285714285716
23,233.32857142857142,0.0,3.0,236.32857142857142
24,305.2,0.0,2.0,307.2
25,256.9142857142857,0.0,4.0,260.9142857142857
26,275.54285714285714,0.0,1.0,276.54285714285714
27,287.0571428571429,0.0,1.7142857142857142,288.77142857142854
28,230.0142857142857,0.0,2.4,232.4142857142857
29,279.34285714285716,0.0,0.0,279.34285714285716
