,s_stables,i_stables,r_stables,n_stables
0,267.84285714285716,0.0,4.0,271.84285714285716
1,276.3,0.0,3.0,279.3
2,232.64285714285714,0.0,3.0,235.64285714285714
3,257.07142857142856,0.0,3.0,260.07142857142856
4,215.62857142857143,0.0,2.0,217.62857142857143
5,255.34285714285716,0.0,5.0,260.34285714285716
6,261.8,0.0,1.0,262.8
7,259.04285714285714,0.0,2.0,261.04285714285714
8,163.24285714285713,0.0,2.0,165.24285714285713
9,229.9,0.0,4.0,233.9
10,213.84285714285716,0.0,1.0,214.84285714285716
11,256.4428571428571,0.0,1.0,257.4428571428571
12,220.64285714285714,0.0,1.9142857142857144,222.55714285714285
13,237.04285714285714,0.0,9.0,246.04285714285714
14,212.4,0.0,5.0,217.4
15,238.38571428571427,0.0,3.0,241.38571428571427
16,214.04285714285714,0.0,7.0,221.04285714285714
17,259.2857142857143,0.0,2.0,261.2857142857143
18,208.71428571428572,0.0,1.0,209.71428571428572
19,220.37142857142857,0.0,1.0,221.37142857142857
20,249.24285714285713,0.0,4.0,253.24285714285713
21,295.4,0.0,2.0,297.4
22,254.1,0.0,0.0,254.1
23,247.0,0.0,2.0,249.0
24,184.88571428571427,0.0,1.0,185.88571428571427
25,328.72857142857146,0.0,5.0,333.72857142857146
26,261.5285714285714,0.0,0.0,261.5285714285714
27,223.15714285714284,0.0,0.0,223.15714285714284
28,212.64285714285714,0.0,2.0,214.64285714285714
29,242.4142857142857,0.0,1.0,243.4142857142857
