,s_stables,i_stables,r_stables,n_stables
0,0.0,0.0,0.0,0.0
1,68.11428571428571,0.0,0.0,68.11428571428571
2,0.0,0.0,0.0,0.0
3,39.785714285714285,0.0,0.0,39.785714285714285
4,66.3,0.0,0.0,66.3
5,159.47142857142856,0.0,0.0,159.47142857142856
6,11.228571428571428,0.0,0.0,11.228571428571428
7,43.27142857142857,0.0,0.0,43.27142857142857
8,86.0,0.0,0.0,86.0
9,79.61428571428571,0.0,0.0,79.61428571428571
10,43.72857142857143,0.0,0.0,43.72857142857143
11,83.75714285714285,0.0,0.0,83.75714285714285
12,59.371428571428574,0.0,0.0,59.371428571428574
13,93.71428571428571,0.0,0.0,93.71428571428571
14,83.45714285714286,0.0,0.0,83.45714285714286
15,92.47142857142858,0.0,0.0,92.47142857142858
16,9.5,0.0,0.0,9.5
17,226.84285714285716,0.0,0.0,226.84285714285716
18,129.75714285714287,0.0,0.0,129.75714285714287
19,0.0,0.0,0.0,0.0
20,14.857142857142858,0.0,0.0,14.857142857142858
21,178.68571428571428,0.0,0.0,178.68571428571428
22,0.0,0.0,0.0,0.0
23,35.27142857142857,0.0,0.0,35.27142857142857
24,0.0,0.0,0.0,0.0
25,50.385714285714286,0.0,0.0,50.385714285714286
26,43.77142857142857,0.0,0.0,43.77142857142857
27,67.55714285714286,0.0,0.0,67.55714285714286
28,0.0,0.0,0.0,0.0
29,76.84285714285714,0.0,0.0,76.84285714285714
