,s_stables,i_stables,r_stables,n_stables
0,0.0,0.0,0.0,0.0
1,83.28571428571429,0.0,0.0,83.28571428571429
2,37.114285714285714,0.0,0.0,37.114285714285714
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,69.24285714285715,0.0,0.0,69.24285714285715
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,7.957142857142857,0.0,0.0,7.957142857142857
12,0.0,0.0,0.0,0.0
13,75.34285714285714,0.0,0.0,75.34285714285714
14,0.0,0.0,0.0,0.0
15,75.42857142857143,0.0,0.0,75.42857142857143
16,0.0,0.0,0.0,0.0
17,0.4714285714285714,0.0,0.0,0.4714285714285714
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,60.114285714285714,0.0,0.0,60.114285714285714
21,32.142857142857146,0.0,0.0,32.142857142857146
22,38.84285714285714,0.0,0.0,38.84285714285714
23,39.81428571428572,0.0,0.0,39.81428571428572
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,68.95714285714286,0.0,0.0,68.95714285714286
27,31.52857142857143,0.0,0.0,31.52857142857143
28,21.142857142857142,0.0,0.0,21.142857142857142
29,0.0,0.0,0.0,0.0
