,s_stables,i_stables,r_stables,n_stables
0,158.74285714285713,51.785714285714285,78.87142857142857,289.4
1,281.45714285714286,50.91428571428571,57.357142857142854,389.72857142857146
2,188.12857142857143,54.114285714285714,52.628571428571426,294.87142857142857
3,463.95714285714286,38.7,45.81428571428572,548.4714285714285
4,358.92857142857144,82.64285714285714,52.58571428571429,494.15714285714284
5,220.04285714285714,35.97142857142857,53.0,309.01428571428573
6,427.35714285714283,29.642857142857142,40.52857142857143,497.5285714285714
7,306.57142857142856,51.5,48.08571428571429,406.15714285714284
8,347.95714285714286,50.4,50.22857142857143,448.5857142857143
9,323.25714285714287,61.385714285714286,80.18571428571428,464.8285714285714
10,244.04285714285714,35.94285714285714,50.74285714285714,330.72857142857146
11,310.51428571428573,53.0,82.8,446.3142857142857
12,463.8142857142857,58.5,50.57142857142857,572.8857142857142
13,271.1857142857143,62.714285714285715,74.44285714285714,408.34285714285716
14,214.21428571428572,44.05714285714286,60.08571428571429,318.35714285714283
15,308.1142857142857,44.714285714285715,63.628571428571426,416.45714285714286
16,201.5142857142857,41.385714285714286,60.15714285714286,303.0571428571429
17,372.77142857142854,42.48571428571429,51.32857142857143,466.5857142857143
18,272.9428571428571,42.58571428571429,72.81428571428572,388.34285714285716
19,207.67142857142858,29.97142857142857,77.8,315.4428571428571
20,332.42857142857144,55.27142857142857,66.25714285714285,453.95714285714286
21,366.3285714285714,17.285714285714285,32.44285714285714,416.0571428571429
22,229.57142857142858,52.042857142857144,57.614285714285714,339.22857142857146
23,355.84285714285716,21.32857142857143,51.91428571428571,429.0857142857143
24,322.54285714285714,75.54285714285714,54.07142857142857,452.15714285714284
25,331.84285714285716,36.74285714285714,50.457142857142856,419.04285714285714
26,303.5285714285714,48.3,75.65714285714286,427.48571428571427
27,398.3142857142857,58.1,73.77142857142857,530.1857142857143
28,248.18571428571428,38.84285714285714,44.871428571428574,331.9
29,295.72857142857146,44.0,62.15714285714286,401.8857142857143
