,s_stables,i_stables,r_stables,n_stables
0,231.92857142857142,0.0,0.0,231.92857142857142
1,192.9142857142857,0.0,0.0,192.9142857142857
2,259.34285714285716,0.0,0.0,259.34285714285716
3,204.75714285714287,0.0,0.0,204.75714285714287
4,0.0,0.0,0.0,0.0
5,187.5142857142857,0.0,0.0,187.5142857142857
6,260.6,0.0,0.0,260.6
7,259.2142857142857,0.0,0.0,259.2142857142857
8,310.9142857142857,0.0,0.0,310.9142857142857
9,315.14285714285717,0.0,0.0,315.14285714285717
10,150.17142857142858,0.0,0.0,150.17142857142858
11,252.5,0.0,0.0,252.5
12,393.54285714285714,0.0,0.0,393.54285714285714
13,287.8142857142857,0.0,0.0,287.8142857142857
14,206.75714285714287,0.0,0.0,206.75714285714287
15,333.3142857142857,0.0,0.0,333.3142857142857
16,165.54285714285714,0.0,0.0,165.54285714285714
17,110.74285714285715,0.0,0.0,110.74285714285715
18,325.35714285714283,0.0,0.0,325.35714285714283
19,133.85714285714286,0.0,0.0,133.85714285714286
20,419.9428571428571,0.0,0.0,419.9428571428571
21,187.8,0.0,0.0,187.8
22,136.35714285714286,0.0,0.0,136.35714285714286
23,317.75714285714287,0.0,0.0,317.75714285714287
24,230.0857142857143,0.0,0.0,230.0857142857143
25,400.3285714285714,0.0,0.0,400.3285714285714
26,179.5857142857143,0.0,0.0,179.5857142857143
27,236.5142857142857,0.0,0.0,236.5142857142857
28,445.1714285714286,0.0,0.0,445.1714285714286
29,285.0571428571429,0.0,0.0,285.0571428571429
