,s_stables,i_stables,r_stables,n_stables
0,223.17142857142858,0.0,2.0,225.17142857142858
1,219.94285714285715,0.0,3.2714285714285714,223.21428571428572
2,250.3,0.0,0.0,250.3
3,234.52857142857144,0.0,5.428571428571429,239.95714285714286
4,251.12857142857143,1.1857142857142857,6.957142857142857,259.27142857142854
5,228.67142857142858,0.0,2.0,230.67142857142858
6,237.35714285714286,0.0,1.0,238.35714285714286
7,184.94285714285715,0.0,3.0,187.94285714285715
8,215.42857142857142,0.0,1.0,216.42857142857142
9,224.02857142857144,0.0,1.0,225.02857142857144
10,236.11428571428573,0.0,2.0,238.11428571428573
11,254.14285714285714,0.0,2.0,256.14285714285717
12,242.21428571428572,0.0,6.0,248.21428571428572
13,272.8,0.0,3.0,275.8
14,270.48571428571427,0.0,1.0,271.48571428571427
15,239.75714285714287,0.0,3.0,242.75714285714287
16,245.14285714285714,0.0,3.0,248.14285714285714
17,263.3142857142857,0.0,1.0,264.3142857142857
18,265.95714285714286,0.0,3.0,268.95714285714286
19,232.34285714285716,0.0,3.0,235.34285714285716
20,251.8,0.0,1.0,252.8
21,259.98571428571427,0.0,2.0,261.98571428571427
22,269.9428571428571,0.0,1.0,270.9428571428571
23,246.5142857142857,0.0,7.0,253.5142857142857
24,157.85714285714286,0.0,4.0,161.85714285714286
25,232.3,0.0,2.0,234.3
26,246.5142857142857,0.0,3.0,249.5142857142857
27,217.0857142857143,0.0,2.0,219.0857142857143
28,240.15714285714284,0.0,4.0,244.15714285714284
29,250.07142857142858,0.0,0.0,250.07142857142858
