0.200000 	 -1.900000 	 0.000000 	 0.000000 	 0.150000 	 0.000000 	 0.000000 
2.270833 	 -1.368726 	 0.002054 	 0.000398 	 0.409875 	 0.003720 	 0.001638 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.270833 	 -1.385681 	 0.001246 	 0.000242 	 0.640168 	 0.000767 	 0.000338 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.270833 	 -1.385093 	 0.003302 	 0.000640 	 0.579861 	 0.005822 	 0.002564 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.270833 	 -1.328295 	 0.002311 	 0.000448 	 0.328369 	 0.002749 	 0.001210 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.270833 	 -1.368410 	 0.003985 	 0.000773 	 0.357745 	 0.004913 	 0.002163 
0.200000 	 -1.900000 	 0.000000 	 0.000000 	 0.100000 	 0.000000 	 0.000000 
2.270833 	 -1.369627 	 0.002348 	 0.000455 	 0.441477 	 0.001648 	 0.000726 
0.200000 	 -1.900000 	 0.000000 	 0.000000 	 0.150000 	 0.000000 	 0.000000 
2.270833 	 -1.324771 	 0.003098 	 0.000601 	 0.163778 	 0.005969 	 0.002629 
0.200000 	 -1.900000 	 0.000000 	 0.000000 	 0.450000 	 0.000000 	 0.000000 
2.270833 	 -1.341227 	 0.002039 	 0.000395 	 0.511019 	 0.005016 	 0.002209 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.270833 	 -1.360289 	 0.001589 	 0.000308 	 0.477536 	 0.005456 	 0.002403 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.270833 	 -1.425467 	 0.003029 	 0.000587 	 0.679959 	 0.003197 	 0.001408 
0.425000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.291667 	 -1.259236 	 0.002475 	 0.000471 	 0.155133 	 0.001801 	 0.000786 
0.425000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.291667 	 -1.298711 	 0.001229 	 0.000234 	 0.295620 	 0.001741 	 0.000760 
0.425000 	 -1.899977 	 0.000000 	 0.000000 	 0.349985 	 0.000000 	 0.000000 
2.291667 	 -1.291464 	 0.001995 	 0.000380 	 0.353640 	 0.012025 	 0.005247 
0.425000 	 -1.899894 	 0.000000 	 0.000001 	 0.599912 	 0.000000 	 0.000001 
0.425000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.291667 	 -1.362609 	 0.002315 	 0.000441 	 0.436994 	 0.000816 	 0.000356 
0.425000 	 -1.899986 	 0.000000 	 0.000000 	 0.250005 	 0.000000 	 0.000000 
2.291667 	 -1.478134 	 0.004617 	 0.000879 	 0.764375 	 0.001193 	 0.000521 
0.425000 	 -1.900000 	 0.000000 	 0.000000 	 0.250000 	 0.000000 	 0.000000 
2.291667 	 -1.357290 	 0.001998 	 0.000380 	 0.588808 	 0.002451 	 0.001070 
0.425000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.291667 	 -1.306255 	 0.001505 	 0.000287 	 0.426279 	 0.006430 	 0.002806 
0.425000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.291667 	 -1.435819 	 0.007187 	 0.001369 	 0.681458 	 0.007122 	 0.003108 
0.425000 	 -1.899175 	 0.000001 	 0.000008 	 0.197158 	 0.000022 	 0.000052 
2.291667 	 -1.326285 	 0.003156 	 0.000601 	 0.190934 	 0.003002 	 0.001310 
0.650000 	 -1.886893 	 0.000006 	 0.000014 	 0.230049 	 0.000619 	 0.000953 
2.291667 	 -1.417915 	 0.004201 	 0.000800 	 0.710657 	 0.005010 	 0.002186 
0.650000 	 -1.892651 	 0.000004 	 0.000008 	 0.205286 	 0.000118 	 0.000182 
2.312500 	 -1.297786 	 0.002424 	 0.000453 	 0.527433 	 0.001874 	 0.000810 
0.650000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.312500 	 -1.330598 	 0.001878 	 0.000351 	 0.400695 	 0.001020 	 0.000441 
0.650000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.312500 	 -1.336469 	 0.003318 	 0.000620 	 0.456849 	 0.002551 	 0.001103 
0.650000 	 -1.893171 	 0.000005 	 0.000011 	 0.204413 	 0.000027 	 0.000042 
2.312500 	 -1.476997 	 0.001856 	 0.000347 	 0.765692 	 0.000763 	 0.000330 
0.650000 	 -1.895626 	 0.000003 	 0.000008 	 0.074110 	 0.000151 	 0.000232 
2.312500 	 -1.364811 	 0.003657 	 0.000684 	 0.611018 	 0.006754 	 0.002921 
0.650000 	 -1.999968 	 0.000000 	 0.000000 	 0.999992 	 0.000000 	 0.000000 
2.312500 	 -1.379545 	 0.002360 	 0.000441 	 0.623329 	 0.000801 	 0.000346 
0.650000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.312500 	 -1.291421 	 0.002100 	 0.000393 	 0.208553 	 0.004608 	 0.001993 
0.650000 	 -1.999874 	 0.000001 	 0.000001 	 0.999969 	 0.000000 	 0.000000 
0.650000 	 -1.892141 	 0.000006 	 0.000015 	 0.108396 	 0.000093 	 0.000143 
2.312500 	 -1.256140 	 0.002499 	 0.000467 	 0.242100 	 0.007349 	 0.003178 
0.875000 	 -1.998902 	 0.000005 	 0.000006 	 0.999725 	 0.000000 	 0.000000 
2.312500 	 -1.386096 	 0.003271 	 0.000612 	 0.646835 	 0.007532 	 0.003257 
0.875000 	 -1.999723 	 0.000001 	 0.000002 	 0.999931 	 0.000000 	 0.000000 
2.312500 	 -1.289036 	 0.003649 	 0.000682 	 0.345687 	 0.008769 	 0.003792 
0.875000 	 -1.998845 	 0.000005 	 0.000007 	 0.999701 	 0.000000 	 0.000000 
2.333333 	 -1.249841 	 0.008643 	 0.001588 	 0.250432 	 0.010061 	 0.004312 
0.875000 	 -1.882306 	 0.000020 	 0.000027 	 0.042967 	 0.000424 	 0.000485 
2.333333 	 -1.282555 	 0.002395 	 0.000440 	 0.100975 	 0.002349 	 0.001007 
0.875000 	 -1.877500 	 0.000040 	 0.000052 	 0.094915 	 0.000166 	 0.000190 
2.333333 	 -1.275491 	 0.002450 	 0.000450 	 0.147739 	 0.005338 	 0.002288 
