0.200000 	 -1.932222 	 0.000000 	 -0.000000 	 0.019185 	 0.000003 	 0.000016 
2.500000 	 -1.108681 	 0.000499 	 0.000080 	 0.135292 	 0.001151 	 0.000460 
2.041667 	 -1.617752 	 0.000855 	 0.000205 	 0.537993 	 0.000575 	 0.000282 
2.270833 	 -1.393433 	 0.000619 	 0.000120 	 0.623183 	 0.000602 	 0.000265 
0.200000 	 -1.933333 	 0.000000 	 0.000000 	 0.200000 	 0.000000 	 0.000000 
2.041667 	 -1.662319 	 0.000652 	 0.000156 	 0.818452 	 0.000363 	 0.000178 
2.270833 	 -1.399004 	 0.001199 	 0.000233 	 0.336434 	 0.000986 	 0.000434 
2.500000 	 -1.113474 	 0.001076 	 0.000172 	 0.112855 	 0.000828 	 0.000331 
0.200000 	 -1.866667 	 0.000000 	 -0.000000 	 0.151887 	 0.000265 	 0.001325 
2.041667 	 -1.715428 	 0.000941 	 0.000226 	 0.899690 	 0.000216 	 0.000106 
2.270833 	 -1.422050 	 0.000953 	 0.000185 	 0.663299 	 0.000409 	 0.000180 
2.500000 	 -1.122446 	 0.000737 	 0.000118 	 0.117196 	 0.003862 	 0.001545 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.041667 	 -1.717197 	 0.000989 	 0.000237 	 0.902829 	 0.000207 	 0.000102 
2.270833 	 -1.394564 	 0.001099 	 0.000213 	 0.387527 	 0.000982 	 0.000433 
2.500000 	 -1.112738 	 0.001282 	 0.000205 	 0.049391 	 0.000209 	 0.000084 
0.200000 	 -1.933333 	 0.000000 	 0.000000 	 0.233333 	 0.000000 	 -0.000000 
2.041667 	 -1.678324 	 0.000658 	 0.000158 	 0.860560 	 0.000085 	 0.000042 
2.270833 	 -1.318692 	 0.000826 	 0.000160 	 0.413140 	 0.001745 	 0.000768 
2.500000 	 -1.126296 	 0.000810 	 0.000130 	 0.083890 	 0.000541 	 0.000216 
0.200000 	 -1.933254 	 0.000000 	 0.000002 	 0.099923 	 0.000000 	 0.000000 
2.041667 	 -1.654612 	 0.000356 	 0.000085 	 0.771432 	 0.000326 	 0.000160 
2.270833 	 -1.461446 	 0.001680 	 0.000326 	 0.695143 	 0.001002 	 0.000441 
2.500000 	 -1.102740 	 0.001169 	 0.000187 	 0.068692 	 0.001314 	 0.000526 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.041667 	 -1.690071 	 0.000486 	 0.000117 	 0.854785 	 0.000230 	 0.000113 
2.270833 	 -1.410193 	 0.000517 	 0.000100 	 0.647236 	 0.000079 	 0.000035 
2.500000 	 -1.144462 	 0.001495 	 0.000239 	 0.153382 	 0.000569 	 0.000228 
0.200000 	 -2.000000 	 0.000000 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
2.041667 	 -1.712221 	 0.000672 	 0.000161 	 0.900447 	 0.000122 	 0.000060 
2.270833 	 -1.367606 	 0.001564 	 0.000303 	 0.050669 	 0.000695 	 0.000306 
2.500000 	 -1.080064 	 0.000366 	 0.000059 	 0.108007 	 0.001370 	 0.000548 
0.200000 	 -1.932222 	 0.000000 	 -0.000000 	 0.316633 	 0.000002 	 0.000008 
2.041667 	 -1.621141 	 0.000632 	 0.000152 	 0.692213 	 0.001100 	 0.000539 
2.270833 	 -1.431876 	 0.000960 	 0.000186 	 0.633331 	 0.000980 	 0.000432 
