2.000000 	 -7.185353 	 5.894231 	 1.473572 	 3.728650 	 14.639702 	 7.319856 
2.150000 	 -6.977353 	 7.203593 	 1.558388 	 3.659636 	 14.300603 	 6.651448 
2.200000 	 -6.892185 	 7.706689 	 1.592289 	 3.631194 	 14.158601 	 6.435727 
2.050000 	 -7.123897 	 6.292724 	 1.497390 	 3.708362 	 14.539726 	 7.092557 
2.250000 	 -6.828497 	 8.089844 	 1.597992 	 3.610566 	 14.052692 	 6.245640 
2.100000 	 -7.065425 	 6.661026 	 1.510435 	 3.689312 	 14.447649 	 6.879832 
2.050000 	 -7.119857 	 6.309117 	 1.501291 	 3.706654 	 14.535528 	 7.090507 
2.050000 	 -7.118449 	 6.322125 	 1.504386 	 3.706484 	 14.533849 	 7.089688 
2.100000 	 -7.045785 	 6.776314 	 1.536577 	 3.682210 	 14.409961 	 6.861893 
2.100000 	 -7.056193 	 6.713061 	 1.522249 	 3.686306 	 14.422523 	 6.867873 
2.150000 	 -6.976897 	 7.205412 	 1.558782 	 3.659900 	 14.300904 	 6.651588 
2.150000 	 -6.987033 	 7.141250 	 1.544901 	 3.663072 	 14.316425 	 6.658807 
2.200000 	 -6.911097 	 7.602826 	 1.570843 	 3.638036 	 14.191533 	 6.450701 
2.200000 	 -6.890905 	 7.720876 	 1.595234 	 3.630930 	 14.157289 	 6.435136 
2.250000 	 -6.826649 	 8.099782 	 1.599968 	 3.609874 	 14.051372 	 6.245059 
2.250000 	 -6.822521 	 8.121310 	 1.604220 	 3.608542 	 14.043329 	 6.241486 
2.300000 	 -6.753689 	 8.509739 	 1.608657 	 3.585622 	 13.930677 	 6.056822 
2.300000 	 -6.728809 	 8.656384 	 1.636366 	 3.577234 	 13.888934 	 6.038673 
