0.200000 	 -1.957600 	 0.000000 	 0.000000 	 0.041160 	 0.000001 	 0.000007 
2.041667 	 -1.619461 	 0.000155 	 0.000037 	 0.610141 	 0.000081 	 0.000039 
2.270833 	 -1.388433 	 0.000155 	 0.000030 	 0.060154 	 0.000264 	 0.000116 
2.500000 	 -1.075588 	 0.000152 	 0.000024 	 0.031804 	 0.000094 	 0.000038 
0.200000 	 -1.920000 	 0.000000 	 -0.000000 	 0.091987 	 0.000006 	 0.000029 
2.041667 	 -1.651532 	 0.000062 	 0.000015 	 0.589599 	 0.000051 	 0.000025 
2.270833 	 -1.364315 	 0.000281 	 0.000054 	 0.125223 	 0.000118 	 0.000052 
2.500000 	 -1.055530 	 0.000156 	 0.000025 	 0.009530 	 0.000032 	 0.000013 
0.200000 	 -1.954400 	 0.000000 	 0.000000 	 0.047275 	 0.000004 	 0.000022 
2.270833 	 -1.359511 	 0.000150 	 0.000029 	 0.041893 	 0.000179 	 0.000079 
2.041667 	 -1.651661 	 0.000123 	 0.000029 	 0.013338 	 0.000015 	 0.000007 
2.500000 	 -1.107594 	 0.000204 	 0.000033 	 0.030541 	 0.000116 	 0.000046 
0.200000 	 -1.958400 	 0.000000 	 0.000000 	 0.555972 	 0.000001 	 0.000007 
2.270833 	 -1.403635 	 0.000196 	 0.000038 	 0.125511 	 0.000180 	 0.000079 
2.041667 	 -1.677351 	 0.000052 	 0.000012 	 0.620827 	 0.000017 	 0.000008 
2.500000 	 -1.115175 	 0.000296 	 0.000047 	 0.075849 	 0.000060 	 0.000024 
0.200000 	 -1.955064 	 0.000000 	 0.000003 	 0.432315 	 0.000001 	 0.000005 
2.270833 	 -1.429852 	 0.000140 	 0.000027 	 0.384257 	 0.000082 	 0.000036 
2.041667 	 -1.687576 	 0.000160 	 0.000038 	 0.797122 	 0.000124 	 0.000061 
2.500000 	 -1.099008 	 0.000252 	 0.000040 	 0.028183 	 0.000160 	 0.000064 
0.200000 	 -1.956800 	 0.000000 	 -0.000000 	 0.631989 	 0.000002 	 0.000009 
2.270833 	 -1.342916 	 0.000128 	 0.000025 	 0.387990 	 0.000045 	 0.000020 
2.041667 	 -1.613645 	 0.000095 	 0.000023 	 0.405318 	 0.000048 	 0.000023 
2.500000 	 -1.101826 	 0.000142 	 0.000023 	 0.037462 	 0.000042 	 0.000017 
