,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,268.54594364209225,156.14324275927493,0.0
2,1.0,215.45775724785216,191.8720521119578,0.0
3,1.5,191.19532585963734,192.9011589690049,15.903515171357753
4,2.0,189.99076043138072,183.06154630014152,26.947693268477764
5,2.5,195.41936782105782,176.36765945640585,28.212972722536335
6,3.0,199.563096303499,174.31388785379232,26.123015842708668
7,3.5,200.99404197192268,174.6999472856458,24.30601074243151
8,4.0,200.82881617945492,175.5591590975245,23.612024723020568
9,4.5,200.30289836399555,176.058671324167,23.638430311837453
10,5.0,199.97870059347883,176.16661518141453,23.854684225106638
11,5.5,199.89916050920093,176.10093939559448,23.999900095204595
12,6.0,199.9348608611798,176.0240375697723,24.041101569047896
13,6.5,199.98259204053156,175.98836745633304,24.029040503135406
14,7.0,200.0061741505668,175.98497438212382,24.00885146730937
15,7.5,200.009293844639,175.99268919046415,23.998016964896863
16,8.0,200.00481118343365,175.99909800888705,23.99609080767931
17,8.5,200.00076211703148,176.00143560965248,23.99780227331604
18,9.0,199.9991742521978,176.00126919362668,23.999556554175513
19,9.5,199.99920100788734,176.00048908561354,24.000309906499126
20,10.0,199.99966999370196,175.9999855182717,24.000344488026343
21,10.5,199.99999350538928,175.99985113895823,24.00015535565248
22,11.0,200.00008895939845,175.99989901165085,24.000012028950692
23,11.5,200.000064644799,175.99997090050118,23.999964454699807
24,12.0,200.0000204214489,176.00000808268342,23.99997149586767
25,12.5,199.99999609280795,176.00001395485555,23.999989952336506
26,13.0,199.99999145287333,176.00000756074886,24.000000986377813
27,13.5,199.99999507341866,176.000001382079,24.000003544502334
28,14.0,199.9999989447091,175.99999883253457,24.000002222756336
29,14.5,200.0000006514843,175.9999987840218,24.000000564493888
30,15.0,200.00000075907218,175.99999947247312,23.9999997684547
31,15.5,200.00000035122048,175.99999997225945,23.999999676520076
32,16.0,200.00000003278703,176.00000012994977,23.999999837263204
33,16.5,199.9999999235892,176.0000000996057,23.9999999768051
34,17.0,199.9999999367614,176.000000033484,24.000000029754574
35,17.5,199.99999997701426,175.99999999540464,24.00000002758111
36,18.0,200.00000000169825,175.9999999872643,24.000000011037457
37,18.5,200.0000000077145,175.99999999231142,23.99999999997408
38,19.0,200.00000000496493,175.9999999981821,23.999999996852978
39,19.5,200.00000000131837,176.00000000089602,23.999999997785608
40,20.0,199.99999999952337,176.0000000011479,23.999999999328736
41,20.5,199.9999999992898,176.0000000005564,24.00000000015379
42,21.0,199.99999999963373,176.00000000006742,24.000000000298854
43,21.5,199.99999999994273,175.9999999998899,24.000000000167375
44,22.0,200.00000000006338,175.99999999990314,24.00000000003348
45,22.5,200.000000000061,175.99999999996282,23.999999999976183
46,23.0,200.0000000000251,176.00000000000122,23.99999999997368
47,23.5,200.00000000000043,176.0000000000114,23.999999999988177
48,24.0,199.99999999999318,176.0000000000077,23.99999999999912
49,24.5,199.99999999999505,176.00000000000222,24.00000000000273
50,25.0,199.99999999999847,175.99999999999937,24.00000000000216
51,25.5,200.0000000000003,175.99999999999895,24.00000000000074
52,26.0,200.00000000000065,175.99999999999943,23.999999999999915
53,26.5,200.00000000000037,175.99999999999991,23.999999999999716
54,27.0,200.00000000000006,176.0000000000001,23.99999999999983
55,27.5,199.99999999999991,176.0000000000001,23.99999999999997
56,28.0,199.99999999999994,176.00000000000003,24.00000000000003
57,28.5,199.99999999999997,176.0,24.00000000000003
58,29.0,200.0,176.0,24.0
59,29.5,200.0,176.0,24.0
60,30.0,200.0,176.0,24.0
61,30.5,200.0,176.0,24.0
62,31.0,200.0,176.0,24.0
63,31.5,200.0,176.0,24.0
64,32.0,200.0,176.0,24.0
65,32.5,200.0,176.0,24.0
66,33.0,200.0,176.0,24.0
67,33.5,200.0,176.0,24.0
68,34.0,200.0,176.0,24.0
69,34.5,200.0,176.0,24.0
70,35.0,200.0,176.0,24.0
71,35.5,200.0,176.0,24.0
72,36.0,200.0,176.0,24.0
73,36.5,200.0,176.0,24.0
74,37.0,200.0,176.0,24.0
75,37.5,200.0,176.0,24.0
76,38.0,200.0,176.0,24.0
77,38.5,200.0,176.0,24.0
78,39.0,200.0,176.0,24.0
79,39.5,200.0,176.0,24.0
80,40.0,200.0,176.0,24.0
81,40.5,200.0,176.0,24.0
82,41.0,200.0,176.0,24.0
83,41.5,200.0,176.0,24.0
84,42.0,200.0,176.0,24.0
85,42.5,200.0,176.0,24.0
86,43.0,200.0,176.0,24.0
87,43.5,200.0,176.0,24.0
88,44.0,200.0,176.0,24.0
89,44.5,200.0,176.0,24.0
90,45.0,200.0,176.0,24.0
91,45.5,200.0,176.0,24.0
92,46.0,200.0,176.0,24.0
93,46.5,200.0,176.0,24.0
94,47.0,200.0,176.0,24.0
95,47.5,200.0,176.0,24.0
96,48.0,200.0,176.0,24.0
97,48.5,200.0,176.0,24.0
98,49.0,200.0,176.0,24.0
99,49.5,200.0,176.0,24.0
100,50.0,200.0,176.0,24.0
