,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,254.59323240599286,149.08044821737954,0.0
2,1.0,209.8222068947356,173.77152564523905,16.40626746002536
3,1.5,192.39961619309383,173.13176539221644,34.46861841468973
4,2.0,191.9714907583838,165.84703437601962,42.181474865596584
5,2.5,196.06992029847785,160.87205767224447,43.05802202927768
6,3.0,199.23289578100483,159.0859703859054,41.681133833089774
7,3.5,200.5033831547213,159.07514592389904,40.421470921379665
8,4.0,200.58975784756478,159.55647990779727,39.85376224463795
9,4.5,200.30392803164486,159.9218773474352,39.77419462091993
10,5.0,200.06577380988801,160.06340307012346,39.87082311998853
11,5.5,199.96586629748728,160.0689663930292,39.96516730948352
12,6.0,199.9563731143157,160.03427964928005,40.00934723640424
13,6.5,199.97667153122032,160.00676431688834,40.016564151891345
14,7.0,199.99448959726445,159.99566169813656,40.009848704598994
15,7.5,200.00227331291725,159.99489171766726,40.00283496941549
16,8.0,200.00321646903984,159.99736209898094,39.999421431979215
17,8.5,200.00178676010339,159.99942506664894,39.998788173247675
18,9.0,200.00045629039076,160.00029317041225,39.99925053919699
19,9.5,199.99985154284698,160.00037754637742,39.999770910775595
20,10.0,199.99976348379658,160.0002024999002,40.0000340163032
21,10.5,199.99986348020445,160.00004814175907,40.00008837803648
22,11.0,199.99996259921943,159.9999804982362,40.00005690254437
23,11.5,200.00000944131273,159.99997216890452,40.00001838978275
24,12.0,200.00001734245564,159.99998449352108,39.99999816402328
25,12.5,200.00001040669449,159.9999960171948,39.99999357611071
26,13.0,200.00000303952527,160.00000127124886,39.99999568922587
27,13.5,199.9999994216004,160.00000204604765,39.99999853235195
28,14.0,199.99999873216694,160.0000011845758,40.00000008325725
29,14.5,199.9999992085189,160.00000032622432,40.00000046525679
30,15.0,199.99999975478946,159.99999991935195,40.00000032585859
31,15.5,200.00000003346753,159.99999985000855,40.00000011652392
32,16.0,200.00000009239199,159.99999990971787,39.99999999789014
33,16.5,200.00000006006167,159.99999997350437,39.99999996643396
34,17.0,200.00000001965577,160.00000000492298,39.99999997542125
35,17.5,199.99999999824576,160.0000000109626,39.99999999079165
36,18.0,199.99999999328986,160.0000000068652,39.99999999984493
37,18.5,199.99999999545224,160.00000000213637,40.00000000241138
38,19.0,199.9999999984333,159.99999999971678,40.00000000184991
39,19.5,200.00000000007407,159.99999999920132,40.00000000072461
40,20.0,200.00000000048556,159.99999999947912,40.00000000003533
41,20.5,200.00000000034362,159.99999999982884,39.99999999982754
42,21.0,200.00000000012426,160.0000000000147,39.999999999861046
43,21.5,199.9999999999988,160.000000000058,39.999999999943185
44,22.0,199.999999999965,160.00000000003945,39.99999999999554
45,22.5,199.99999999997408,160.00000000001364,40.00000000001228
46,23.0,199.9999999999902,159.9999999999994,40.0000000000104
47,23.5,199.99999999999977,159.9999999999958,40.000000000004434
48,24.0,200.0000000000025,159.99999999999702,40.00000000000048
49,24.5,200.00000000000196,159.99999999999892,39.99999999999912
50,25.0,200.00000000000077,160.0,39.99999999999923
51,25.5,200.00000000000006,160.00000000000028,39.99999999999966
52,26.0,199.99999999999983,160.0000000000002,39.99999999999997
53,26.5,199.9999999999999,160.00000000000009,40.00000000000003
54,27.0,199.99999999999994,160.00000000000003,40.00000000000003
55,27.5,199.99999999999997,160.0,40.00000000000003
56,28.0,200.0,160.0,40.0
57,28.5,200.0,160.0,40.0
58,29.0,200.0,160.0,40.0
59,29.5,200.0,160.0,40.0
60,30.0,200.0,160.0,40.0
61,30.5,200.0,160.0,40.0
62,31.0,200.0,160.0,40.0
63,31.5,200.0,160.0,40.0
64,32.0,200.0,160.0,40.0
65,32.5,200.0,160.0,40.0
66,33.0,200.0,160.0,40.0
67,33.5,200.0,160.0,40.0
68,34.0,200.0,160.0,40.0
69,34.5,200.0,160.0,40.0
70,35.0,200.0,160.0,40.0
71,35.5,200.0,160.0,40.0
72,36.0,200.0,160.0,40.0
73,36.5,200.0,160.0,40.0
74,37.0,200.0,160.0,40.0
75,37.5,200.0,160.0,40.0
76,38.0,200.0,160.0,40.0
77,38.5,200.0,160.0,40.0
78,39.0,200.0,160.0,40.0
79,39.5,200.0,160.0,40.0
80,40.0,200.0,160.0,40.0
81,40.5,200.0,160.0,40.0
82,41.0,200.0,160.0,40.0
83,41.5,200.0,160.0,40.0
84,42.0,200.0,160.0,40.0
85,42.5,200.0,160.0,40.0
86,43.0,200.0,160.0,40.0
87,43.5,200.0,160.0,40.0
88,44.0,200.0,160.0,40.0
89,44.5,200.0,160.0,40.0
90,45.0,200.0,160.0,40.0
91,45.5,200.0,160.0,40.0
92,46.0,200.0,160.0,40.0
93,46.5,200.0,160.0,40.0
94,47.0,200.0,160.0,40.0
95,47.5,200.0,160.0,40.0
96,48.0,200.0,160.0,40.0
97,48.5,200.0,160.0,40.0
98,49.0,200.0,160.0,40.0
99,49.5,200.0,160.0,40.0
100,50.0,200.0,160.0,40.0
