,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,174.0066654077543,168.12378798173137,57.869546610514334
2,1.0,113.73654843173937,174.72195855260236,111.54149301565826
3,1.5,102.60845137920884,154.5969569480472,142.79459167274393
4,2.0,108.45479775876146,136.29181359549202,155.25338864574653
5,2.5,117.34302917932042,125.0939533859316,157.563017434748
6,3.0,124.5248327352693,119.65707148713987,155.81809577759083
7,3.5,128.9051200212841,117.83043447187062,153.26444550684528
8,4.0,130.88212650789046,117.86079609426069,151.25707739784883
9,4.5,131.32882479993714,118.56716828312315,150.1040069169397
10,5.0,131.05888341496632,119.29782667204734,149.64328991298635
11,5.5,130.61135770765455,119.7987363254998,149.58990596684566
12,6.0,130.24559400709563,120.04971075621549,149.70469523668888
13,6.5,130.03040467755034,120.12575163701541,149.84384368543425
14,7.0,129.94135325501503,120.11238310120801,149.94626364377694
15,7.5,129.92789623113526,120.07055900097909,150.00154476788566
16,8.0,129.94662404381296,120.03202476502732,150.02135119115974
17,8.5,129.97102880529457,120.00735140083799,150.02161979386744
18,9.0,129.98950946435707,119.99587002141486,150.01462051422806
19,9.5,129.99974658671053,119.99300553895732,150.0072478743321
20,10.0,130.0035929741829,119.99424869250404,150.00215833331308
21,10.5,130.00382738857965,119.99659374539627,149.99957886602405
22,11.0,130.00265705966927,119.99857403025338,149.99876891007733
23,11.5,130.00135455712314,119.99977011510632,149.99887532777055
24,12.0,130.00043107385054,120.00028525973148,149.99928366641797
25,12.5,129.99995009031488,120.00038097439152,149.99966893529358
26,13.0,129.99978966983906,120.0002910871505,149.99991924301042
27,13.5,129.9997997504013,120.00016248364484,150.0000377659539
28,14.0,129.99986919629941,120.00006186795974,150.00006893574084
29,14.5,129.9999376658689,120.00000457169592,150.00005776243518
30,15.0,129.99998329854043,119.99998200919697,150.0000346922626
31,15.5,130.00000555570873,119.99997962163854,150.0000148226527
32,16.0,130.00001191337395,119.99998543404566,150.0000026525804
33,16.5,130.00001033933506,119.99999235252875,149.9999973081362
34,17.0,130.00000636640848,119.99999740631335,149.9999962272782
35,17.5,130.00000281595015,120.00000011553175,149.9999970685181
36,18.0,130.0000005863754,120.00000107349094,149.9999983401337
37,18.5,129.99999957429884,120.00000107321057,149.9999993524906
38,19.0,129.99999934202182,120.00000072078092,149.99999993719723
39,19.5,129.9999994726477,120.00000035460386,150.00000017274846
40,20.0,129.99999969379033,120.0000001035864,150.0000002026233
41,20.5,129.99999987560685,119.99999997730777,150.00000014708542
42,21.0,129.99999998327846,119.9999999383384,150.0000000783831
43,21.5,130.00000002834724,119.99999994425659,150.00000002739617
44,22.0,130.000000035608,119.99999996473218,149.99999999965985
45,22.5,130.00000002658717,119.99999998383699,149.99999998957588
46,23.0,130.00000001454285,119.99999999616595,149.9999999892912
47,23.5,130.00000000534115,120.00000000195668,149.99999999270221
48,24.0,130.0000000002052,120.00000000344295,149.99999999635185
49,24.5,129.9999999982499,120.000000002859,149.9999999988911
50,25.0,129.9999999981057,120.00000000170576,150.00000000018855
51,25.5,129.99999999867455,120.00000000072185,150.00000000060362
52,26.0,129.99999999931882,120.0000000001232,150.00000000055803
53,26.5,129.99999999977928,119.9999999998627,150.00000000035803
54,27.0,130.00000000002098,119.99999999981202,150.000000000167
55,27.5,130.00000000010294,119.9999999998551,150.00000000004195
56,28.0,130.00000000009928,119.9999999999185,149.99999999998226
57,28.5,130.00000000006534,119.99999999996857,149.99999999996606
58,29.0,130.0000000000314,119.99999999999729,149.99999999997135
59,29.5,130.00000000000864,120.00000000000874,149.9999999999826
60,30.0,129.9999999999974,120.00000000001009,149.99999999999253
61,30.5,129.99999999999415,120.00000000000726,149.99999999999858
62,31.0,129.99999999999486,120.00000000000384,150.00000000000128
63,31.5,129.99999999999682,120.00000000000131,150.00000000000188
64,32.0,129.99999999999858,119.99999999999996,150.00000000000148
65,32.5,129.9999999999997,119.99999999999946,150.00000000000088
66,33.0,130.0000000000002,119.99999999999945,150.00000000000034
67,33.5,130.00000000000034,119.99999999999962,150.00000000000006
68,34.0,130.00000000000028,119.9999999999998,149.99999999999991
69,34.5,130.00000000000017,119.99999999999993,149.9999999999999
70,35.0,130.00000000000009,120.0,149.9999999999999
71,35.5,130.00000000000003,120.00000000000003,149.99999999999997
72,36.0,130.0,120.00000000000003,149.99999999999997
73,36.5,129.99999999999997,120.00000000000001,150.0
74,37.0,130.0,120.0,150.0
75,37.5,130.0,120.0,150.0
76,38.0,130.0,120.0,150.0
77,38.5,130.0,120.0,150.0
78,39.0,130.0,120.0,150.0
79,39.5,130.0,120.0,150.0
80,40.0,130.0,120.0,150.0
81,40.5,130.0,120.0,150.0
82,41.0,130.0,120.0,150.0
83,41.5,130.0,120.0,150.0
84,42.0,130.0,120.0,150.0
85,42.5,130.0,120.0,150.0
86,43.0,130.0,120.0,150.0
87,43.5,130.0,120.0,150.0
88,44.0,130.0,120.0,150.0
89,44.5,130.0,120.0,150.0
90,45.0,130.0,120.0,150.0
91,45.5,130.0,120.0,150.0
92,46.0,130.0,120.0,150.0
93,46.5,130.0,120.0,150.0
94,47.0,130.0,120.0,150.0
95,47.5,130.0,120.0,150.0
96,48.0,130.0,120.0,150.0
97,48.5,130.0,120.0,150.0
98,49.0,130.0,120.0,150.0
99,49.5,130.0,120.0,150.0
100,50.0,130.0,120.0,150.0
