,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,283.35068456730494,163.8139311146612,0.0
2,1.0,220.30902563875966,212.28984683107984,0.0
3,1.5,188.5105816962897,213.99489985549533,0.0
4,2.0,187.3598566995212,200.08407089423127,12.556072406247523
5,2.5,194.91511354783813,191.2537635653671,13.831122886794759
6,3.0,200.27190275495937,189.2072063467482,10.520890898292436
7,3.5,201.68617953902185,190.3491191108345,7.964701350143656
8,4.0,201.04327369572405,191.7247304212256,7.2319958830503595
9,4.5,200.19682288016773,192.30394901064,7.4992281091922735
10,5.0,199.8248772154807,192.28240328519797,7.892719499321316
11,5.5,199.82620131681676,192.09831982351207,8.075478859671165
12,6.0,199.93592850373935,191.98256168198023,8.081509814280423
13,6.5,200.00839615189702,191.9596145563667,8.031989291736295
14,7.0,200.02435774140443,191.97829627138637,7.997345987209201
15,7.5,200.01371064411103,191.99742897090624,7.988860384982729
16,8.0,200.0019626729926,192.00465522909764,7.993382097909773
17,8.5,199.9972842769089,192.00384419374907,7.998871529342011
18,9.0,199.99762176416436,192.00118765693884,8.001190578896797
19,9.5,199.99921708952257,191.9996617195222,8.001121190955217
20,10.0,200.00017731311283,191.9994272981782,8.000395388708966
21,10.5,200.00034720071358,191.99971893493066,7.999933864355768
22,11.0,200.00017853513495,191.9999812663323,7.999840198532752
23,11.5,200.00001676106476,192.00006994654342,7.999913292391824
24,12.0,199.99995879678187,192.00005192884328,7.999989274374855
25,12.5,199.99996773214912,192.00001397351545,8.000018294335433
26,13.0,199.9999906544485,191.9999940560557,8.000015289495792
27,13.5,200.00000325357786,191.9999919579751,8.00000478844703
28,14.0,200.00000489936474,191.99999640311648,7.999998697518777
29,14.5,200.0000022990408,191.9999999692372,7.999997731722004
30,15.0,200.00000009027457,192.00000103386958,7.999998875855852
31,15.5,199.999999386055,192.00000069540684,7.999999918538151
32,16.0,199.999999565939,192.00000015864265,8.000000275418358
33,16.5,199.99999989178048,191.9999999014907,8.000000206728828
34,17.0,200.00000005538158,191.99999988809907,8.000000056519355
35,17.5,200.0000000684886,191.9999999545829,7.999999976928507
36,18.0,200.00000002923676,192.00000000264703,7.999999968116214
37,18.5,199.99999999933553,192.0000000150697,7.999999985594769
38,19.0,199.99999999098918,192.00000000922898,7.999999999781835
39,19.5,199.99999999421243,192.00000000171002,8.000000004077549
40,20.0,199.9999999987988,191.99999999843016,8.000000002771031
41,20.5,200.00000000089892,191.99999999845656,8.000000000644519
42,21.0,200.0000000009489,191.99999999943543,7.999999999615682
43,21.5,200.00000000036647,192.0000000000776,7.999999999555939
44,22.0,199.99999999996518,192.000000000217,7.999999999817817
45,22.5,199.99999999986946,192.00000000012133,8.000000000009209
46,23.0,199.99999999992355,192.00000000001694,8.000000000059515
47,23.5,199.99999999998752,191.9999999999757,8.000000000036778
48,24.0,200.0000000000141,191.9999999999789,8.000000000006992
49,24.5,200.00000000001302,191.99999999999312,7.999999999993861
50,25.0,200.00000000000452,192.00000000000162,7.999999999993861
51,25.5,199.99999999999918,192.0000000000031,7.999999999997726
52,26.0,199.99999999999812,192.0000000000016,8.000000000000284
53,26.5,199.999999999999,192.00000000000014,8.000000000000853
54,27.0,199.9999999999999,191.99999999999963,8.000000000000483
55,27.5,200.00000000000023,191.99999999999972,8.000000000000057
56,28.0,200.00000000000017,191.99999999999994,7.999999999999886
57,28.5,200.00000000000003,192.00000000000006,7.999999999999915
58,29.0,199.99999999999997,192.00000000000006,7.999999999999972
59,29.5,199.99999999999997,192.00000000000003,8.0
60,30.0,199.99999999999997,192.0,8.000000000000028
61,30.5,200.0,192.0,8.0
62,31.0,200.0,192.0,8.0
63,31.5,200.0,192.0,8.0
64,32.0,200.0,192.0,8.0
65,32.5,200.0,192.0,8.0
66,33.0,200.0,192.0,8.0
67,33.5,200.0,192.0,8.0
68,34.0,200.0,192.0,8.0
69,34.5,200.0,192.0,8.0
70,35.0,200.0,192.0,8.0
71,35.5,200.0,192.0,8.0
72,36.0,200.0,192.0,8.0
73,36.5,200.0,192.0,8.0
74,37.0,200.0,192.0,8.0
75,37.5,200.0,192.0,8.0
76,38.0,200.0,192.0,8.0
77,38.5,200.0,192.0,8.0
78,39.0,200.0,192.0,8.0
79,39.5,200.0,192.0,8.0
80,40.0,200.0,192.0,8.0
81,40.5,200.0,192.0,8.0
82,41.0,200.0,192.0,8.0
83,41.5,200.0,192.0,8.0
84,42.0,200.0,192.0,8.0
85,42.5,200.0,192.0,8.0
86,43.0,200.0,192.0,8.0
87,43.5,200.0,192.0,8.0
88,44.0,200.0,192.0,8.0
89,44.5,200.0,192.0,8.0
90,45.0,200.0,192.0,8.0
91,45.5,200.0,192.0,8.0
92,46.0,200.0,192.0,8.0
93,46.5,200.0,192.0,8.0
94,47.0,200.0,192.0,8.0
95,47.5,200.0,192.0,8.0
96,48.0,200.0,192.0,8.0
97,48.5,200.0,192.0,8.0
98,49.0,200.0,192.0,8.0
99,49.5,200.0,192.0,8.0
100,50.0,200.0,192.0,8.0
