,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,279.57147807845786,161.83266575088786,0.0
2,1.0,219.18686096685917,206.95730561948878,0.0
3,1.5,189.32010436163878,208.61611500618085,2.063780632180368
4,2.0,188.06206891434203,195.87197243918317,16.065958646474797
5,2.5,195.0116871648731,187.6001065027542,17.388206332372704
6,3.0,200.0527445346812,185.51165685676548,14.435598608553306
7,3.5,201.49706709565257,186.42580492710786,12.07712797723957
8,4.0,200.99778217754766,187.66270098804796,11.339516834404378
9,4.5,200.23642343117467,188.2325458568446,11.53103071198072
10,5.0,199.8693228270199,188.25488340338597,11.87579376959414
11,5.5,199.84330471047696,188.10419039924972,12.052504890273326
12,6.0,199.93231845653318,187.9962174461583,12.071464097308507
13,6.5,199.99989671371074,187.96717917055483,12.032924115734431
14,7.0,200.01960383090193,187.9789664390952,12.001429730002883
15,7.5,200.01324936359447,187.9953567057868,11.991393930618727
16,8.0,200.00323589296164,188.0029828610535,11.993781245984849
17,8.5,199.9983310141469,188.00336088960066,11.99830809625243
18,9.0,199.99793413672083,188.00139923850236,12.000666624776812
19,9.5,199.99909209448168,187.99996666543822,12.000941240080095
20,10.0,199.99998824496322,187.99957083935493,12.00044091568185
21,10.5,200.00025595483348,187.9997203092656,12.000023735900925
22,11.0,200.00017600463144,187.99993614181898,11.99988785354958
23,11.5,200.00004428549954,188.00003823262375,11.999917481876707
24,12.0,199.99997870591903,188.0000443401455,11.999976953935459
25,12.5,199.9999727701193,188.00001878590894,12.000008443971751
26,13.0,199.9999878282272,187.9999997797936,12.000012391979197
27,13.5,199.99999970699497,187.99999439143272,12.000005901572308
28,14.0,200.00000334012944,187.99999628219837,12.000000377672194
29,14.5,200.00000233737916,187.99999912323955,11.999998539381295
30,15.0,200.00000060527123,188.00000048937986,11.999998905348917
31,15.5,199.99999972877438,188.00000058481282,11.999999686412792
32,16.0,199.9999996411943,188.00000025209658,12.000000106709109
33,16.5,199.99999983689185,188.00000000001174,12.000000163096416
34,17.0,199.9999999943038,187.9999999267366,12.000000078959602
35,17.5,200.00000004356616,187.99999995059576,12.000000005838075
36,18.0,200.00000003103182,187.99999998798103,11.999999980987155
37,18.5,200.00000000826208,188.00000000625494,11.999999985482987
38,19.0,199.9999999965517,188.00000000771092,11.999999995737369
39,19.5,199.99999999527353,188.00000000338142,12.000000001345057
40,20.0,199.99999999781522,188.0000000000389,12.000000002145867
41,20.5,199.99999999990055,187.99999999904344,12.000000001056009
42,21.0,200.00000000056795,187.9999999993437,12.000000000088363
43,21.5,200.00000000041186,187.9999999998355,11.999999999752646
44,22.0,200.00000000011264,188.00000000007984,11.999999999807528
45,22.5,199.99999999995626,188.00000000010164,11.999999999942105
46,23.0,199.99999999993776,188.00000000004536,12.000000000016882
47,23.5,199.99999999997073,188.00000000000105,12.000000000028223
48,24.0,199.99999999999835,187.99999999998752,12.000000000014126
49,24.5,200.0000000000074,187.9999999999913,12.000000000001307
50,25.0,200.00000000000549,187.99999999999775,11.99999999999676
51,25.5,200.00000000000153,188.00000000000102,11.999999999997442
52,26.0,199.99999999999943,188.00000000000134,11.999999999999233
53,26.5,199.99999999999918,188.00000000000063,12.000000000000199
54,27.0,199.9999999999996,188.00000000000006,12.000000000000341
55,27.5,199.99999999999994,187.99999999999986,12.000000000000199
56,28.0,200.00000000000009,187.9999999999999,12.000000000000028
57,28.5,200.00000000000006,187.99999999999997,11.999999999999972
58,29.0,200.00000000000003,188.0,11.999999999999972
59,29.5,200.0,188.0,12.0
60,30.0,200.0,188.0,12.0
61,30.5,200.0,188.0,12.0
62,31.0,200.0,188.0,12.0
63,31.5,200.0,188.0,12.0
64,32.0,200.0,188.0,12.0
65,32.5,200.0,188.0,12.0
66,33.0,200.0,188.0,12.0
67,33.5,200.0,188.0,12.0
68,34.0,200.0,188.0,12.0
69,34.5,200.0,188.0,12.0
70,35.0,200.0,188.0,12.0
71,35.5,200.0,188.0,12.0
72,36.0,200.0,188.0,12.0
73,36.5,200.0,188.0,12.0
74,37.0,200.0,188.0,12.0
75,37.5,200.0,188.0,12.0
76,38.0,200.0,188.0,12.0
77,38.5,200.0,188.0,12.0
78,39.0,200.0,188.0,12.0
79,39.5,200.0,188.0,12.0
80,40.0,200.0,188.0,12.0
81,40.5,200.0,188.0,12.0
82,41.0,200.0,188.0,12.0
83,41.5,200.0,188.0,12.0
84,42.0,200.0,188.0,12.0
85,42.5,200.0,188.0,12.0
86,43.0,200.0,188.0,12.0
87,43.5,200.0,188.0,12.0
88,44.0,200.0,188.0,12.0
89,44.5,200.0,188.0,12.0
90,45.0,200.0,188.0,12.0
91,45.5,200.0,188.0,12.0
92,46.0,200.0,188.0,12.0
93,46.5,200.0,188.0,12.0
94,47.0,200.0,188.0,12.0
95,47.5,200.0,188.0,12.0
96,48.0,200.0,188.0,12.0
97,48.5,200.0,188.0,12.0
98,49.0,200.0,188.0,12.0
99,49.5,200.0,188.0,12.0
100,50.0,200.0,188.0,12.0
