,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,203.88781453948468,126.30665872711688,69.80552673339844
2,1.0,169.57799064728192,115.7032641305486,114.71874522216947
3,1.5,169.18461644644904,98.45290377394721,132.36247977960375
4,2.0,179.3339670019088,86.39847754267842,134.26755545541278
5,2.5,189.80328498241235,80.03265444819165,130.16406056939599
6,3.0,197.17771886609543,77.57352512286971,125.24875601103486
7,3.5,201.07427553401828,77.33083997534777,121.59488449063394
8,4.0,202.34471113396896,78.05928891866137,119.59599994736968
9,4.5,202.1296814413079,78.96916084053136,118.90115771816075
10,5.0,201.3672447284417,79.67034718894007,118.96240808261823
11,5.5,200.62160425085955,80.06266616779021,119.31572958135024
12,6.0,200.12029642668915,80.20284224508903,119.67686132822182
13,6.5,199.87821408660128,80.19530428847756,119.92648162492117
14,7.0,199.81855635048322,80.13010264395402,120.05134100556276
15,7.5,199.8519758604,80.06224771298756,120.08577642661245
16,8.0,199.91259497245176,80.01488920772644,120.0725158198218
17,8.5,199.96501616590837,79.99090239546639,120.04408143862524
18,9.0,199.997454415457,79.98403486716505,120.01851071737794
19,9.5,200.01146083231913,79.9863116066318,120.00222756104907
20,10.0,200.01351913085887,79.99158581219831,119.99489505694282
21,10.5,200.01006216542427,79.99640449664578,119.99353333792995
22,11.0,200.0054593415505,79.99950717821424,119.99503348023525
23,11.5,200.00185248573868,80.00092604904478,119.99722146521654
24,12.0,199.99979661903214,80.00120912343958,119.99899425752828
25,12.5,199.99902483263403,80.00094018825826,120.00003497910771
26,13.0,199.99902062177497,80.00053211084558,120.00044726737944
27,13.5,199.99933002250538,80.00019705883214,120.00047291866248
28,14.0,199.99966872509452,79.99999815000706,120.00033312489842
29,14.5,199.99991175513094,79.99991781477638,120.00017043009268
30,15.0,200.00003866045626,79.99991123887705,120.0000501006667
31,15.5,200.0000780089626,79.99993675976836,119.99998523126905
32,16.0,200.00006923667746,79.99996723170389,119.99996353161865
33,16.5,200.00004367380282,79.99999003806468,119.9999662881325
34,17.0,200.0000194003345,80.00000248103936,119.99997811862613
35,17.5,200.000003362251,80.00000675513907,119.99998988260994
36,18.0,199.99999576933277,80.0000063481269,119.99999788254033
37,18.5,199.99999402419976,80.00000416596828,120.00000180983196
38,19.0,199.99999521251578,80.0000019548116,120.00000283267262
39,19.5,199.9999972167759,80.00000043426253,120.00000234896156
40,20.0,199.99999891630912,79.99999967770052,120.00000140599036
41,20.5,199.9999999519882,79.99999947228766,120.00000057572414
42,21.0,200.0000003885902,79.99999955635379,120.00000005505602
43,21.5,200.000000442774,79.99999973148527,119.99999982574073
44,22.0,200.00000032416446,79.99999988803236,119.99999978780318
45,22.5,200.00000017293456,79.99999998728927,119.99999983977617
46,23.0,200.00000005647388,80.00000003170818,119.99999991181794
47,23.5,199.99999999115389,80.0000000397068,119.99999996913931
48,24.0,199.99999996738953,80.0000000303475,120.00000000226298
49,24.5,199.99999996808054,80.00000001689949,120.00000001501996
50,25.0,199.99999997850134,80.00000000606002,120.00000001543864
51,25.5,199.99999998957023,79.99999999972509,120.00000001070468
52,26.0,199.99999999738662,79.99999999723515,120.00000000537823
53,26.5,200.00000000139676,79.99999999710046,120.00000000150278
54,27.0,200.00000000258453,79.99999999796674,119.99999999944873
55,27.5,200.00000000224674,79.99999999896507,119.9999999987882
56,28.0,200.00000000139562,79.99999999969998,119.9999999989044
57,28.5,200.000000000606,80.00000000009427,119.99999999929972
58,29.0,200.00000000009226,80.00000000022474,119.999999999683
59,29.5,199.99999999985394,80.00000000020643,119.99999999993963
60,30.0,199.99999999980338,80.0000000001334,120.00000000006322
61,30.5,199.99999999984527,80.0000000000613,120.00000000009342
62,31.0,199.99999999991147,80.0000000000125,120.00000000007603
63,31.5,199.99999999996652,79.99999999998867,120.0000000000448
64,32.0,199.99999999999955,79.99999999998258,120.00000000001788
65,32.5,200.00000000001313,79.99999999998563,120.00000000000124
66,33.0,200.0000000000145,79.99999999999145,119.99999999999406
67,33.5,200.00000000001043,79.99999999999652,119.99999999999305
68,34.0,200.00000000000549,79.99999999999969,119.99999999999483
69,34.5,200.00000000000173,80.00000000000108,119.99999999999719
70,35.0,199.99999999999966,80.00000000000131,119.99999999999903
71,35.5,199.99999999999892,80.000000000001,120.00000000000009
72,36.0,199.99999999999895,80.00000000000055,120.0000000000005
73,36.5,199.9999999999993,80.0000000000002,120.00000000000051
74,37.0,199.99999999999966,79.99999999999999,120.00000000000036
75,37.5,199.99999999999991,79.99999999999991,120.00000000000017
76,38.0,200.00000000000006,79.99999999999991,120.00000000000003
77,38.5,200.00000000000009,79.99999999999994,119.99999999999997
78,39.0,200.00000000000006,79.99999999999997,119.99999999999997
79,39.5,200.00000000000006,79.99999999999999,119.99999999999996
80,40.0,200.00000000000003,80.0,119.99999999999997
81,40.5,200.0,80.0,120.0
82,41.0,200.0,80.0,120.0
83,41.5,200.0,80.0,120.0
84,42.0,200.0,80.0,120.0
85,42.5,200.0,80.0,120.0
86,43.0,200.0,80.0,120.0
87,43.5,200.0,80.0,120.0
88,44.0,200.0,80.0,120.0
89,44.5,200.0,80.0,120.0
90,45.0,200.0,80.0,120.0
91,45.5,200.0,80.0,120.0
92,46.0,200.0,80.0,120.0
93,46.5,200.0,80.0,120.0
94,47.0,200.0,80.0,120.0
95,47.5,200.0,80.0,120.0
96,48.0,200.0,80.0,120.0
97,48.5,200.0,80.0,120.0
98,49.0,200.0,80.0,120.0
99,49.5,200.0,80.0,120.0
100,50.0,200.0,80.0,120.0
