,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,261.46069538835684,152.54322388247647,0.0
2,1.0,212.7189627167202,182.5452048898136,4.735832393466211
3,1.5,191.98093594569457,182.83196196097873,25.1871020933267
4,2.0,191.08015382758816,174.44859529214327,34.47125088026857
5,2.5,195.74530837003442,168.68109455344424,35.57359707652134
6,3.0,199.35996223560363,166.74331959719754,33.89671816719883
7,3.5,200.7220559024917,166.89338080641676,32.38456329109155
8,4.0,200.70638394669618,167.5440405680053,31.74957548529852
9,4.5,200.31245126568055,167.97769923512752,31.709849499191932
10,5.0,200.030147649209,168.11117882531502,31.85867352547598
11,5.5,199.93481624601117,168.08708429302598,31.978099460962852
12,6.0,199.94418207235623,168.03234837454,32.02346955310378
13,6.5,199.97756587928228,167.99925515550794,32.02317896520978
14,7.0,199.99924322572875,167.99043808110022,32.01031869317103
15,7.5,200.00570597247042,167.99325065198929,32.00104337554029
16,8.0,200.00436256948126,167.9977560433111,31.997881387207627
17,8.5,200.001582744585,168.00024967353508,31.998167581879926
18,9.0,199.99993490889855,168.00080745077648,31.99925764032497
19,9.5,199.99951124973995,168.0005178392779,31.999970910982142
20,10.0,199.9996625575471,168.00015157855637,32.00018586389652
21,10.5,199.99989079216607,167.9999658684201,32.000143339413825
22,11.0,200.00001465020955,167.99993289519128,32.00005245459917
23,11.5,200.00004111467396,167.9999606957545,31.999998189571528
24,12.0,200.0000258277833,167.99999011789174,31.999984054324955
25,12.5,200.00000732526408,168.00000377129038,31.99998890344554
26,13.0,199.99999812675168,168.00000549975266,31.999996373495662
27,13.5,199.99999659423767,168.00000294966998,32.00000045609235
28,14.0,199.999998044511,168.00000061229906,32.00000134318995
29,14.5,199.99999952705826,167.99999962288422,32.00000085005752
30,15.0,200.00000020125069,167.99999955486823,32.00000024388109
31,15.5,200.00000027831547,167.9999997813093,31.999999940375233
32,16.0,200.0000001463668,167.9999999650271,31.999999888606112
33,16.5,200.0000000288744,168.00000003554328,31.99999993558231
34,17.0,199.9999999801893,168.00000003561308,31.999999984197615
35,17.5,199.99999997753406,168.0000000159984,32.00000000646753
36,18.0,199.99999998917946,168.0000000017081,32.000000009112455
37,18.5,199.99999999839267,167.99999999678113,32.000000004826205
38,19.0,200.0000000018482,167.99999999718173,32.00000000097006
39,19.5,200.00000000179293,167.99999999884722,31.999999999359858
40,20.0,200.00000000078904,167.99999999994725,31.999999999263707
41,20.5,200.00000000007407,168.00000000028314,31.999999999642796
42,21.0,199.99999999983382,168.00000000022072,31.99999999994546
43,21.5,199.99999999985843,168.00000000008163,32.00000000005994
44,22.0,199.99999999994333,167.99999999999784,32.00000000005883
45,22.5,199.99999999999827,167.99999999997567,32.00000000002606
46,23.0,200.00000000001455,167.9999999999829,32.00000000000256
47,23.5,200.00000000001106,167.99999999999434,31.9999999999946
48,24.0,200.000000000004,168.00000000000065,31.99999999999534
49,24.5,199.99999999999983,168.00000000000207,31.999999999998096
50,25.0,199.99999999999875,168.00000000000134,31.999999999999915
51,25.5,199.99999999999915,168.0000000000004,32.000000000000455
52,26.0,199.99999999999972,167.99999999999991,32.00000000000037
53,26.5,200.00000000000006,167.99999999999983,32.000000000000114
54,27.0,200.0000000000001,167.99999999999991,31.99999999999997
55,27.5,200.00000000000009,168.0,31.999999999999915
56,28.0,200.0,168.00000000000006,31.999999999999943
57,28.5,199.99999999999997,168.00000000000003,32.0
58,29.0,200.0,168.0,32.0
59,29.5,200.0,168.0,32.0
60,30.0,200.0,168.0,32.0
61,30.5,200.0,168.0,32.0
62,31.0,200.0,168.0,32.0
63,31.5,200.0,168.0,32.0
64,32.0,200.0,168.0,32.0
65,32.5,200.0,168.0,32.0
66,33.0,200.0,168.0,32.0
67,33.5,200.0,168.0,32.0
68,34.0,200.0,168.0,32.0
69,34.5,200.0,168.0,32.0
70,35.0,200.0,168.0,32.0
71,35.5,200.0,168.0,32.0
72,36.0,200.0,168.0,32.0
73,36.5,200.0,168.0,32.0
74,37.0,200.0,168.0,32.0
75,37.5,200.0,168.0,32.0
76,38.0,200.0,168.0,32.0
77,38.5,200.0,168.0,32.0
78,39.0,200.0,168.0,32.0
79,39.5,200.0,168.0,32.0
80,40.0,200.0,168.0,32.0
81,40.5,200.0,168.0,32.0
82,41.0,200.0,168.0,32.0
83,41.5,200.0,168.0,32.0
84,42.0,200.0,168.0,32.0
85,42.5,200.0,168.0,32.0
86,43.0,200.0,168.0,32.0
87,43.5,200.0,168.0,32.0
88,44.0,200.0,168.0,32.0
89,44.5,200.0,168.0,32.0
90,45.0,200.0,168.0,32.0
91,45.5,200.0,168.0,32.0
92,46.0,200.0,168.0,32.0
93,46.5,200.0,168.0,32.0
94,47.0,200.0,168.0,32.0
95,47.5,200.0,168.0,32.0
96,48.0,200.0,168.0,32.0
97,48.5,200.0,168.0,32.0
98,49.0,200.0,168.0,32.0
99,49.5,200.0,168.0,32.0
100,50.0,200.0,168.0,32.0
