,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,226.57051965042265,134.825508537647,38.603971811930336
2,1.0,195.72820763723718,140.36574133937305,63.90605102338978
3,1.5,190.1508451085694,134.60049324181026,75.24866164962035
4,2.0,192.87718502984626,128.78529274666053,78.33752222349321
5,2.5,196.45517684256004,125.40588333249832,78.13893982494164
6,3.0,198.79936451853982,123.98691725925514,77.21371822220505
7,3.5,199.88738729445777,123.62920256105832,76.48341014448391
8,4.0,200.21383467146427,123.68680596172865,76.09935936680708
9,4.5,200.2116427355856,123.82836166308066,75.95999560133374
10,5.0,200.12539397392882,123.93439953019737,75.94020649587381
11,5.5,200.05236087585786,123.9883337090566,75.95930541508554
12,6.0,200.01231812374022,124.00697232169297,75.98070955456681
13,6.5,199.99700296607398,124.0089555902365,75.99404144368953
14,7.0,199.99426729403947,124.00584017026276,75.99989253569777
15,7.5,199.99588340689553,124.00267166574376,76.00144492736071
16,8.0,199.9979672571195,124.00077263681787,76.00126010606262
17,8.5,199.99932784055443,123.99997001876191,76.00070214068366
18,9.0,199.9999509172206,123.99977517682896,76.00027390595045
19,9.5,200.00013147712573,123.99981597536679,76.00005254750748
20,10.0,200.00012479737256,123.99990102041528,75.99997418221216
21,10.5,200.00007253607913,123.99996303573889,75.99996442818198
22,11.0,200.00002968396223,123.99999399791646,75.99997631812131
23,11.5,200.00000661199283,124.00000441327954,75.99998897472763
24,12.0,199.99999798441567,124.0000053120314,75.99999670355292
25,12.5,199.9999965757246,124.00000339261544,76.00000003165997
26,13.0,199.99999759915733,124.00000152373066,76.00000087711202
27,13.5,199.9999988353461,124.00000042471186,76.00000073994204
28,14.0,199.9999996257874,123.99999996929611,76.00000040491648
29,14.5,199.99999998117477,123.99999986428465,76.00000015454059
30,15.0,200.00000008044788,123.99999989216373,76.0000000273884
31,15.5,200.0000000734704,123.99999994302338,75.99999998350621
32,16.0,200.00000004191799,123.99999997921299,75.99999997886903
33,16.5,200.0000000168057,123.99999999696381,75.99999998623049
34,17.0,200.00000000352387,124.00000000277106,75.99999999370507
35,17.5,199.9999999986716,124.0000000031465,75.9999999981819
36,18.0,199.9999999979582,124.00000000196908,76.0000000000727
37,18.5,199.9999999986011,124.00000000086804,76.00000000053085
38,19.0,199.9999999993334,124.00000000023257,76.00000000043403
39,19.5,199.9999999997922,123.99999999997452,76.00000000023327
40,20.0,199.99999999999466,123.9999999999183,76.00000000008704
41,20.5,200.00000000004903,123.99999999993689,76.00000000001408
42,21.0,200.0000000000432,123.99999999996724,75.99999999998956
43,21.5,200.0000000000242,123.99999999998835,75.99999999998747
44,22.0,200.0000000000095,123.99999999999851,75.999999999992
45,22.5,200.00000000000185,124.00000000000173,75.99999999999642
46,23.0,199.99999999999912,124.00000000000186,75.99999999999902
47,23.5,199.99999999999878,124.00000000000114,76.00000000000009
48,24.0,199.9999999999992,124.0000000000005,76.0000000000003
49,24.5,199.9999999999996,124.00000000000014,76.00000000000026
50,25.0,199.9999999999999,123.99999999999999,76.00000000000013
51,25.5,200.0,123.99999999999996,76.00000000000004
52,26.0,200.00000000000003,123.99999999999997,76.0
53,26.5,200.00000000000003,123.99999999999999,75.99999999999999
54,27.0,200.0,124.0,76.0
55,27.5,200.0,124.0,76.0
56,28.0,200.0,124.0,76.0
57,28.5,200.0,124.0,76.0
58,29.0,200.0,124.0,76.0
59,29.5,200.0,124.0,76.0
60,30.0,200.0,124.0,76.0
61,30.5,200.0,124.0,76.0
62,31.0,200.0,124.0,76.0
63,31.5,200.0,124.0,76.0
64,32.0,200.0,124.0,76.0
65,32.5,200.0,124.0,76.0
66,33.0,200.0,124.0,76.0
67,33.5,200.0,124.0,76.0
68,34.0,200.0,124.0,76.0
69,34.5,200.0,124.0,76.0
70,35.0,200.0,124.0,76.0
71,35.5,200.0,124.0,76.0
72,36.0,200.0,124.0,76.0
73,36.5,200.0,124.0,76.0
74,37.0,200.0,124.0,76.0
75,37.5,200.0,124.0,76.0
76,38.0,200.0,124.0,76.0
77,38.5,200.0,124.0,76.0
78,39.0,200.0,124.0,76.0
79,39.5,200.0,124.0,76.0
80,40.0,200.0,124.0,76.0
81,40.5,200.0,124.0,76.0
82,41.0,200.0,124.0,76.0
83,41.5,200.0,124.0,76.0
84,42.0,200.0,124.0,76.0
85,42.5,200.0,124.0,76.0
86,43.0,200.0,124.0,76.0
87,43.5,200.0,124.0,76.0
88,44.0,200.0,124.0,76.0
89,44.5,200.0,124.0,76.0
90,45.0,200.0,124.0,76.0
91,45.5,200.0,124.0,76.0
92,46.0,200.0,124.0,76.0
93,46.5,200.0,124.0,76.0
94,47.0,200.0,124.0,76.0
95,47.5,200.0,124.0,76.0
96,48.0,200.0,124.0,76.0
97,48.5,200.0,124.0,76.0
98,49.0,200.0,124.0,76.0
99,49.5,200.0,124.0,76.0
100,50.0,200.0,124.0,76.0
