,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,235.36258505872885,139.3761486652295,25.261266276041653
2,1.0,200.52778492153544,150.48434376153168,48.98787131693288
3,1.5,191.58944890331122,146.48042858924592,61.93012250744286
4,2.0,193.18905248526173,140.687183494267,66.12376402047127
5,2.5,196.63539439452052,137.13688585365009,66.2277197518294
6,3.0,199.0239664439467,135.72042410754048,65.25560944851281
7,3.5,200.08410747451018,135.47455804492157,64.44133448056826
8,4.0,200.3258967351802,135.64325019919355,64.03085306562625
9,4.5,200.24456905169603,135.8463436074807,63.90908734082328
10,5.0,200.1143039703054,135.96819389833433,63.917502131360266
11,5.5,200.0291701182406,136.0143978764157,63.956432005343714
12,6.0,199.9938121979915,136.02013032495694,63.98605747705156
13,6.5,199.9872770504388,136.01267411261995,64.00004883694126
14,7.0,199.99122411167488,136.00507258852366,64.00370329980146
15,7.5,199.99616809314332,136.00081705861908,64.0030148482376
16,8.0,199.99917307329565,135.9993351436162,64.00149178308814
17,8.5,200.00033080996062,135.99924173021498,64.00042745982441
18,9.0,200.00048775378497,135.99955475145114,63.99995749476389
19,9.5,200.00031185419667,135.99983521934132,63.99985292646201
20,10.0,200.0001268019165,135.99998227413712,63.99989092394637
21,10.5,200.00002172661974,136.000028806315,63.99994946706528
22,11.0,199.99998444416977,136.00002820930393,63.9999873465263
23,11.5,199.99998157281166,136.00001549415268,64.00000293303566
24,12.0,199.99998902177217,136.00000525533264,64.0000057228952
25,12.5,199.99999586641104,136.0000002253457,64.00000390824326
26,13.0,199.99999950514473,135.99999880331953,64.00000169153574
27,13.5,200.0000006815786,135.99999896240098,64.00000035602042
28,14.0,200.0000006872781,135.99999946612255,63.999999846599366
29,14.5,200.00000038281186,135.99999983615578,63.99999978103236
30,15.0,200.0000001323877,136.0000000063282,63.999999861284095
31,15.5,200.00000000764828,136.0000000482264,63.99999994412531
32,16.0,199.99999997146622,136.00000003776626,63.99999999076752
33,16.5,199.99999997466156,136.00000001820484,64.0000000071336
34,17.0,199.9999999867814,136.0000000049603,64.0000000082583
35,17.5,199.99999999585077,135.99999999927186,64.00000000487736
36,18.0,200.00000000008106,135.9999999981013,64.00000000181765
37,18.5,200.00000000115654,135.99999999863897,64.0000000002045
38,19.0,200.00000000092427,135.99999999938615,63.99999999968958
39,19.5,200.0000000004518,135.99999999985576,63.99999999969245
40,20.0,200.0000000001265,136.00000000004337,63.99999999983012
41,20.5,199.9999999999847,136.00000000007336,63.999999999941934
42,21.0,199.99999999995427,136.00000000004857,63.99999999999716
43,21.5,199.99999999996663,136.00000000002044,64.00000000001293
44,22.0,199.99999999998474,136.00000000000395,64.00000000001131
45,22.5,199.9999999999963,135.99999999999787,64.00000000000583
46,23.0,200.00000000000097,135.99999999999721,64.00000000000182
47,23.5,200.0000000000018,135.9999999999983,63.999999999999915
48,24.0,200.0000000000012,135.99999999999932,63.99999999999949
49,24.5,200.0000000000005,135.9999999999999,63.9999999999996
50,25.0,200.0000000000001,136.00000000000009,63.9999999999998
51,25.5,199.99999999999997,136.00000000000009,63.99999999999994
52,26.0,199.99999999999994,136.00000000000006,64.0
53,26.5,199.99999999999997,136.0,64.00000000000003
54,27.0,200.0,135.99999999999997,64.00000000000003
55,27.5,200.00000000000003,135.99999999999997,64.0
56,28.0,200.00000000000003,135.99999999999997,64.0
57,28.5,200.00000000000003,135.99999999999997,64.0
58,29.0,200.00000000000003,135.99999999999997,64.0
59,29.5,200.00000000000003,135.99999999999997,64.0
60,30.0,200.00000000000003,135.99999999999997,64.0
61,30.5,200.00000000000003,135.99999999999997,64.0
62,31.0,200.00000000000003,135.99999999999997,64.0
63,31.5,200.00000000000003,135.99999999999997,64.0
64,32.0,200.00000000000003,135.99999999999997,64.0
65,32.5,200.00000000000003,135.99999999999997,64.0
66,33.0,200.00000000000003,135.99999999999997,64.0
67,33.5,200.00000000000003,135.99999999999997,64.0
68,34.0,200.00000000000003,135.99999999999997,64.0
69,34.5,200.00000000000003,135.99999999999997,64.0
70,35.0,200.00000000000003,135.99999999999997,64.0
71,35.5,200.00000000000003,135.99999999999997,64.0
72,36.0,200.00000000000003,135.99999999999997,64.0
73,36.5,200.00000000000003,135.99999999999997,64.0
74,37.0,200.00000000000003,135.99999999999997,64.0
75,37.5,200.00000000000003,135.99999999999997,64.0
76,38.0,200.00000000000003,135.99999999999997,64.0
77,38.5,200.00000000000003,135.99999999999997,64.0
78,39.0,200.00000000000003,135.99999999999997,64.0
79,39.5,200.00000000000003,135.99999999999997,64.0
80,40.0,200.00000000000003,135.99999999999997,64.0
81,40.5,200.00000000000003,135.99999999999997,64.0
82,41.0,200.00000000000003,135.99999999999997,64.0
83,41.5,200.00000000000003,135.99999999999997,64.0
84,42.0,200.00000000000003,135.99999999999997,64.0
85,42.5,200.00000000000003,135.99999999999997,64.0
86,43.0,200.00000000000003,135.99999999999997,64.0
87,43.5,200.00000000000003,135.99999999999997,64.0
88,44.0,200.00000000000003,135.99999999999997,64.0
89,44.5,200.00000000000003,135.99999999999997,64.0
90,45.0,200.00000000000003,135.99999999999997,64.0
91,45.5,200.00000000000003,135.99999999999997,64.0
92,46.0,200.00000000000003,135.99999999999997,64.0
93,46.5,200.00000000000003,135.99999999999997,64.0
94,47.0,200.00000000000003,135.99999999999997,64.0
95,47.5,200.00000000000003,135.99999999999997,64.0
96,48.0,200.00000000000003,135.99999999999997,64.0
97,48.5,200.00000000000003,135.99999999999997,64.0
98,49.0,200.00000000000003,135.99999999999997,64.0
99,49.5,200.00000000000003,135.99999999999997,64.0
100,50.0,200.00000000000003,135.99999999999997,64.0
