,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,223.77030054728192,133.34232966105142,42.88736979166666
2,1.0,194.1278035045906,137.19433576890387,68.67786072650554
3,1.5,189.53945704042854,130.85531351892064,79.60522944065082
4,2.0,192.6318025108837,124.95328446400568,82.41491302511064
5,2.5,196.29972602145435,121.55952458198418,82.14074939656147
6,3.0,198.67491957781084,120.10112868922369,81.22395173296547
7,3.5,199.79970939788944,119.69101536118,80.50927524093055
8,4.0,200.16665188392835,119.70666890023405,80.1266792158376
9,4.5,200.19570150194613,119.82538682554537,79.9789116725085
10,5.0,200.12656419266315,119.92420317589853,79.94923263143832
11,5.5,200.05927521828204,119.97923855303074,79.96148622868722
12,6.0,200.01880789881005,120.00148608346153,79.97970601772842
13,6.5,200.00106627420675,120.00660984399094,79.9923238818023
14,7.0,199.9960994063083,120.00533564871671,79.99856494497499
15,7.5,199.99635302847693,120.00291978537129,80.00072718615178
16,8.0,199.997845983697,120.00115709882007,80.00099691748292
17,8.5,199.9990721890353,120.00025205653918,80.00067575442552
18,9.0,199.99974989266568,119.99992128967975,80.00032881765458
19,9.5,200.00002160138993,119.99986728905205,80.00011110955802
20,10.0,200.00008281797196,119.99990540244914,80.0000117795789
21,10.5,200.0000660897174,119.99995221398073,79.99998169630187
22,11.0,200.0000359237443,119.99998292769178,79.99998114856393
23,11.5,200.000014122933,119.99999748798787,79.99998838907912
24,12.0,200.00000300295125,120.00000220521923,79.99999479182952
25,12.5,199.99999897570012,120.00000255144023,79.99999847285964
26,13.0,199.9999983440409,120.00000164124678,80.00000001471231
27,13.5,199.99999883042847,120.00000076524266,80.00000040432887
28,14.0,199.99999941307937,120.00000024099083,80.0000003459298
29,14.5,199.9999997922876,120.00000001220101,80.00000019551138
30,15.0,199.9999999708543,119.99999994875537,80.00000008039032
31,15.5,200.00000002805564,119.99999995255001,80.00000001939435
32,16.0,200.00000003173906,119.99999997210134,79.9999999961596
33,16.5,200.0000000202567,119.99999998803816,79.99999999170515
34,17.0,200.0000000093811,119.9999999968083,79.9999999938106
35,17.5,200.00000000291925,120.0000000003069,79.99999999677385
36,18.0,200.00000000011926,120.00000000108389,79.99999999879685
37,18.5,199.99999999935454,120.00000000085876,79.9999999997867
38,19.0,199.99999999941116,120.0000000004648,80.00000000012405
39,19.5,199.99999999965624,120.00000000018179,80.00000000016198
40,20.0,199.99999999985369,120.00000000003804,80.00000000010827
41,20.5,199.9999999999616,119.99999999998629,80.00000000005211
42,21.0,200.00000000000432,119.99999999997839,80.0000000000173
43,21.5,200.00000000001359,119.99999999998482,80.00000000000159
44,22.0,200.00000000001063,119.99999999999241,79.99999999999696
45,22.5,200.0000000000057,119.99999999999733,79.99999999999696
46,23.0,200.00000000000222,119.99999999999963,79.99999999999815
47,23.5,200.00000000000045,120.00000000000037,79.99999999999918
48,24.0,199.99999999999983,120.00000000000041,79.99999999999976
49,24.5,199.99999999999972,120.00000000000027,80.00000000000001
50,25.0,199.9999999999998,120.00000000000011,80.00000000000009
51,25.5,199.99999999999991,120.00000000000001,80.00000000000007
52,26.0,200.0,119.99999999999997,80.00000000000003
53,26.5,200.00000000000003,119.99999999999997,80.0
54,27.0,200.00000000000003,119.99999999999999,79.99999999999999
55,27.5,200.0,120.0,80.0
56,28.0,200.0,120.0,80.0
57,28.5,200.0,120.0,80.0
58,29.0,200.0,120.0,80.0
59,29.5,200.0,120.0,80.0
60,30.0,200.0,120.0,80.0
61,30.5,200.0,120.0,80.0
62,31.0,200.0,120.0,80.0
63,31.5,200.0,120.0,80.0
64,32.0,200.0,120.0,80.0
65,32.5,200.0,120.0,80.0
66,33.0,200.0,120.0,80.0
67,33.5,200.0,120.0,80.0
68,34.0,200.0,120.0,80.0
69,34.5,200.0,120.0,80.0
70,35.0,200.0,120.0,80.0
71,35.5,200.0,120.0,80.0
72,36.0,200.0,120.0,80.0
73,36.5,200.0,120.0,80.0
74,37.0,200.0,120.0,80.0
75,37.5,200.0,120.0,80.0
76,38.0,200.0,120.0,80.0
77,38.5,200.0,120.0,80.0
78,39.0,200.0,120.0,80.0
79,39.5,200.0,120.0,80.0
80,40.0,200.0,120.0,80.0
81,40.5,200.0,120.0,80.0
82,41.0,200.0,120.0,80.0
83,41.5,200.0,120.0,80.0
84,42.0,200.0,120.0,80.0
85,42.5,200.0,120.0,80.0
86,43.0,200.0,120.0,80.0
87,43.5,200.0,120.0,80.0
88,44.0,200.0,120.0,80.0
89,44.5,200.0,120.0,80.0
90,45.0,200.0,120.0,80.0
91,45.5,200.0,120.0,80.0
92,46.0,200.0,120.0,80.0
93,46.5,200.0,120.0,80.0
94,47.0,200.0,120.0,80.0
95,47.5,200.0,120.0,80.0
96,48.0,200.0,120.0,80.0
97,48.5,200.0,120.0,80.0
98,49.0,200.0,120.0,80.0
99,49.5,200.0,120.0,80.0
100,50.0,200.0,120.0,80.0
