,time,S,I,R
0,0.0,300.0,100.0,0.0
1,0.5,247.94951802571615,145.74079447428386,6.3096874999999955
2,1.0,206.80306014476338,165.52289937810767,27.674040477128955
3,1.5,192.46233969681333,163.8281280870294,43.70953221615727
4,2.0,192.63495786680164,157.31599266467822,50.04904946852014
5,2.5,196.35302275518433,152.98026514164783,50.66671210316784
6,3.0,199.15596369570773,151.3498374972952,49.494198806997076
7,3.5,200.33315966300898,151.23391317912512,48.43292715786589
8,4.0,200.48667299078556,151.58344285522352,47.92988415399091
9,4.5,200.28573330338105,151.88577110092663,47.82849559569232
10,5.0,200.0888845988937,152.02460746179776,47.88650793930853
11,5.5,199.9913450379678,152.04988845551992,47.95876650651229
12,6.0,199.9692980500968,152.0318475317654,47.998854418137796
13,6.5,199.9786448835054,152.01109454238187,48.01026057411272
14,7.0,199.9918168499309,151.9999546613748,48.0082284886943
15,7.5,199.9994567480103,151.99696604865755,48.003577203332156
16,8.0,200.00179282318712,151.9976705749351,48.00053660187777
17,8.5,200.0015305995081,151.99902225001102,47.999447150480876
18,9.0,200.00069670268894,151.9998750561097,47.99942824120137
19,9.5,200.0001239703633,152.0001678759549,47.99970815368181
20,10.0,199.9999073474992,152.00016334510045,47.99992930740035
21,10.5,199.99989497698735,152.00008069197585,48.0000243310368
22,11.0,199.99994398740782,152.00001812357382,48.00003788901836
23,11.5,199.9999851586138,151.99999217517927,48.00002266620692
24,12.0,200.0000036866618,151.9999890614256,48.00000725191259
25,12.5,200.00000685741276,151.99999367263428,47.99999946995297
26,13.0,200.0000042960896,151.99999807337397,47.99999763053643
27,13.5,200.0000014620829,152.00000022342982,47.99999831448727
28,14.0,199.9999999671289,152.00000069325986,47.999999339611236
29,14.5,199.99999957939394,152.00000047467276,47.9999999459333
30,15.0,199.9999996842541,152.00000017895692,48.00000013678897
31,15.5,199.9999998700011,152.0000000098071,48.0000001201918
32,16.0,199.99999998501792,151.99999995919305,48.00000005578903
33,16.5,200.0000000235783,151.9999999658533,48.000000010568385
34,17.0,200.00000002224823,151.999999984676,47.99999999307576
35,17.5,200.00000001079783,151.9999999974033,47.99999999179886
36,18.0,200.00000000231975,152.00000000213825,47.999999995542
37,18.5,199.99999999887154,152.0000000023523,47.99999999877616
38,19.0,199.99999999850195,152.00000000123754,48.00000000026051
39,19.5,199.99999999914883,152.0000000003193,48.000000000531884
40,20.0,199.99999999974798,151.9999999999119,48.00000000034012
41,20.5,200.0000000000356,151.99999999984567,48.00000000011872
42,21.0,200.0000000000956,151.99999999990473,47.99999999999966
43,21.5,200.00000000006415,151.9999999999682,47.999999999967656
44,22.0,200.00000000002368,152.0000000000012,47.99999999997513
45,22.5,200.00000000000094,152.00000000000952,47.99999999998954
46,23.0,199.99999999999432,152.00000000000702,47.999999999998664
47,23.5,199.99999999999537,152.00000000000284,48.00000000000179
48,24.0,199.99999999999795,152.00000000000028,48.00000000000176
49,24.5,199.99999999999972,151.99999999999943,48.00000000000085
50,25.0,200.0000000000003,151.9999999999995,48.0000000000002
51,25.5,200.0000000000003,151.99999999999974,47.99999999999994
52,26.0,200.00000000000017,151.99999999999994,47.999999999999886
53,26.5,200.00000000000003,152.00000000000003,47.99999999999994
54,27.0,200.0,152.00000000000003,47.99999999999997
55,27.5,199.99999999999997,152.00000000000003,48.0
56,28.0,200.0,152.0,48.0
57,28.5,200.0,152.0,48.0
58,29.0,200.0,152.0,48.0
59,29.5,200.0,152.0,48.0
60,30.0,200.0,152.0,48.0
61,30.5,200.0,152.0,48.0
62,31.0,200.0,152.0,48.0
63,31.5,200.0,152.0,48.0
64,32.0,200.0,152.0,48.0
65,32.5,200.0,152.0,48.0
66,33.0,200.0,152.0,48.0
67,33.5,200.0,152.0,48.0
68,34.0,200.0,152.0,48.0
69,34.5,200.0,152.0,48.0
70,35.0,200.0,152.0,48.0
71,35.5,200.0,152.0,48.0
72,36.0,200.0,152.0,48.0
73,36.5,200.0,152.0,48.0
74,37.0,200.0,152.0,48.0
75,37.5,200.0,152.0,48.0
76,38.0,200.0,152.0,48.0
77,38.5,200.0,152.0,48.0
78,39.0,200.0,152.0,48.0
79,39.5,200.0,152.0,48.0
80,40.0,200.0,152.0,48.0
81,40.5,200.0,152.0,48.0
82,41.0,200.0,152.0,48.0
83,41.5,200.0,152.0,48.0
84,42.0,200.0,152.0,48.0
85,42.5,200.0,152.0,48.0
86,43.0,200.0,152.0,48.0
87,43.5,200.0,152.0,48.0
88,44.0,200.0,152.0,48.0
89,44.5,200.0,152.0,48.0
90,45.0,200.0,152.0,48.0
91,45.5,200.0,152.0,48.0
92,46.0,200.0,152.0,48.0
93,46.5,200.0,152.0,48.0
94,47.0,200.0,152.0,48.0
95,47.5,200.0,152.0,48.0
96,48.0,200.0,152.0,48.0
97,48.5,200.0,152.0,48.0
98,49.0,200.0,152.0,48.0
99,49.5,200.0,152.0,48.0
100,50.0,200.0,152.0,48.0
