,mean of integrals,Samples(N),log10_Samples(N),Time,log10_Time,Variance,log10_Var,Relative Error,log10_rel_err
0,0.19182632261697768,100,2.0,0.35820508003234863,-0.4458682593178847,0.007042289097980602,-2.152286150370553,0.004873212860972682,-2.3121846183074304
1,0.19551120701446695,1000,3.0,2.505621910095215,0.39891553802785196,0.0006800644060216454,-3.1674499551536988,0.014242657794453611,-1.8464089602946028
2,0.1924008667368834,10000,4.0,17.75406503677368,1.2492978064567581,5.55146455900139e-05,-4.255592428411444,0.0018926821584528003,-2.722922311773027
3,0.19313363992409094,100000,5.0,165.2569670677185,2.218159777962718,6.72024092399105e-06,-5.172615156993155,0.001908684711012136,-2.719265805276508
4,0.19275033349662077,1000000,6.0,1512.193517923355,3.1796073721099116,4.918900741022873e-07,-6.308131941022896,7.977280855233363e-05,-4.098145117522435
