,mean of integrals,Samples(N),log10_Samples(N),Time,log10_Time,Variance,log10_Var,Relative Error,log10_rel_err
0,0.1868643017009761,100,2.0,0.5512068271636963,-0.25868541196189965,0.004660689164198667,-2.3315498605462364,0.03061441388329938,-1.5140740507696653
1,0.18836646168467516,1000,3.0,3.0172948837280273,0.4796177563525303,0.0006164059478902393,-3.2101331792926073,0.0228217417517899,-1.6416512133654364
2,0.19198924027020453,10000,4.0,24.30700182914734,1.3857313936702573,5.5838799202601806e-05,-4.253063929663034,0.0040280539765604716,-2.3949047184646703
3,0.192481908612686,100000,5.0,242.80593299865723,2.385259294582368,6.129599018113267e-06,-5.212567934929652,0.001472265708869959,-2.8320138031219675
4,0.19269270530974061,1000000,6.0,3026.6190609931946,3.480957762839784,5.835503821255734e-07,-6.2339216422158055,0.000378727361172318,-3.421673318124727
