,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.5,210.3144648706919,94.51110779270886,41.016608214534244,345.842180877935
2,1.0,165.05546212893813,73.20627094100143,62.01399149298305,300.2757245629226
3,1.5,147.47513960060414,53.76910594091889,67.30543567556525,268.5496812170883
4,2.0,142.68028865341236,40.736824912388634,64.20846243663937,247.62557600244037
5,2.5,142.5981086695164,32.90838616959218,57.963491654692376,233.46998649380095
6,3.0,143.38351764591732,28.44093364982137,51.34369534098914,223.16814663672784
7,3.5,143.3229799394639,26.01232859326044,45.549174102203864,214.8844826349282
8,4.0,141.7744701713697,24.781003352919576,40.95028551275727,207.50575903704654
9,4.5,138.66204833656465,24.201386348417884,37.51874756825197,200.3821822532345
10,5.0,134.21962512612237,23.90379983306282,35.05223304414746,193.17565800333264
11,5.5,128.83599018014024,23.639399104716563,33.29045434073713,185.76584362559393
12,6.0,122.9405985916531,23.259111651634427,31.978782744773056,178.17849298806058
13,6.5,116.9172138907349,22.7000747969096,30.904566280068057,170.52185496771256
14,7.0,111.05113946950696,21.965958393134958,29.914772008671914,162.93186987131384
15,7.5,105.51331645903143,21.10077061766554,28.91812527257462,155.5322123492716
16,8.0,100.37401266403536,20.163036274603016,27.875566941527723,148.4126158801661
17,8.5,95.63200492965456,19.20693239271473,26.784579965196077,141.62351728756536
18,9.0,91.2458606678301,18.272639433262846,25.662927281258156,135.1814273823511
19,9.5,87.1591483812562,17.384290112541336,24.535534512715117,129.07897300651265
20,10.0,83.31686436979305,16.55238198212607,23.42594011346403,123.29518646538315
21,10.5,79.67385073873115,15.777871593676075,22.352007603750913,117.80372993615813
22,11.0,76.19739699936063,15.05620774872499,21.324768689932238,112.57837343801786
23,11.5,72.86632725608484,14.380506731064342,20.349137685082738,107.59597167223193
24,12.0,69.66841639469078,13.74367629775615,19.425468789122082,102.83756148156901
25,12.5,66.59739290515365,13.139599068935572,18.551262455731113,98.28825442982034
26,13.0,63.65026507115256,12.563601998148906,17.722631729936573,93.93649879923804
27,13.5,60.82530913476862,12.012455643603726,16.93536732463247,89.77313210300481
28,14.0,58.12078592444925,11.484116518617006,16.185588245041366,85.79049068810762
29,14.5,55.53429089824504,10.97737505886253,15.470046291604175,81.98171224871174
30,15.0,53.06256926092451,10.491516327372238,14.786185040440095,78.34027062873685
31,15.5,50.701617385245115,10.026050585477286,14.13205360071634,74.85972157143874
32,16.0,48.44691904863095,9.58053229969034,13.506157011708964,71.53360836003026
33,16.5,46.293708500670924,9.15446113397462,12.907299850740552,68.3554694853861
34,17.0,44.23719666701879,8.74724586666836,12.334455160438301,65.31889769412545
35,17.5,42.272733020866895,8.358208920105529,11.786671384060515,62.41761332503294
36,18.0,40.395900510932194,7.986611709577049,11.263017027261121,59.64552924777036
37,18.5,38.60255486342332,7.631686173245388,10.762555781627196,56.996796818295905
38,19.0,36.88882494694915,7.292663417599658,10.284342441399037,54.465830805947846
39,19.5,35.251090631763596,6.968795137282526,9.827430474072194,52.04731624311832
40,20.0,33.68595133435652,6.65936683564202,9.390884117717425,49.73620228771596
41,20.5,32.19019420045292,6.363703873334027,8.973790309514452,47.5276883833014
42,21.0,30.760766899570378,6.081172260505897,8.575267949404047,45.41720710948032
43,21.5,29.394756911271244,5.811176228743874,8.194473662548042,43.40040680256316
44,22.0,28.089377151203536,5.553154301632252,7.8306042800148274,41.473135732850615
45,22.5,26.84195670971009,5.30657508749852,7.482896787324054,39.631428584532664
46,23.0,25.649935121434535,5.070933518987527,7.150626636305468,37.87149527672753
47,23.5,24.510858687759487,4.8457478568645165,6.833105225771799,36.1897117703958
48,24.0,23.422377706222132,4.630557494512061,6.529677155648276,34.58261235638247
49,24.5,22.38224385502601,4.424921440041196,6.239717636018945,33.04688293108615
50,25.0,21.388307334079105,4.228417289275107,5.96263023928681,31.579354862641022
51,25.5,20.43851362880993,4.040640503187747,5.69784504300061,30.176999174998286
52,26.0,19.530899930086488,3.8612038383373113,5.444817125276667,28.836920893700466
53,26.5,18.6635913262801,3.689736825989826,5.2030253350784506,27.556353487348375
54,27.0,17.834796905018052,3.525885240525754,4.971971252344192,26.332653397888
55,27.5,17.042805886518742,3.3693105329560065,4.751178264621302,25.16329468409605
56,28.0,16.285983877629292,3.219689228750056,4.540190706619509,24.045863812998856
57,28.5,15.562769299862273,3.076712301741785,4.338573029527036,22.978054631131094
58,29.0,14.871670014051904,2.9400845402287117,4.145908983904599,21.957663538185216
59,29.5,14.211260142191978,2.8095239204717086,3.961800811887002,20.98258487455069
60,30.0,13.58017707383391,2.6847609992254613,3.7858684513697236,20.050806524429095
61,30.5,12.977118638580233,2.56553833259,3.6177487578194043,19.160405728989637
62,31.0,12.400840425491333,2.4516099245465934,3.457094749604625,18.309545099642552
63,31.5,11.850153232464281,2.342740705586078,3.303574881499505,17.496468819549865
64,32.0,11.323920632108514,2.23870603997408,3.156872349201549,16.719499021284143
65,32.5,10.821056644162196,2.1392912592845286,3.0166844259391126,15.977032329385837
66,33.0,10.340523507418258,2.0442912196146836,2.882721830845776,15.267536557878717
67,33.5,9.88132954621987,1.9535098801018806,2.7547081278539762,14.589547554175727
68,34.0,9.44252712786647,1.866759900767776,2.6323791533759175,13.941666182010163
69,34.5,9.023210707907621,1.7838622581596562,2.5154824708951526,13.32255543696243
70,35.0,8.622514960502059,1.7046458776458053,2.4037768506680885,12.730937688815953
71,35.5,8.239612990976886,1.6289472815122237,2.297031772924587,12.165592045413696
72,36.0,7.873714627586531,1.5566102521969543,2.1950269531813147,11.6253518329648
73,36.5,7.524064789339651,1.487485510102494,2.097551888490412,11.109102187932557
74,37.0,7.189941926685294,1.4214304054709053,2.0044054236150415,10.61577775577124
75,37.5,6.8706565318432675,1.3583086238147406,1.9153953362461917,10.1443604919042
76,38.0,6.565549715621868,1.297989904389467,1.8303379404568847,9.69387756046822
77,38.5,6.273991847672612,1.2403497711831992,1.7490577076407732,9.263399326496584
78,39.0,5.995381257267178,1.1852692758947454,1.671386904213058,8.852037437374982
79,39.5,5.7291429918297005,1.1326347523741953,1.5971652453721186,8.458942989576014
80,40.0,5.474727630605298,1.0823375820113978,1.5262395642371225,8.083304776853819
81,40.5,5.231610150985847,1.034273969574964,1.4584634956941063,7.724347616254917
82,41.0,4.999288845142613,0.988344729025611,1.3936971743027229,7.381330748470947
83,41.5,4.7772842847321755,0.9444550788505914,1.3318069456381423,7.053546309220909
84,42.0,4.565138331547793,0.9025144464889975,1.272665090467155,6.740317868503945
85,42.5,4.3624131920851905,0.8624362814397987,1.2161495611832032,6.4409990347081925
86,43.0,4.168690514081384,0.8241378766650466,1.162143729951148,6.154972120697579
87,43.5,3.983570523169478,0.7875401979195904,1.1105361480380895,5.881646869127158
88,44.0,3.806671197872475,0.7525677206559939,1.0612203158311848,5.620459234359654
89,44.5,3.6376274812359775,0.7191482741693453,1.0140944630666928,5.370870218472016
90,45.0,3.4760905274735303,0.6872128926615543,0.9690613388164623,5.132364758951547
91,45.5,3.3217269820695834,0.6566956729187583,0.9260280107987635,4.904450665787105
92,46.0,3.1742182938535892,0.6275336383087902,0.8849056735998275,4.686657605762207
93,46.5,3.033260057624617,0.5996666088184033,0.8456094654108872,4.478536131853907
94,47.0,2.898561385969054,0.5730370768621873,0.8080582929029887,4.27965675573423
95,47.5,2.7698443089744145,0.5475900886068716,0.7721746638785212,4.089609061459807
96,48.0,2.646843200600108,0.5232731305660173,0.7378845273542985,3.908000858520424
97,48.5,2.5293042305212214,0.5000360212309498,0.7051171207462741,3.7344573724984453
98,49.0,2.416984840314074,0.4778308075141914,0.6738048238405417,3.5686204716688072
99,49.5,2.3096532429026415,0.456611665791602,0.6438830192492344,3.410147927943478
100,50.0,2.2070879442329563,0.43633480733896557,0.6152899590633049,3.2587127106352267
101,50.5,2.1090772861884943,0.4169583879678449,0.5879666374269534,3.1140023115832927
102,51.0,2.0154190098033524,0.3984424216742204,0.5618566687707067,2.9757181002482795
103,51.5,1.925919837871904,0.3807486981217168,0.5369061714518302,2.843574707445451
104,52.0,1.8403950760936147,0.3638407037891429,0.5130636565619406,2.7172994364446983
105,52.5,1.7586682319299394,0.34768354661963147,0.4902799216723473,2.596631700221918
106,53.0,1.6805706503867568,0.33224388401589205,0.46850794929785083,2.4813224837004997
107,53.5,1.6059411659707221,0.3174898540329919,0.44770280986947075,2.3711338298731848
108,54.0,1.534625770101292,0.303391009626675,0.42782156901587487,2.265838348743842
109,54.5,1.4664772932920673,0.28991825582153485,0.408823198962179,2.165218748075781
