,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.5,225.88245952341873,33.66487285964362,22.628125114812605,282.17545749787496
2,1.0,204.85073754346558,12.378302950857844,23.24872425650956,240.477764750833
3,1.5,200.73736476198332,4.958923089975178,18.72040890314249,224.416696755101
4,2.0,201.75100541515044,2.130779033133473,13.859618142354071,217.741402590638
5,2.5,203.95825849337717,0.9647977783652371,9.871552099211357,214.79460837095377
6,3.0,206.0948342237605,0.4535148194827111,6.886225127221616,213.43457417046483
7,3.5,207.8233709329247,0.21882148129448362,4.744541993814309,212.78673440803348
8,4.0,209.12065643613036,0.10749677447526457,3.243138300010089,212.4712915106157
9,4.5,210.0568396525203,0.05346008492978305,2.205064835170758,212.31536457262084
10,5.0,210.71698615001208,0.02680906856071112,1.4936969922058532,212.23749221077864
11,5.5,211.17567700969457,0.013520146175938198,1.0091324605545648,212.19832961642507
12,6.0,211.49125392689058,0.006844359806647274,0.6804431877147316,212.17854147441196
13,6.5,211.70688054434532,0.0034737380452861647,0.4581567940541197,212.16851107644473
14,7.0,211.8534917080351,0.0017660786017803356,0.3081581007518206,212.1634158873887
15,7.5,211.95282209518948,0.0008989308938746769,0.2071029072746389,212.160823933358
16,8.0,212.0199428206372,0.0004579105970018781,0.1391033836005041,212.1595041148347
17,8.5,212.06521004759944,0.0002333791742362074,0.09338820215802142,212.1588316289317
18,9.0,212.09569444370354,0.0001189860018565643,0.06267539869032579,212.15848882839572
19,9.5,212.11620112175243,6.067808714432827e-05,0.04205223441705003,212.15831403425662
20,10.0,212.12998445271543,3.094827703589479e-05,0.028209488160748062,212.15822488915322
21,10.5,212.1392429786557,1.5786544296499617e-05,0.01892065391633864,212.15817941911632
22,11.0,212.14545916699416,8.053200667771217e-06,0.012689004076440798,212.15815622427127
23,11.5,212.14963122938556,4.108380488893075e-06,0.008509053818477136,212.15814439158453
24,12.0,212.15243059274283,2.0959777499298757e-06,0.005705666262456263,212.15813835498304
25,12.5,212.15430851678673,1.0693305633696055e-06,0.0038256891317181626,212.158135275249
26,13.0,212.15556810500382,5.455612660407406e-07,0.0025650534470122,212.1581337040121
27,13.5,212.1564128533054,2.783423301989852e-07,0.0017197707318497978,212.15813290237958
28,14.0,212.15697933601083,1.4200962884420395e-07,0.0011530153693223198,212.1581324933898
29,14.5,212.1573591894046,7.245330578760816e-08,0.0007730228657558798,212.15813228472365
30,15.0,212.15761388566403,3.6965780375473345e-08,0.0005182556322219146,212.15813217826204
31,15.5,212.15778465574243,1.886003077469466e-08,0.0003474493426455074,212.1581321239451
32,16.0,212.15789915107746,9.622445978058272e-09,0.00023293553255940375,212.15813209623246
33,16.5,212.15797591440028,4.909405963300943e-09,0.00015616278368593873,212.15813208209337
34,17.0,212.15802737941465,2.5047977504598276e-09,0.0001046929601291123,212.15813207487957
35,17.5,212.15806188303108,1.2779579205692312e-09,7.018689000952374e-05,212.15813207119905
36,18.0,212.15808501500592,6.520194601278561e-10,4.7053663283370094e-05,212.15813206932123
37,18.5,212.15810052306472,3.3266310621382344e-10,3.154496577785411e-05,212.15813206836316
38,19.0,212.15811091986268,1.6972615405796756e-10,2.1147841928605046e-05,212.15813206787433
