,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.5,267.00130887746946,18.570269078036915,12.416643684500855,297.9882216400072
2,1.0,258.15611546031505,4.989755796779406,11.43669411610719,274.58256537320165
3,1.5,258.04638065714715,1.3651100264367435,8.560736465983846,267.97222714956774
4,2.0,259.75103566027246,0.3773929633813462,5.991343815745033,266.11977243939884
5,2.5,261.40808997479013,0.10507208234638449,4.087543841098534,265.60070589823505
6,3.0,262.66534182936226,0.02939658609818291,2.7602516814673703,265.4549900969278
7,3.5,263.54965743749847,0.008252132426507557,1.856095559164528,265.4140051290895
8,4.0,264.1542259067167,0.0023218662796840907,1.2459118993544702,265.40245967235086
9,4.5,264.56284257491285,0.0006543221185701825,0.8357067369760862,265.3992036340075
10,5.0,264.837715917732,0.00018459072773374245,0.5603841246536169,265.39828463311335
11,5.5,265.0222557907744,5.211249399537791e-05,0.37571720224522065,265.3980251055136
12,6.0,265.1460461717176,1.471924008199124e-05,0.2518908955935356,265.39795178655123
13,6.5,265.22905640298615,4.158831454515484e-06,0.16887050609058887,265.3979310679082
14,7.0,265.2847124440904,1.1753114761610414e-06,0.11321159276035651,265.39792521216225
15,7.5,265.32202594526876,3.3219946305004793e-07,0.07589727947926361,265.3979235569475
16,8.0,265.34704139460297,9.390485156914662e-08,0.05088160053119172,265.397923089039
17,8.5,265.36381188702,2.6546427878185104e-08,0.03411104319362164,265.39792295676006
18,9.0,265.37505486335647,7.504876882403472e-09,0.022868048501766772,265.3979229193631
19,9.5,265.3825921654984,2.1217493585346e-09,0.015330741170134306,265.3979229087903
20,10.0,265.38764517590954,5.998647216659103e-10,0.010277729291719209,265.3979229058011
21,10.5,265.391032714953,1.6959709940960368e-10,0.006890189833394304,265.397922904956
22,11.0,265.3933037213719,4.7949871289572626e-11,0.004619183297191793,265.39792290471706
23,11.5,265.39482620414424,1.3556859771368765e-11,0.003096700491738898,265.39792290464953
24,12.0,265.3958468766143,3.832944465998174e-12,0.002076028012286891,265.39792290463043
25,12.5,265.39653113544375,1.083695159276744e-12,0.001391769180198448,265.39792290462503
26,13.0,265.39698986256457,3.0639560627606586e-13,0.0009330420586257919,265.3979229046235
27,13.5,265.39729739322684,8.662803529864932e-14,0.0006255113961217389,265.39792290462304
28,14.0,265.3975035617829,2.449259227965743e-14,0.0004193428399940513,265.39792290462293
29,14.5,265.39764177718297,6.924864504739459e-15,0.0002811274398981241,265.3979229046229
30,15.0,265.3977344367872,1.9578885548693025e-15,0.00018846783569674452,265.3979229046229
31,15.5,265.3977965557858,5.53560078889548e-16,0.00012634883705631305,265.3979229046229
32,16.0,265.3978382003625,1.5650983351204315e-16,8.470426035940174e-05,265.3979229046229
33,16.5,265.3978661188867,4.4250536921747484e-17,5.678573614882348e-05,265.3979229046229
34,17.0,265.39788483546533,1.2511099908987858e-17,3.8069157540109014e-05,265.3979229046229
