,time,S,I,R,N
0,0.0,300.0,100.0,0.0,400.0
1,0.5,227.25767044567326,96.32414384863799,41.41296280914969,364.99477710346093
2,1.0,193.6789559434378,78.26998542121183,63.93912718307686,335.8880685477265
3,1.5,185.0261089832492,61.408591408372814,71.56237589042564,317.99707628204766
4,2.0,188.54789610543955,49.982734561970155,70.88423776381995,309.41486843122965
5,2.5,196.93922933301602,43.27490422282457,66.7883629537522,307.0024965095928
6,3.0,206.4256146123065,39.830621211587854,62.020611141119005,308.27684696501336
7,3.5,215.1293089946235,38.5142735424103,57.88614963685581,311.5297321738896
8,4.0,222.20202713783212,38.5423303329622,54.87531022035986,315.6196676911542
9,4.5,227.39412657831596,39.35998397322331,53.04870269793042,319.8028132494697
10,5.0,230.82499019928048,40.55600641472832,52.25146739757148,323.6324640115803
11,5.5,232.83238937627436,41.82802395571629,52.233934594136414,326.89434792612707
12,6.0,233.85062665597604,42.974363230650944,52.72527753257773,329.5502674192047
13,6.5,234.30969065613255,43.88885869756064,53.48105498933949,331.6796043430327
14,7.0,234.5645995286715,44.546035114803296,54.31118524028869,333.4218198837635
15,7.5,234.86160611814068,44.97645896953003,55.090357459191125,334.92842254686184
16,8.0,235.33748633924105,45.23927603678445,55.753967440594856,336.33072981662036
17,8.5,236.04025154864968,45.399301217590526,56.28483426086465,337.72438702710485
18,9.0,236.9582567613658,45.512377391381534,56.6965482153592,339.1671823681065
19,9.5,238.04802826187657,45.61887111898624,57.01804331623064,340.68494269709345
20,10.0,239.25578997554038,45.74306954831498,57.281904998736636,342.280764522592
21,10.5,240.53138871940473,45.89586927524972,57.51705158062275,343.9443095752772
22,11.0,241.8354760768746,46.07869639041619,57.74524388240527,345.6594163496961
23,11.5,243.14168063923313,46.28736388794963,57.980372600142935,347.4094171273257
24,12.0,244.43560228664737,46.51521333696601,58.229428767458614,349.180244391072
25,12.5,245.71218260075324,46.755320573016576,58.494252167270616,350.96175534104043
26,13.0,246.97259634591154,47.00180099361842,58.77341844271348,352.74781578224344
27,13.5,248.22139647930427,47.2503811117739,59.06388134256954,354.5356589336477
28,14.0,249.46429200772172,47.49845136138771,59.36219351061237,356.3249368797218
29,14.5,250.7066714327836,47.74481029513716,59.66527605515357,358.1167577830743
30,15.0,251.95281009735461,47.989274228017365,59.9707964932241,359.9128808185961
31,15.5,253.20560822741822,48.232276507634445,60.27725638367921,361.7151411187319
32,16.0,254.46667943766028,48.474530245180105,60.58389697685176,363.52510665969214
33,16.5,255.73662504609504,48.71678616287211,60.89051671188862,365.3439279208558
34,17.0,257.0153672514201,48.95968720054505,61.197269809039526,367.1723242610047
35,17.5,258.302458104866,49.203703922070375,61.50448901177025,369.0106510387066
36,18.0,259.59732089643944,49.44912746200659,61.81255297817329,370.8590013366193
37,18.5,260.89941087521714,49.6960966574109,62.12180230563674,372.7173098382648
38,19.0,262.2083018397291,49.944640044126075,62.432498013928395,374.58543989778354
39,19.5,263.5237152198074,50.194719074360364,62.74481156939021,376.463245863558
40,20.0,264.8455111548442,50.4462645324716,63.05883471672071,378.3506104040365
41,20.5,266.1736593388663,50.699202734244096,63.374598956474216,380.2474610295846
42,21.0,267.508203326785,50.95347132537112,63.692097171027136,382.15377182318326
43,21.5,268.84922728564806,51.20902637732168,64.01130272940763,384.06955639237736
44,22.0,270.19682991675455,51.4658432633459,64.3321838318933,385.99485701199376
45,22.5,271.5511070137999,51.72391381682563,64.6547126367794,387.9297334674049
46,23.0,272.91214199857444,51.983241851483875,64.97886981233606,389.8742536623944
47,23.5,274.28000267240355,52.24383851991248,65.30464567638515,391.8284868687012
48,24.0,275.6547420946564,52.50571838493428,65.63203918202223,393.7924996616129
49,24.5,277.0364016747375,52.76889658143419,65.96105584471725,395.7663541008889
50,25.0,278.42501499645584,53.03338709588616,66.29170542235477,397.75010751469677
51,25.5,279.82061139864817,53.29920198519915,66.62399985631038,399.7438132401577
52,26.0,281.22321879481837,53.56635126960523,66.95795171951912,401.7475217839427
53,26.5,282.6328655673704,53.834843230544095,67.29357322453785,403.76128202245235
54,27.0,284.0495816027884,54.10468488903299,67.63087572479631,405.7851422166177
