,time,S,I,R,N
0,0.0,300.0,100,0.0,400.0
1,0.5,338.7644926209598,0,7.107986518257633,319.0030499153961
2,1.0,332.251121105206,0,0.0,319.0030499153961
3,1.5,327.8845568410446,0,0.0,319.0030499153961
4,2.0,324.9572121583509,0,0.0,319.0030499153961
5,2.5,322.994720283073,0,0.0,319.0030499153961
6,3.0,321.6790657298867,0,0.0,319.0030499153961
7,3.5,320.7970509174306,0,0.0,319.0030499153961
8,4.0,320.20574818716005,0,0.0,319.0030499153961
9,4.5,319.80933883678665,0,0.0,319.0030499153961
10,5.0,319.5435860082963,0,0.0,319.0030499153961
11,5.5,319.3654253120764,0,0.0,319.0030499153961
12,6.0,319.24598638133057,0,0.0,319.0030499153961
13,6.5,319.1659145221586,0,0.0,319.0030499153961
14,7.0,319.1122343477697,0,0.0,319.0030499153961
15,7.5,319.07624715885936,0,0.0,319.0030499153961
16,8.0,319.05212134741384,0,0.0,319.0030499153961
17,8.5,319.0359474034208,0,0.0,319.0030499153961
18,9.0,319.02510439136785,0,0.0,319.0030499153961
19,9.5,319.01783523608754,0,0.0,319.0030499153961
20,10.0,319.01296199438764,0,0.0,319.0030499153961
21,10.5,319.009694973152,0,0.0,319.0030499153961
22,11.0,319.0075047621157,0,0.0,319.0030499153961
23,11.5,319.0060364446369,0,0.0,319.0030499153961
24,12.0,319.00505208459913,0,0.0,319.0030499153961
25,12.5,319.0043921696298,0,0.0,319.0030499153961
26,13.0,319.00394976263436,0,0.0,319.0030499153961
27,13.5,319.0036531729846,0,0.0,319.0030499153961
28,14.0,319.00345433928345,0,0.0,319.0030499153961
29,14.5,319.0033210411702,0,0.0,319.0030499153961
30,15.0,319.00323167811507,0,0.0,319.0030499153961
31,15.5,319.0031717691229,0,0.0,319.0030499153961
32,16.0,319.00313160613456,0,0.0,319.0030499153961
33,16.5,319.0031046808672,0,0.0,319.0030499153961
34,17.0,319.0030866301679,0,0.0,319.0030499153961
35,17.5,319.0030745289791,0,0.0,319.0030499153961
36,18.0,319.0030664163421,0,0.0,319.0030499153961
37,18.5,319.0030609776303,0,0.0,319.0030499153961
38,19.0,319.0030573315179,0,0.0,319.0030499153961
39,19.5,319.0030548871641,0,0.0,319.0030499153961
40,20.0,319.00305324846937,0,0.0,319.0030499153961
41,20.5,319.00305214988845,0,0.0,319.0030499153961
42,21.0,319.00305141339976,0,0.0,319.0030499153961
43,21.5,319.00305091965777,0,0.0,319.0030499153961
44,22.0,319.00305058865314,0,0.0,319.0030499153961
45,22.5,319.00305036674763,0,0.0,319.0030499153961
46,23.0,319.00305021798215,0,0.0,319.0030499153961
47,23.5,319.0030501182498,0,0.0,319.0030499153961
48,24.0,319.0030500513892,0,0.0,319.0030499153961
49,24.5,319.0030500065659,0,0.0,319.0030499153961
50,25.0,319.0030499765163,0,0.0,319.0030499153961
51,25.5,319.0030499563711,0,0.0,319.0030499153961
52,26.0,319.00304994286574,0,0.0,319.0030499153961
53,26.5,319.0030499338117,0,0.0,319.0030499153961
54,27.0,319.0030499277419,0,0.0,319.0030499153961
55,27.5,319.00304992367273,0,0.0,319.0030499153961
56,28.0,319.00304992094476,0,0.0,319.0030499153961
57,28.5,319.00304991911594,0,0.0,319.0030499153961
58,29.0,319.0030499178899,0,0.0,319.0030499153961
59,29.5,319.0030499170679,0,0.0,319.0030499153961
60,30.0,319.0030499165169,0,0.0,319.0030499153961
61,30.5,319.00304991614746,0,0.0,319.0030499153961
62,31.0,319.0030499158998,0,0.0,319.0030499153961
63,31.5,319.00304991573375,0,0.0,319.0030499153961
64,32.0,319.00304991562246,0,0.0,319.0030499153961
65,32.5,319.0030499155478,0,0.0,319.0030499153961
66,33.0,319.0030499154978,0,0.0,319.0030499153961
67,33.5,319.00304991546426,0,0.0,319.0030499153961
68,34.0,319.0030499154418,0,0.0,319.0030499153961
69,34.5,319.00304991542674,0,0.0,319.0030499153961
70,35.0,319.0030499154166,0,0.0,319.0030499153961
71,35.5,319.00304991540986,0,0.0,319.0030499153961
72,36.0,319.0030499154053,0,0.0,319.0030499153961
73,36.5,319.0030499154023,0,0.0,319.0030499153961
74,37.0,319.00304991540025,0,0.0,319.0030499153961
75,37.5,319.0030499153989,0,0.0,319.0030499153961
76,38.0,319.003049915398,0,0.0,319.0030499153961
77,38.5,319.00304991539736,0,0.0,319.0030499153961
78,39.0,319.00304991539696,0,0.0,319.0030499153961
79,39.5,319.0030499153967,0,0.0,319.0030499153961
80,40.0,319.0030499153965,0,0.0,319.0030499153961
81,40.5,319.0030499153964,0,0.0,319.0030499153961
82,41.0,319.0030499153963,0,0.0,319.0030499153961
83,41.5,319.0030499153962,0,0.0,319.0030499153961
84,42.0,319.00304991539616,0,0.0,319.0030499153961
85,42.5,319.00304991539616,0,0.0,319.0030499153961
86,43.0,319.00304991539616,0,0.0,319.0030499153961
87,43.5,319.00304991539616,0,0.0,319.0030499153961
88,44.0,319.00304991539616,0,0.0,319.0030499153961
89,44.5,319.00304991539616,0,0.0,319.0030499153961
90,45.0,319.00304991539616,0,0.0,319.0030499153961
91,45.5,319.00304991539616,0,0.0,319.0030499153961
92,46.0,319.00304991539616,0,0.0,319.0030499153961
93,46.5,319.00304991539616,0,0.0,319.0030499153961
94,47.0,319.00304991539616,0,0.0,319.0030499153961
95,47.5,319.00304991539616,0,0.0,319.0030499153961
96,48.0,319.00304991539616,0,0.0,319.0030499153961
97,48.5,319.00304991539616,0,0.0,319.0030499153961
98,49.0,319.00304991539616,0,0.0,319.0030499153961
99,49.5,319.00304991539616,0,0.0,319.0030499153961
100,50.0,319.00304991539616,0,0.0,319.0030499153961
101,50.5,319.00304991539616,0,0.0,319.0030499153961
102,51.0,319.00304991539616,0,0.0,319.0030499153961
103,51.5,319.00304991539616,0,0.0,319.0030499153961
104,52.0,319.00304991539616,0,0.0,319.0030499153961
105,52.5,319.00304991539616,0,0.0,319.0030499153961
106,53.0,319.00304991539616,0,0.0,319.0030499153961
107,53.5,319.00304991539616,0,0.0,319.0030499153961
108,54.0,319.00304991539616,0,0.0,319.0030499153961
109,54.5,319.00304991539616,0,0.0,319.0030499153961
110,55.0,319.00304991539616,0,0.0,319.0030499153961
111,55.5,319.00304991539616,0,0.0,319.0030499153961
112,56.0,319.00304991539616,0,0.0,319.0030499153961
113,56.5,319.00304991539616,0,0.0,319.0030499153961
114,57.0,319.00304991539616,0,0.0,319.0030499153961
115,57.5,319.00304991539616,0,0.0,319.0030499153961
116,58.0,319.00304991539616,0,0.0,319.0030499153961
117,58.5,319.00304991539616,0,0.0,319.0030499153961
118,59.0,319.00304991539616,0,0.0,319.0030499153961
119,59.5,319.00304991539616,0,0.0,319.0030499153961
120,60.0,319.00304991539616,0,0.0,319.0030499153961
121,60.5,319.00304991539616,0,0.0,319.0030499153961
122,61.0,319.00304991539616,0,0.0,319.0030499153961
123,61.5,319.00304991539616,0,0.0,319.0030499153961
124,62.0,319.00304991539616,0,0.0,319.0030499153961
125,62.5,319.00304991539616,0,0.0,319.0030499153961
126,63.0,319.00304991539616,0,0.0,319.0030499153961
127,63.5,319.00304991539616,0,0.0,319.0030499153961
128,64.0,319.00304991539616,0,0.0,319.0030499153961
129,64.5,319.00304991539616,0,0.0,319.0030499153961
130,65.0,319.00304991539616,0,0.0,319.0030499153961
131,65.5,319.00304991539616,0,0.0,319.0030499153961
132,66.0,319.00304991539616,0,0.0,319.0030499153961
133,66.5,319.00304991539616,0,0.0,319.0030499153961
134,67.0,319.00304991539616,0,0.0,319.0030499153961
135,67.5,319.00304991539616,0,0.0,319.0030499153961
136,68.0,319.00304991539616,0,0.0,319.0030499153961
137,68.5,319.00304991539616,0,0.0,319.0030499153961
138,69.0,319.00304991539616,0,0.0,319.0030499153961
139,69.5,319.00304991539616,0,0.0,319.0030499153961
140,70.0,319.00304991539616,0,0.0,319.0030499153961
141,70.5,319.00304991539616,0,0.0,319.0030499153961
142,71.0,319.00304991539616,0,0.0,319.0030499153961
143,71.5,319.00304991539616,0,0.0,319.0030499153961
144,72.0,319.00304991539616,0,0.0,319.0030499153961
145,72.5,319.00304991539616,0,0.0,319.0030499153961
146,73.0,319.00304991539616,0,0.0,319.0030499153961
147,73.5,319.00304991539616,0,0.0,319.0030499153961
148,74.0,319.00304991539616,0,0.0,319.0030499153961
149,74.5,319.00304991539616,0,0.0,319.0030499153961
150,75.0,319.00304991539616,0,0.0,319.0030499153961
151,75.5,319.00304991539616,0,0.0,319.0030499153961
152,76.0,319.00304991539616,0,0.0,319.0030499153961
153,76.5,319.00304991539616,0,0.0,319.0030499153961
154,77.0,319.00304991539616,0,0.0,319.0030499153961
155,77.5,319.00304991539616,0,0.0,319.0030499153961
156,78.0,319.00304991539616,0,0.0,319.0030499153961
157,78.5,319.00304991539616,0,0.0,319.0030499153961
158,79.0,319.00304991539616,0,0.0,319.0030499153961
159,79.5,319.00304991539616,0,0.0,319.0030499153961
160,80.0,319.00304991539616,0,0.0,319.0030499153961
161,80.5,319.00304991539616,0,0.0,319.0030499153961
162,81.0,319.00304991539616,0,0.0,319.0030499153961
163,81.5,319.00304991539616,0,0.0,319.0030499153961
164,82.0,319.00304991539616,0,0.0,319.0030499153961
165,82.5,319.00304991539616,0,0.0,319.0030499153961
166,83.0,319.00304991539616,0,0.0,319.0030499153961
167,83.5,319.00304991539616,0,0.0,319.0030499153961
168,84.0,319.00304991539616,0,0.0,319.0030499153961
169,84.5,319.00304991539616,0,0.0,319.0030499153961
170,85.0,319.00304991539616,0,0.0,319.0030499153961
171,85.5,319.00304991539616,0,0.0,319.0030499153961
172,86.0,319.00304991539616,0,0.0,319.0030499153961
173,86.5,319.00304991539616,0,0.0,319.0030499153961
174,87.0,319.00304991539616,0,0.0,319.0030499153961
175,87.5,319.00304991539616,0,0.0,319.0030499153961
176,88.0,319.00304991539616,0,0.0,319.0030499153961
177,88.5,319.00304991539616,0,0.0,319.0030499153961
178,89.0,319.00304991539616,0,0.0,319.0030499153961
179,89.5,319.00304991539616,0,0.0,319.0030499153961
180,90.0,319.00304991539616,0,0.0,319.0030499153961
181,90.5,319.00304991539616,0,0.0,319.0030499153961
182,91.0,319.00304991539616,0,0.0,319.0030499153961
183,91.5,319.00304991539616,0,0.0,319.0030499153961
184,92.0,319.00304991539616,0,0.0,319.0030499153961
185,92.5,319.00304991539616,0,0.0,319.0030499153961
186,93.0,319.00304991539616,0,0.0,319.0030499153961
187,93.5,319.00304991539616,0,0.0,319.0030499153961
188,94.0,319.00304991539616,0,0.0,319.0030499153961
189,94.5,319.00304991539616,0,0.0,319.0030499153961
190,95.0,319.00304991539616,0,0.0,319.0030499153961
191,95.5,319.00304991539616,0,0.0,319.0030499153961
192,96.0,319.00304991539616,0,0.0,319.0030499153961
193,96.5,319.00304991539616,0,0.0,319.0030499153961
194,97.0,319.00304991539616,0,0.0,319.0030499153961
195,97.5,319.00304991539616,0,0.0,319.0030499153961
196,98.0,319.00304991539616,0,0.0,319.0030499153961
197,98.5,319.00304991539616,0,0.0,319.0030499153961
198,99.0,319.00304991539616,0,0.0,319.0030499153961
199,99.5,319.00304991539616,0,0.0,319.0030499153961
200,100.0,319.00304991539616,0,0.0,319.0030499153961
201,100.5,319.00304991539616,0,0.0,319.0030499153961
202,101.0,319.00304991539616,0,0.0,319.0030499153961
203,101.5,319.00304991539616,0,0.0,319.0030499153961
204,102.0,319.00304991539616,0,0.0,319.0030499153961
205,102.5,319.00304991539616,0,0.0,319.0030499153961
206,103.0,319.00304991539616,0,0.0,319.0030499153961
207,103.5,319.00304991539616,0,0.0,319.0030499153961
208,104.0,319.00304991539616,0,0.0,319.0030499153961
209,104.5,319.00304991539616,0,0.0,319.0030499153961
210,105.0,319.00304991539616,0,0.0,319.0030499153961
211,105.5,319.00304991539616,0,0.0,319.0030499153961
212,106.0,319.00304991539616,0,0.0,319.0030499153961
213,106.5,319.00304991539616,0,0.0,319.0030499153961
214,107.0,319.00304991539616,0,0.0,319.0030499153961
215,107.5,319.00304991539616,0,0.0,319.0030499153961
216,108.0,319.00304991539616,0,0.0,319.0030499153961
217,108.5,319.00304991539616,0,0.0,319.0030499153961
218,109.0,319.00304991539616,0,0.0,319.0030499153961
219,109.5,319.00304991539616,0,0.0,319.0030499153961
220,110.0,319.00304991539616,0,0.0,319.0030499153961
221,110.5,319.00304991539616,0,0.0,319.0030499153961
222,111.0,319.00304991539616,0,0.0,319.0030499153961
223,111.5,319.00304991539616,0,0.0,319.0030499153961
224,112.0,319.00304991539616,0,0.0,319.0030499153961
225,112.5,319.00304991539616,0,0.0,319.0030499153961
226,113.0,319.00304991539616,0,0.0,319.0030499153961
227,113.5,319.00304991539616,0,0.0,319.0030499153961
228,114.0,319.00304991539616,0,0.0,319.0030499153961
229,114.5,319.00304991539616,0,0.0,319.0030499153961
230,115.0,319.00304991539616,0,0.0,319.0030499153961
231,115.5,319.00304991539616,0,0.0,319.0030499153961
232,116.0,319.00304991539616,0,0.0,319.0030499153961
233,116.5,319.00304991539616,0,0.0,319.0030499153961
