1	0.009887456893920898	0.18601267392348997	0.004703565960381727	100
1	0.02899956703186035	0.19485179648911433	0.0007044060623679582	1000
1	0.20853233337402344	0.19151910260540425	6.562453261327914e-05	10000
1	2.3734097480773926	0.1923853654642802	5.83102722131284e-06	100000
1	22.1339750289917	0.19279455379417268	8.15818157790883e-07	1000000
1	230.96977972984314	0.19276645847503093	7.683799605740053e-08	10000000
2	0.008800983428955078	0.1779140623579772	0.0039324468144591165	100
2	0.01990032196044922	0.19262371547878296	0.0004640006288675671	1000
2	0.14543986320495605	0.19307039833941506	5.6505578351826434e-05	10000
2	1.3392157554626465	0.19302937490238353	7.486232032083728e-06	100000
2	15.72256851196289	0.19273612496446305	7.676508660898303e-07	1000000
2	127.88034701347351	0.19274026345544754	8.643168831790787e-08	10000000
4	0.016611337661743164	0.19022877936538776	0.0032582707946266893	100
4	0.036817312240600586	0.1947769283998269	0.0009302406446216243	1000
4	0.17355751991271973	0.1930709797029749	5.694020472167376e-05	10000
4	0.8849453926086426	0.1923851894792169	7.326794586463559e-06	100000
4	11.437159776687622	0.19272801531185568	6.783393153601811e-07	1000000
4	95.13162636756897	0.19280931322421954	7.026120022835225e-08	10000000
