1	0.0008368492126464844	0.17312334612907826	100
1	0.0011909008026123047	0.201469899523476	1000
1	0.0036826133728027344	0.20476525690306688	10000
1	0.029746055603027344	0.19504080312907615	100000
1	0.2705345153808594	0.19306090555572727	1000000
1	0.0006935596466064453	0.19366483032017803	100
1	0.0007846355438232422	0.16861378826324722	1000
1	0.0031244754791259766	0.19044328384320933	10000
1	0.02933478355407715	0.19149080119003858	100000
1	0.2507972717285156	0.1930492510660372	1000000
1	0.0006749629974365234	0.1652061683033181	100
1	0.0008275508880615234	0.20910241058512602	1000
1	0.0028841495513916016	0.18852658743455586	10000
1	0.028685569763183594	0.18884205384576072	100000
1	0.24714279174804688	0.19280123407995978	1000000
1	0.0006275177001953125	0.15269228806087	100
1	0.0008511543273925781	0.193150034332763	1000
1	0.0029327869415283203	0.21331027270558325	10000
1	0.02974700927734375	0.19342658595061044	100000
1	0.25101351737976074	0.1929136899837747	1000000
1	0.0005819797515869141	0.1858808862493004	100
1	0.0008556842803955078	0.2108255231419022	1000
1	0.0030159950256347656	0.19373508781834525	10000
1	0.029471635818481445	0.1914620735936141	100000
1	0.2474217414855957	0.1937603516795806	1000000
1	0.0005457401275634766	0.2342559298988083	100
1	0.001148223876953125	0.15555840305220095	1000
1	0.0032889842987060547	0.1926480306875062	10000
1	0.029509544372558594	0.1949325723357847	100000
1	0.2525639533996582	0.19177134270282578	1000000
1	0.0006177425384521484	0.2158411985377402	100
1	0.0008676052093505859	0.17820341307861273	1000
1	0.0034863948822021484	0.17989197909484386	10000
1	0.03151202201843262	0.191470232490293	100000
1	0.24911046028137207	0.1936446222601803	1000000
1	0.0005908012390136719	0.22857035201615591	100
1	0.0011014938354492188	0.17888358453396763	1000
1	0.0030126571655273438	0.18264632849751616	10000
1	0.0281679630279541	0.19393553379548434	100000
1	0.25019073486328125	0.19214522829625055	1000000
1	0.0005862712860107422	0.23837810860904152	100
1	0.00078582763671875	0.18094784688258164	1000
1	0.003068208694458008	0.19099431887993762	10000
1	0.03102874755859375	0.1905097734260086	100000
1	0.2551584243774414	0.1930515959376205	1000000
1	0.0009589195251464844	0.30779367749828984	100
1	0.001005411148071289	0.2388282439199365	1000
1	0.0030968189239501953	0.19503687352117074	10000
1	0.02777576446533203	0.19172116699090816	100000
1	0.25322437286376953	0.19251906748113917	1000000
1	0.0005486011505126953	0.28449952945059676	100
1	0.0007605552673339844	0.19501396411725616	1000
1	0.0032830238342285156	0.21384593205683614	10000
1	0.028641223907470703	0.18952627634102465	100000
1	0.24698543548583984	0.1939305152399244	1000000
1	0.0005664825439453125	0.17787496196187547	100
1	0.0008273124694824219	0.2178048901684821	1000
1	0.0031905174255371094	0.1905352652539681	10000
1	0.028670787811279297	0.19155581726817508	100000
1	0.254608154296875	0.19209006836834358	1000000
1	0.0005497932434082031	0.1714327845074906	100
1	0.0010099411010742188	0.16784374514671405	1000
1	0.0031867027282714844	0.20232964301396136	10000
1	0.027680635452270508	0.19278883146107112	100000
1	0.25394558906555176	0.19139679540389845	1000000
1	0.0008895397186279297	0.11948586536276691	100
1	0.0012178421020507812	0.22914988896069718	1000
1	0.004495859146118164	0.1826027194312593	10000
1	0.030631542205810547	0.19087996707277324	100000
1	0.25560712814331055	0.1922863557847865	1000000
1	0.0007183551788330078	0.12754240037342612	100
1	0.0007529258728027344	0.21563759510565766	1000
1	0.0033981800079345703	0.2016786042014648	10000
1	0.030544757843017578	0.19037795337603478	100000
1	0.2483971118927002	0.19341080426481283	1000000
1	0.0006539821624755859	0.2224368946437094	100
1	0.0012619495391845703	0.18769095474127123	1000
1	0.002916097640991211	0.18112282025330506	10000
1	0.029027462005615234	0.19184990038823868	100000
1	0.2598607540130615	0.1921132079708457	1000000
1	0.0005784034729003906	0.26540772856569667	100
1	0.0008258819580078125	0.18607541625555848	1000
1	0.004118204116821289	0.20175339527302316	10000
1	0.0280759334564209	0.1923870872803933	100000
1	0.2505784034729004	0.19199952031654785	1000000
1	0.0006489753723144531	0.1534437287936348	100
1	0.0011682510375976562	0.168776925860892	1000
1	0.004101991653442383	0.1887064985088097	10000
1	0.029380321502685547	0.19361857703652105	100000
1	0.2474055290222168	0.1929465387812294	1000000
1	0.0006117820739746094	0.14898164360476418	100
1	0.0007641315460205078	0.21591764645955572	1000
1	0.003129720687866211	0.1888594003069867	10000
1	0.027791500091552734	0.19129310168647237	100000
1	0.2481834888458252	0.19388753964390698	1000000
1	0.0006263256072998047	0.19229109305429826	100
1	0.0007832050323486328	0.1657405146668485	1000
1	0.003656625747680664	0.20803029338056636	10000
1	0.02800607681274414	0.1898643569156818	100000
1	0.260056734085083	0.19280184267556813	1000000
1	0.0005431175231933594	0.24635906976873911	100
1	0.0007870197296142578	0.14997519734353282	1000
1	0.0030481815338134766	0.18724591644902602	10000
1	0.029785871505737305	0.1931509676236494	100000
1	0.250654935836792	0.19223712816802546	1000000
1	0.0006022453308105469	0.19238376007696378	100
1	0.000789642333984375	0.20903789960330224	1000
1	0.0029535293579101562	0.19519304741633775	10000
1	0.03128337860107422	0.19327825015449865	100000
1	0.26743292808532715	0.19287982825570285	1000000
1	0.0006306171417236328	0.355804134494792	100
1	0.0007603168487548828	0.24069429218605598	1000
1	0.002774953842163086	0.1967296698222586	10000
1	0.027409076690673828	0.1933767429908374	100000
1	0.24589252471923828	0.1922586026547075	1000000
1	0.0005977153778076172	0.2665157062863667	100
1	0.0008363723754882812	0.24968362600921448	1000
1	0.0031919479370117188	0.19310175360543344	10000
1	0.02656865119934082	0.1890215523371187	100000
1	0.24980473518371582	0.19187365696994588	1000000
1	0.0006041526794433594	0.17189839130861473	100
1	0.0007219314575195312	0.1985804403985468	1000
1	0.002816915512084961	0.19982022921414824	10000
1	0.030031919479370117	0.19119738383099338	100000
1	0.2741847038269043	0.19195726188772977	1000000
1	0.0005710124969482422	0.1773738234066894	100
1	0.0007834434509277344	0.19163579955790785	1000
1	0.00284576416015625	0.19325757858517695	10000
1	0.02817702293395996	0.19877079012005652	100000
1	0.24716734886169434	0.19291439729330065	1000000
1	0.0005843639373779297	0.13864800969528912	100
1	0.0007350444793701172	0.18660966948295474	1000
