,S,I,R
119,99.99999999999999,100.0,200.0
120,99.99999999999999,100.0,200.0
121,99.99999999999999,100.0,200.0
122,99.99999999999999,100.0,200.0
123,99.99999999999999,100.0,200.0
124,99.99999999999999,100.0,200.0
125,99.99999999999999,100.0,200.0
126,99.99999999999999,100.0,200.0
127,99.99999999999999,100.0,200.0
128,99.99999999999999,100.0,200.0
129,99.99999999999999,100.0,200.0
130,99.99999999999999,100.0,200.0
131,99.99999999999999,100.0,200.0
132,99.99999999999999,100.0,200.0
133,99.99999999999999,100.0,200.0
134,99.99999999999999,100.0,200.0
135,99.99999999999999,100.0,200.0
136,99.99999999999999,100.0,200.0
137,99.99999999999999,100.0,200.0
138,99.99999999999999,100.0,200.0
139,99.99999999999999,100.0,200.0
140,99.99999999999999,100.0,200.0
141,99.99999999999999,100.0,200.0
142,99.99999999999999,100.0,200.0
143,99.99999999999999,100.0,200.0
144,99.99999999999999,100.0,200.0
145,99.99999999999999,100.0,200.0
146,99.99999999999999,100.0,200.0
147,99.99999999999999,100.0,200.0
148,99.99999999999999,100.0,200.0
149,99.99999999999999,100.0,200.0
150,99.99999999999999,100.0,200.0
151,99.99999999999999,100.0,200.0
152,99.99999999999999,100.0,200.0
153,99.99999999999999,100.0,200.0
154,99.99999999999999,100.0,200.0
155,99.99999999999999,100.0,200.0
156,99.99999999999999,100.0,200.0
157,99.99999999999999,100.0,200.0
158,99.99999999999999,100.0,200.0
159,99.99999999999999,100.0,200.0
160,99.99999999999999,100.0,200.0
161,99.99999999999999,100.0,200.0
162,99.99999999999999,100.0,200.0
163,99.99999999999999,100.0,200.0
164,99.99999999999999,100.0,200.0
165,99.99999999999999,100.0,200.0
166,99.99999999999999,100.0,200.0
167,99.99999999999999,100.0,200.0
168,99.99999999999999,100.0,200.0
169,99.99999999999999,100.0,200.0
170,99.99999999999999,100.0,200.0
171,99.99999999999999,100.0,200.0
172,99.99999999999999,100.0,200.0
173,99.99999999999999,100.0,200.0
174,99.99999999999999,100.0,200.0
175,99.99999999999999,100.0,200.0
176,99.99999999999999,100.0,200.0
177,99.99999999999999,100.0,200.0
178,99.99999999999999,100.0,200.0
179,99.99999999999999,100.0,200.0
180,99.99999999999999,100.0,200.0
181,99.99999999999999,100.0,200.0
182,99.99999999999999,100.0,200.0
183,99.99999999999999,100.0,200.0
184,99.99999999999999,100.0,200.0
185,99.99999999999999,100.0,200.0
186,99.99999999999999,100.0,200.0
187,99.99999999999999,100.0,200.0
188,99.99999999999999,100.0,200.0
189,99.99999999999999,100.0,200.0
190,99.99999999999999,100.0,200.0
191,99.99999999999999,100.0,200.0
192,99.99999999999999,100.0,200.0
193,99.99999999999999,100.0,200.0
194,99.99999999999999,100.0,200.0
195,99.99999999999999,100.0,200.0
196,99.99999999999999,100.0,200.0
197,99.99999999999999,100.0,200.0
198,99.99999999999999,100.0,200.0
199,99.99999999999999,100.0,200.0
200,99.99999999999999,100.0,200.0
